Time:,20.04.2020 22:09:17,...3,...4,...5,...6,...7,...8,...9,...10,...11,...12,...13
WO2007053470,PCT/US2006/042089,27.10.2006,WO/2007/053470,10.05.2007,WO,DETECTING HUMANS VIA THEIR POSE,"A method and system efficiently and accurately detects humans in a test image and classifies their pose. In a training stage, a probabilistic model is derived in an unsupervised or semi- supervised manner such that at least some poses are not manually labeled. The model provides two sets of model parameters to describe the statistics of images containing humans and images of background scenes. In a testing stage, the probabilistic model is used to determine if a human is present in the image, and classify the human's pose based on the poses in the training images. A solution is efficiently provided to both human detection and pose classification by using the same probabilistic model to solve the problems.",G06K 9/00; G06K 9/62; G06K 9/46,"HONDA MOTOR CO., LTD.; YANG, Ming-Hsuan; BISSACCO, Alessandro","YANG, Ming-Hsuan; BISSACCO, Alessandro","60/731,400 28.10.2005 US; 11/553,388 26.10.2006 US",EP-6826921
WO2018162945,PCT/IB2017/051276,05.03.2017,WO/2018/162945,13.09.2018,WO,INVESTMENT ANALYSIS USING EVENT DETECTION ON ALTERNATIVE DATA,"This research project represents a very unique way of performing investment analysis. The idea is to identify different types of market, financial, geo-political, social and economic events that could help identify the reasons behind speculations that lead to stock market fluctuations. The proposed framework is broken down into 3 phases. The first phase is responsible for data extraction from e-newspapers likes the economic times and business insider using information extraction techniques of web scraping, crawling and harvesting. It then involves knowledge representation and reasoning using methods like bag-of-words and TF-IDFs to store semantic data. The second phase is responsible for event detection using Topic Modeling algorithms like Latent Semantic Analysis (LSA) & Latent Dirichlet Allocation (LDA) and Entity Extraction and Chunking methods like Name Entity Recognition (NER). It then involves correlation and causation analytics to identify trends among events and stock markets by focusing on company portfolios. The third phase is real time visualization using interactive graphs that demonstrates the effects of trending events on stock markets.",G06Q 40/06; G06F 17/30,"SANYAL, Aniket","SANYAL, Aniket",PCT/IB2017/050317 05.03.2017 IB,
WO2018120123,PCT/CN2016/113741,30.12.2016,WO/2018/120123,05.07.2018,WO,GOAL NAVIGATION,"A method, apparatus and system for navigating to a goal. A start node and a target node may be determined among a plurality of nodes. Each node is associated with at least one training sample. Each training sample is associated with at least one individual attribute. One or more weights in connection with individual attributes associated with a first node may be calculated based on training samples associated with the first node with a machine learning model. The weights may be configured to navigate the first node to a second node. Information on at least one path navigated from the start node to the target node may be provided based on the weights in connection with the individual attributes associated with at least one node placed on the path.",G06F 17/30,"MICROSOFT TECHNOLOGY LICENSING, LLC; WANG, Dong; XIA, Yunqing; LIU, Xue; YU, Hong","WANG, Dong; XIA, Yunqing; LIU, Xue; YU, Hong",,
EP45426794,11183094,28.09.2011,2434415,28.03.2012,EP,Information relation generation,"For generating a word space, manual thresholding of word scores is used. Rather than requiring the user to select the threshold arbitrarily or review each word, the user is iteratively requested to indicate the relevance of a given word. Words with greater or lesser scores are labeled in the same way depending upon the response. For determining the relationship between named entities, Latent Dirichlet Allocation (LDA) is performed on text associated with the name entities rather than on an entire document. LDA for relationship mining may include context information and/or supervised learning.",G06F 17/30; G06F 17/27,SIEMENS CORP,LI DINGCHENG; SOMASUNDARAN SWAPNA; CHAKRABORTY AMIT,201113214291 22.08.2011 US; 38716510 28.09.2010 US; 38801710 30.09.2010 US,
WO2014204970,PCT/US2014/042754,17.06.2014,WO/2014/204970,24.12.2014,WO,DATA INTELLIGENCE USING MACHINE LEARNING,"Apparatuses, systems, methods, and computer program products are presented for performing data analytics using machine learning 222. An unsupervised learning module 208 is configured to assemble an unstructured data set into multiple versions of an organized data set. A supervised learning module 206 is configured to generate one or more machine learning ensembles 222 based on each version of multiple versions of an organized data set and to determine which machine learning ensemble 222 exhibits a highest predictive performance.",G06F 17/27; G06N 5/02,"PUREPREDICTIVE, INC.","PHILLIPPS, Kelly D.; WELLMAN, Richard W.; RAHMAN, Sardar Monzurur; PHILLIPS, Matthew B.","61/836,135 17.06.2013 US; 14/266,119 30.04.2014 US",
WO2015066564,PCT/US2014/063594,31.10.2014,WO/2015/066564,07.05.2015,WO,METHODS OF IDENTIFICATION AND DIAGNOSIS OF LUNG DISEASES USING CLASSIFICATION SYSTEMS AND KITS THEREOF,"The invention provides biomarkers and combinations of biomarkers useful in diagnosing lung diseases such as non-small cell lung cancer or reactive airway disease. Measurements of these biomarkers are inputted into a classification system such as a support vector machine or AdaBoost to assist in determining the likelihood that an individual has a lung disease. Kits comprising agents for detecting the biomarkers and combination of biomarkers, as well as systems that assist in diagnosing lung diseases are also provided.",G01N 33/48; C40B 30/04,"CANCER PREVENTION AND CURE, LTD.; SZUSTKIEWICZ, Christopher, P.; GOEBEL, Cherylle","SZUSTKIEWICZ, Christopher, P.; GOEBEL, Cherylle; LONG, Thomas, C.; LOUDEN, Chris; MICHALEK, Joel","61/898,306 31.10.2013 US",
EP235753960,15305829,29.05.2015,3098728,30.11.2016,EP,METHOD AND APPARATUS FOR CREATING RECOMMENDATION LISTS OF MEDIA ASSETS,A recommendation system uses text reviews of media assets to generate lists of those media assets most similar to a first media asset. The system concatenates text reviews of the same media assets into distinct documents and weights the words of the document according to the number of reviews in the document. A latent Dirichlet allocation is used to extract profiles from the aggregated documents which are then used to generate a similarity measure relative to the first media asset.,G06F 17/30,THOMSON LICENSING; INST NAT RECH INF AUTOMAT,DUPUY CHRISTOPHE; DIOT CHRISTOPHE; BACH FRANCIS,15305829 29.05.2015 EP,
EP235753961,15305831,29.05.2015,3098729,30.11.2016,EP,METHOD AND DEVICE FOR CREATING RECOMMENDATION LISTS OF MEDIA ASSETS,"A recommendation system uses text reviews of media assets to generate lists of those media assets most similar to a combination of genres shared with a first media asset. The system concatenates text reviews of the same media assets into separate documents. A latent Dirichlet allocation is used to extract profiles from the aggregated documents which are then used to generate a similarity measure relative to the first media asset, based on common profile characteristics. In one embodiment, the profile characteristic is genre of the media assets.",G06F 17/30,THOMSON LICENSING,DUPUY CHRISTOPHE; DIOT CHRISTOPHE,15305831 29.05.2015 EP,
WO2019051359,PCT/US2018/050177,10.09.2018,WO/2019/051359,14.03.2019,WO,A SYSTEM AND METHOD FOR AUTOMATED LABELING AND ANNOTATING UNSTRUCTURED MEDICAL DATASETS,"Supervised and unsupervised learning schemes may be used to automatically label medical images for use in deep learning applications. Large labeled datasets may be generated from a small initial training set using an iterative snowball sampling scheme. A machine learning powered automatic organ classifier for imaging datasets, such as CT datasets, with a deep convolutional neural network (CNN) followed by an organ dose calculation is also provided. This technique can be used for patient-specific organ dose estimation since the locations and sizes of organs for each patient can be calculated independently.",G06F 15/18,THE GENERAL HOSPITAL CORPORATION,"DO, Synho","62/555,799 08.09.2017 US; 62/555,767 08.09.2017 US",
WO2003044687,PCT/US2002/036533,15.11.2002,WO/2003/044687,30.05.2003,WO,PAUSIBLE NEURAL NETWORK WITH SUPERVISED AND UNSUPERVISED CLUSTER ANALYSIS,"A plausible neural network (PLANN) is an artificial neural network with weight connection given by mutual information, which has the capability and learning, and yet retains many characteristics of a biological neural network. The learning algorithm (300, 301, 302, 304, 306, 308) is based on statistical estimation, which is faster than the gradient decent approach currently used. The network after training becomes a fuzzy/belief network; the inference and weight are exchangeable, and as a result, knowledge extraction becomes simple. PLANN performs associative memory, supervised, semi-supervised, unsupervised learning and function/relation approximation in a single network architecture. This network architecture can easily be implemented by analog VLSI circuit design.",G06N 3/04,"CHEN, Yuan Yan; CHEN, Joseph","CHEN, Yuan Yan; CHEN, Joseph","60/331,476 16.11.2001 US",MX-PA/a/2004/004542; AU-2002356946; JP-2003546255; CA-2467401; CN-02825108.3; EP-2002803620
WO2018200272,PCT/US2018/028057,18.04.2018,WO/2018/200272,01.11.2018,WO,DATA SOVEREIGNTY COMPLIANT MACHINE LEARNING,"The subject disclosure relates to systems for managing the deployment and updating of incremental machine learning models across multiple geographic sovereignties. In some aspects, systems of the subject technology are configured to perform operations including: receiving a first machine learning model via a first coordination agent, the first machine learning model based on a first training data set corresponding with a first sovereign region, sending the first machine learning model to a second coordination agent in a second sovereign region, wherein the second sovereign region is different from the first sovereign region, and receiving a second machine learning model from the second coordination agent, wherein the second machine learning model is based on updates to the first machine learning model using a second training data set corresponding with the second sovereign region. Methods and machine-readable media are also provided.",G06F 9/50; G06N 99/00,"CISCO TECHNOLOGY, INC.","CHEN, Eric","15/582,089 28.04.2017 US",EP-2018725053
WO2012036934,PCT/US2011/050472,06.09.2011,WO/2012/036934,22.03.2012,WO,DEEP BELIEF NETWORK FOR LARGE VOCABULARY CONTINUOUS SPEECH RECOGNITION,"A method is disclosed herein that includes an act of causing a processor to receive a sample, wherein the sample is one of spoken utterance, an online handwriting sample, or a moving image sample. The method also comprises the act of causing the processor to decode the sample based at least in part upon an output of a combination of a deep structure and a context-dependent Hidden Markov Model (HMM), wherein the deep structure is configured to output a posterior probability of a context-dependent unit. The deep structure is a Deep Belief Network consisting of many layers of nonlinear units with connecting weights between layers trained by a pretraining step followed by a fine-tuning step.",G10L 15/14; G10L 15/16,MICROSOFT CORPORATION,"DENG, Li; YU, Dong; DAHL, George Edward","12/882,233 15.09.2010 US",EP-2011825687
WO2020037244,PCT/US2019/046884,16.08.2019,WO/2020/037244,20.02.2020,WO,USE OF MACHINE LEARNING MODELS FOR PREDICTION OF CLINICAL OUTCOMES,"The present disclosure describes methods and systems for predicting if a subject has an increased risk of having or developing one or more clinical outcomes, including prior to the detection of symptoms thereof and/or prior to onset of any detectable symptoms thereof. The present disclosure also describes a method of generating a model for predicting one or more clinical outcomes.",G06E 1/00,HENRY M. JACKSON FOUNDATION FOR THE ADVANCEMENT OF MILITARY MEDICINE; NAVAL MEDICAL RESEARCH CENTER; DUKE UNIVERSITY MEDICAL CENTER; EMORY UNIVERSITY,"SCHOBEL, Seth A.; KHATRI, Vivek; LISBOA, Felipe; BRADLEY, Matthew J.; DENTE, Christopher J.; BUCHMAN, Timothy; KIRK, Allan D.; FORSBERG, Jonathan A.; BRENNAN, Todd V.; ELSTER, Eric A.","62/764,963 17.08.2018 US",
WO2019018693,PCT/US2018/042964,19.07.2018,WO/2019/018693,24.01.2019,WO,METHODS OF ANALYZING MICROSCOPY IMAGES USING MACHINE LEARNING,Disclosed herein are methods of utilizing machine learning methods to analyze microscope images of populations of cells.,G06T 7/00; G06F 19/18,ALTIUS INSTITUTE FOR BIOMEDICAL SCIENCES,"STAMATOYANNOPOULOS, John A.; AKILESH, Shreeram; MURATOV, Alexander; MEULEMAN, Wouter; KERWIN, William","62/534,679 19.07.2017 US",
WO2019051426,PCT/US2018/050290,10.09.2018,WO/2019/051426,14.03.2019,WO,PRUNING ENGINE,"A method and apparatus are disclosed for enhancing operable functionality of input source code files from a software program by preprocessing input source code files with codeword processing operations to generate a plurality of preprocessed input source code files, identifying candidate code snippets by pruning one or more preprocessed input source code files that do not meet a similarity threshold measure for library functions stored in the system library, and identifying at least a first validated code snippet from the one or more candidate code snippets that matches a first library function stored in the system memory on the basis of at least first and second matching metrics.",G06F 8/36; G06F 8/77; G06F 8/75; G06F 17/30; G06F 8/72,"VERSATA DEVELOPMENT GROUP, INC.","MAKKAR, Tushar","15/699,510 08.09.2017 US",
WO2018085697,PCT/US2017/060003,03.11.2017,WO/2018/085697,11.05.2018,WO,TRAINING NEURAL NETWORKS USING A VARIATIONAL INFORMATION BOTTLENECK,"Methods, systems, and apparatus, including computer programs encoded on computer storage media, for training a neural network. One of the methods includes receiving training data; training a neural network on the training data, wherein the neural network is configured to: receive a network input, convert the network input into a latent representation of the network input, and process the latent representation to generate a network output from the network input, and wherein training the neural network on the training data comprises training the neural network on a variational information bottleneck objective that encourages, for each training input, the latent representation generated for the training input to have low mutual information with the training input while the network output generated for the training input has high mutual information with the target output for the training input.",G06N 3/08; G06N 3/04,GOOGLE LLC,"ALEMI, Alexander, Amir","62/418,100 04.11.2016 US",EP-2017800680; CN-201780066234.8
WO2017176356,PCT/US2017/016715,06.02.2017,WO/2017/176356,12.10.2017,WO,PARTITIONED MACHINE LEARNING ARCHITECTURE,"A system may include a processor and a memory. The memory may include program code that provides operations when executed by the processor. The operations may include: partitioning, based at least on a resource constraint of a platform, a global machine learning model into a plurality of local machine learning models; transforming training data to at least conform to the resource constraint of the platform; and training the global machine learning model by at least processing, at the platform, the transformed training data with a first of the plurality of local machine learning models.",G06N 99/00; G06N 3/08,WILLIAM MARSH RICE UNIVERSITY,"ROUHANI, Bita Darvish; MIRHOSEINI, Azalia; KOUSHANFAR, Farinaz","62/294,215 11.02.2016 US",
EP206658720,16172126,31.05.2016,3252671,06.12.2017,EP,METHOD OF TRAINING A DEEP NEURAL NETWORK,"The invention describes a method of training a deep neural network (N) to perform a specific image processing task, which method comprises the steps of extracting a plurality of pseudo-targets (101 PS , ..., 105 PS ) from a non-annotated set (DB na ) of medical images; performing supervised pre-training on an initialized network (N init ) to obtain a pre-trained network (N pre ) with a pseudo-task specific top layer (L PTS ) ; replacing the pseudo-task specific layer (L PTS ) by a task-specific layer (L TS ); and performing supervised training on the pre-trained network (N pre ) using an annotated set (DB) of medical images.",G06K 9/46; G06K 9/62,SIEMENS HEALTHCARE GMBH,KELM MICHAEL; PAULY OLIVIER; JEREBKO ANNA,16172126 31.05.2016 EP,
EP210427885,15885058,31.03.2015,3270329,17.01.2018,EP,BIG DATA PROCESSING METHOD FOR SEGMENT-BASED TWO-GRADE DEEP LEARNING MODEL,"Provided is a big data processing method for a segment-based two-grade deep learning model. The method comprises: step 1), constructing and training a segment-based two-grade deep learning model, wherein the model is divided into two grades in a longitudinal level: a first grade and a second grade, each layer of the first grade is divided into M segments in a horizontal direction, and the weight between neuron nodes of adjacent layers in different segments of the first grade is zero; step 2), dividing big data to be processed into M sub-sets according to the type of the data and respectively inputting same into M segments of a first layer of the segment-based two-grade deep learning model for processing; and step 3), outputting a big data processing result. The segment-based two-grade deep learning model provided in the present invention can effectively reduce the scale of a model and shortens a training time of the model. The method of the present invention can increase the big data processing speed and shorten the processing time.",G06N 3/02; G06N 3/04; G06N 3/08,INST ACOUSTICS CAS; SHANGHAI 3NTV NETWORK TECH CO LTD,WANG JINLIN; YOU JIALI; SHENG YIQIANG; LI CHAOPENG,2015075472 31.03.2015 CN; 201510111904 13.03.2015 CN,
WO2017207138,PCT/EP2017/058100,05.04.2017,WO/2017/207138,07.12.2017,WO,METHOD OF TRAINING A DEEP NEURAL NETWORK,"The invention describes a method of training a deep neural network (N) to perform a specific image processing task, which method comprises the steps of extracting a plurality of pseudo-targets (101PS,..., 105PS) from a non-annotated set (DBna) of medical images; performing supervised pre-training on an initialized network (Ninit) to obtain a pre-trained network (Npre) with a pseudo-task specific top layer (LPTS); replacing the pseudo-task specific layer (LPTS) by a task- specific layer (LTS); and performing supervised training on the pre-trained network (Npre) using an annotated set (DB) of medical images.",G06K 9/46; G06K 9/62,SIEMENS HEALTHCARE GMBH,"KELM, Michael; PAULY, Olivier; JEREBKO, Anna",16172126.1 31.05.2016 EP,
EP219726653,17169689,05.05.2017,3330901,06.06.2018,EP,TRAINING INDUCTIVE LOGIC PROGRAMMING ENHANCED DEEP BELIEF NETWORK MODELS FOR DISCRETE OPTIMIZATION,"System and method for training inductive logic programming enhanced deep belief network models for discrete optimization are disclosed. The system initializes (i) a dataset comprising values and (ii) a pre-defined threshold, partitions the values into a first set and a second set based on the pre-defined threshold. Using Inductive Logic Programming (ILP) engine and a domain knowledge associated with the dataset, a machine learning model is constructed on the first set and the second set to obtain Boolean features, and using the Boolean features that are being appended to the dataset, a deep belief network (DBN) model is trained to identify an optimal set of values between the first set and the second set. Using the trained DBN model, the optimal set of values are sampled to generate samples. The pre-defined threshold is adjusted based on the generated samples, and the steps are repeated to obtain optimal samples.",G06N 3/08; G06N 3/04; G06N 5/02,TATA CONSULTANCY SERVICES LTD,SAIKIA SARMIMALA; VIG LOVEKESH; SHROFF GAUTAM; AGARWAL PUNEET; RAWAT RICHA; SRINIVASAN ASHWIN,201621041570 05.12.2016 IN,
WO2014039450,PCT/US2013/057877,03.09.2013,WO/2014/039450,13.03.2014,WO,LABELING PRODUCT IDENTIFIERS AND NAVIGATING PRODUCTS,The present disclosure provides example methods and apparatuses of labeling product identifiers and methods of navigating products. Description information of one or more products is extracted. The description information of the products is clustered into a text. A subject analysis is applied to the text by using a text analysis method based on subject models to obtain one or more subjects and definition names for the subjects. A subject that is correlated to the description information of the product is used as an identifier of the product to label the product. The present techniques label the products with identifiers that have one or more user dimension attributes so that users may easily and intuitively find their desired products.,G06F 17/30,ALIBABA GROUP HOLDING LIMITED,"SUN, Changlong; ZENG, Anxiang",201210326456.8 05.09.2012 CN,JP-2015530142; EP-2013770527
WO2017172266,PCT/US2017/020796,03.03.2017,WO/2017/172266,05.10.2017,WO,CONTENT CLASSIFICATION,"Particular embodiments described herein provide for an electronic device that can be configured to analyze data to determine one or more unique topics for a first class and one or more common topics that are common with the first class and a second class, where the topics that are common with the first class and the second class include one or more subtopics, assign one or more classifications to the data based, at least in part, on the one or more subtopics, and store the one or more classifications assigned to the data in memory. The one or more unique topics and one or more common topics can be determined by using a Jaccard Index. Also, the one or more subtopics can be determined using Latent Dirichlet Allocation.",G06F 21/55; G06F 17/30,"MCAFEE, INC.","SINGH, Nidhi; OLINSKY, Craig Philip","15/089,484 02.04.2016 US",
WO2017222836,PCT/US2017/036875,09.06.2017,WO/2017/222836,28.12.2017,WO,PREDICTING PSYCHOMETRIC PROFILES FROM BEHAVIORAL DATA USING MACHINE-LEARNING WHILE MAINTAINING USER ANONYMITY,A method and system provides for: training at least one machine-learning method of predicting psychometric profiles of individual users in an online population based on automatically collected records of their online behavior; using the resulting predicted psychometric profiles and engagement data on users to learn an engagement model of likelihood of engaging with a stimulus based on psychometric dimensions; and using the engagement model on a population to determine audiences for the stimulus ranked according to predicted likelihood of engagement. The method and system are able to maintain anonymity of the users.,G06F 15/18,"PINPOINT PREDICTIVE, INC.","TUSCHMAN, Avi; ZAMIR, Evan, A.; HSU, Wei, Nan","62/352,705 21.06.2016 US",CN-201780038908.3; CA-3027129; JP-2018566555; EP-2017815933
WO2018033890,PCT/IB2017/055024,19.08.2017,WO/2018/033890,22.02.2018,WO,SYSTEMS AND METHODS FOR DISTRIBUTED TRAINING OF DEEP LEARNING MODELS,"Systems and methods for distributed training of deep learning models are disclosed. An example local device to train deep learning models includes a reference generator to label input data received at the local device to generate training data, a trainer to train a local deep learning model and to transmit the local deep learning model to a server that is to receive a plurality of local deep learning models from a plurality of local devices, the server to determine a set of weights for a global deep learning model, and an updater to update the local deep learning model based on the set of weights received from the server.",G06N 99/00,LINEAR ALGEBRA TECHNOLOGIES LIMITED,"MOLONEY, David","62/377,094 19.08.2016 US",CN-201780064431.6; EP-2017771869; KR-1020197007900
WO2019104089,PCT/US2018/062114,20.11.2018,WO/2019/104089,31.05.2019,WO,EXPLAINING MACHINE LEARNING MODELS BY TRACKED BEHAVIORAL LATENT FEATURES,"A system and method to explain model behavior, which can benefit not only those seeking to meet regulatory requirements when using machine learning models but also help guide users of the model to assess and increase robustness associated with model governance processes. The method described utilizes changes in behavior of a time series to identify the latent factors that drive explanation.",G06N 20/00; G06N 7/00; G06Q 20/40; G06N 3/08,FAIR ISAAC CORPORATION,"ZOLDI, Scott, Michael; AN, Chahm","15/820,141 21.11.2017 US",
WO2019033381,PCT/CN2017/097979,18.08.2017,WO/2019/033381,21.02.2019,WO,EFFICIENT NEURAL NETWORKS WITH ELABORATE MATRIX STRUCTURES IN MACHINE LEARNING ENVIRONMENTS,"A mechanism is described for facilitating efficient neural networks with elaborate matrix structures in machine learning environments. A method of embodiments, as described herein, includes facilitating selection of one or more paths associated with one or more matrix structures for a neural network associated with deep learning processes performed by a processor of a computing device. The method further includes training the neural network based on the one or more paths and the corresponding one or more matrix structure to facilitate customization of the deep learning processes.",G06N 3/02; G06N 3/08,"INTEL CORPORATION; CHEN, Yurong; LI, Jianguo; NI, Renkun","CHEN, Yurong; LI, Jianguo; NI, Renkun",,
EP14766374,07001952,30.01.2007,1814055,01.08.2007,EP,"Improved method and system for detecting malicious behavioral patterns in a computer, using machine learning","Method for detecting malicious behavioral patterns which are related to malicious software such as a computer worm in computerized systems that include data exchange channels with other systems over a data network. Accordingly, hardware and/or software parameters are determined in the computerized system that is can characterize known behavioral patterns thereof. Known malicious code samples are learned by a machine learning process, such as decision trees and artificial neural networks, and the results of the machine learning process are analyzed in respect to the behavioral patterns of the computerized system. Then known and unknown malicious code samples are identified according to the results of the machine learning process.",G06F 21/56; G06N 3/04,DEUTSCHE TELEKOM AG,MOSKOVITCH ROBERT; STOPEL DIMA; BOGER ZVI; SHAHAR YUVAL; ELOVICI YUVAL,17347306 31.01.2006 IL; 17634706 15.06.2006 IL; 18104107 29.01.2007 IL,
EP209681386,16205181,19.12.2016,3239854,01.11.2017,EP,TEXTUAL EMOTION DETECTION,"A method may include receiving a textual input. Topics associated with the textual input and top words associated with each of the topics may be generated by way of Latent Dirichlet Allocation (LDA) topic modeling. Relevance weights may be generated for each emotion associated with the topics generated by the LDA topic modeling. Emotion weights associated with the textual input may be output. The emotion weights may be based, at least in part, on the relevance weights.",G06F 17/27,FUJITSU LTD,SRINIVASAN RAMYA MALUR; CHANDER AJAY,201615143479 29.04.2016 US,
WO2020070519,PCT/GB2019/052819,07.10.2019,WO/2020/070519,09.04.2020,WO,METHOD FOR DETECTING ADVERSE CARDIAC EVENTS,"A method (1) is described for training a machine learning model (2) to receive as input a time-resolved three-dimensional model (4) of a heart or a portion of a heart, and to output (3) a predicted time-to-event or a measure of risk for an adverse cardiac event. The method includes receiving a training set (5). The training set (5) includes a number of time-resolved three-dimensional models (41,..., 4N) of a heart or a portion of a heart. The training set (5) also includes, for each time-resolved three-dimensional model (41,..., 4N), corresponding outcome data (71,..., 7N) associated with the time- resolved three-dimensional model (41,..., 4N). The method (1) of training a machine learning model (2) also includes, using the training set (5) as input, training the machine learning model (2) to recognise latent representations (12) of cardiac motion which are predictive of an adverse cardiac event. The method (1) of training a machine learning model (2) also includes storing the trained machine learning model (2).",G16H 50/20; G16H 30/40; G06N 3/04; G06N 3/08; G06N 20/00,"IMPERIAL COLLEGE OF SCIENCE, TECHNOLOGY AND MEDICINE","BELLO, Ghalib A.; BIFFI, Carlo; DUAN, Jinming; DAWES, Timothy J.W.; RUECKERT, Daniel; O'REGAN, Declan P.",1816281.8 05.10.2018 GB,
EP251064692,17865642,23.10.2017,3531350,28.08.2019,EP,DEEP LEARNING NEURAL NETWORK BASED SECURITY SYSTEM AND CONTROL METHOD THEREFOR,"The present invention relates to a deep learning neural network based security system and a control method therefor and, more particularly, to a deep learning neural network based security system comprising: at least one WiFi node; and a deep learning module for detecting an object from a WiFi signal received from the WiFi node, wherein the deep learning module identifies information on the object when the object is detected.",G06N 3/08; G06K 9/62; G06N 3/04,LG ELECTRONICS INC,KIM JOOYOUNG; THOMAS DANISH; LEE JUNGJOON; GANAPATHY VISWANATH,2017011729 23.10.2017 KR; 201662411698 24.10.2016 US,
