Time:,20.04.2020 22:53:32,...3,...4,...5,...6,...7,...8,...9,...10,...11,...12,...13
WO2002080532,PCT/IB2002/001039,28.03.2002,WO/2002/080532,10.10.2002,WO,METHODS AND APPARATUS FOR GENERATING RECOMMENDATION SCORES,"Methods and apparatuses for recommending television programs are provided. The methods provided include obtaining a list of one or more television programs to at least three different program recommenders, obtaining from each recommender a recommendation score, and computing a combined recommendation score by applying a voting process. The combined recommendation score is then presented to a user, who, based thereon, can select a television program of interest. The voting process is a stochastic method including a Bayesian method, a hierarchical decision tree, a memory based learning process, a rule based learning process, a neural network or a hidden markov model. The enumerated stochastic processes can be further combined according to a combination scheme including a unison scheme, a majority scheme, a trust scheme, an averaging scheme or mixture thereof.",H04H 60/31; H04N 21/442; H04N 21/45; H04N 21/454; H04N 21/466; H04N 21/475; H04N 5/445; H04N 7/16,KONINKLIJKE PHILIPS ELECTRONICS N.V.,"GUTTA, Srinivas, V., R.; KURAPATI, Kaushal; SCHAFFER, James, D.","09/821,277 29.03.2001 US",KR-1020027016313; CN-02800941.X; JP-2002577407; EP-2002713135
WO2019018693,PCT/US2018/042964,19.07.2018,WO/2019/018693,24.01.2019,WO,METHODS OF ANALYZING MICROSCOPY IMAGES USING MACHINE LEARNING,Disclosed herein are methods of utilizing machine learning methods to analyze microscope images of populations of cells.,G06T 7/00; G06F 19/18,ALTIUS INSTITUTE FOR BIOMEDICAL SCIENCES,"STAMATOYANNOPOULOS, John A.; AKILESH, Shreeram; MURATOV, Alexander; MEULEMAN, Wouter; KERWIN, William","62/534,679 19.07.2017 US",
WO2017193036,PCT/US2017/031362,05.05.2017,WO/2017/193036,09.11.2017,WO,MACHINE LEARNING MODEL FOR MALWARE DYNAMIC ANALYSIS,"In some implementations there may be provided a system. The system may include a processor and a memory. The memory may include program code which causes operations when executed by the processor. The operations may include analyzing a series of events contained in received data. The series of events may include events that occur during the execution of a data object. The series of events may be analyzed to at least extract, from the series of events, subsequences of events. A machine learning model may determine a classification for the received data. The machine learning model may classify the received data based at least on whether the subsequences of events are malicious. The classification indicative of whether the received data is malicious may be provided. Related methods and articles of manufacture, including computer program products, are also disclosed.",G06F 21/56; G06F 21/55; H04L 29/06; G06N 3/08,CYLANCE INC.,"ZHAO, Xuan; KAPOOR, Aditya; WOLFF, Matthew; DAVIS, Andrew; SOEDER, Derek; PERMEH, Ryan","62/332,380 05.05.2016 US",
WO2015042496,PCT/US2014/056701,20.09.2014,WO/2015/042496,26.03.2015,WO,A FRAMEWORK FOR DETERMINING THE RELATIVE EFFECT OF GENETIC VARIANTS,"Current methods for annotating and interpreting human genetic variation typically exploit only a single information type (e.g., conservation) and/or are restricted in scope (e.g., to missense changes). Here, a method for objectively integrating many diverse annotations into a single measure (integrated deleteriousness score, or C-score) for each variant is described. The method may be implemented as a support vector machine (SVM) trained to differentiate high-frequency human-derived alleles from simulated variants. C-scores were precomputed for all 8.6 billion possible human single- nucleotide variants and allow scoring of short insertions-deletions. C-scores correlate with allelic diversity, annotations of functionality, pathogenicity, disease severity, experimentally measured regulatory effects and complex trait associations, and they highly rank known pathogenic variants within individual genomes. The ability of CADD to prioritize functional, deleterious and pathogenic variants across many functional categories, effect sizes and genetic architectures is unmatched by any current single-annotation method.",G06F 15/18; G06N 3/00; G06N 3/08; G06N 3/088; C12Q 1/68; G06F 19/20,UNIVERSITY OF WASHINGTON THROUGH ITS CENTER FOR COMMERCIALIZATION; HUDSONALPHA INSTITUTE FOR BIOTECHNOLOGY,"SHENDURE, Jay; COOPER, Gregory, M.; KIRCHER, Martin; WITTEN, Daniela","61/880,286 20.09.2013 US",EP-2014845963; US-15023355
WO2019108386,PCT/US2018/060838,13.11.2018,WO/2019/108386,06.06.2019,WO,COOPERATIVELY OPERATING A NETWORK OF SUPERVISED LEARNING PROCESSORS TO CONCURRENTLY DISTRIBUTE SUPERVISED LEARNING PROCESSOR TRAINING AND PROVIDE PREDICTIVE RESPONSES TO INPUT DATA,"A supervised learning processing (SLP) system and non-transitory, computer program product provides cooperative operation of a network of supervised learning processors to concurrently distribute supervised learning processor training, generate predictions, and provide prediction driven responses to input objects, such as NL statements. The SLP system includes SLP stages that are distributed across multiple SLP subsystems. Concurrently training SLP's provides accurate predictions of input objects and responses thereto, the SLP system and non-transitory, computer program product enhance the network by providing high quality value predictions and responses and avoiding potential training and operational delays. The SLP system can enhance the network of SLP subsystems by providing flexibility to incorporate multiple SLP models into the network and train at least a proper subset of the SLP models while concurrently using the SLP system and non-transitory, computer program product in commercial operation.",G06N 3/04; G06N 3/08; G06N 5/02,"OJO LABS, INC.","LEVY, Joshua Howard; LEGAULT, Jacy Myles; RUBIN, David Robert; BERKOWITZ, John Kenneth; PRATT, David Ross","15/826,151 29.11.2017 US",
WO2019067542,PCT/US2018/052857,26.09.2018,WO/2019/067542,04.04.2019,WO,JOINT OPTIMIZATION OF ENSEMBLES IN DEEP LEARNING,"Computer-implemented, machine-learning systems and methods relate to a combination of neural networks. The systems and methods train the respective member networks both (i) to be diverse and yet (ii) according to a common, overall objective. Each member network is trained or retrained jointly with all the other member networks, including member networks that may not have been present in the ensemble when a member is first trained.",G06N 5/02; G06N 5/04; G06F 17/30,D5AI LLC,"BAKER, James, K.","62/696,063 10.07.2018 US; 62/564,754 28.09.2017 US",
WO2020006495,PCT/US2019/039955,28.06.2019,WO/2020/006495,02.01.2020,WO,DEEP LEARNING-BASED DIAGNOSIS AND REFERRAL OF DISEASES AND DISORDERS USING NATURAL LANGUAGE PROCESSING,Disclosed herein are methods and systems for Artificial Intelligence (AI)-based methods for performing medical diagnosis of diseases and conditions. An automated natural language processing (NLP) system performs deep learning techniques to extract clinically relevant information from electronic health records (EHRs). This framework provides a high diagnostic accuracy that demonstrates a successful AI-based method for systematic disease diagnosis and management.,G06F 17/28; G16H 50/70,AI TECHNOLOGIES INC.; THE REGENTS OF THE UNIVERSITY OF CALIFORNIA,"ZHANG, Kang; LI, Zhihuan; ZHENG, Lianghong","62/692,572 29.06.2018 US; 62/749,612 23.10.2018 US; 62/783,962 21.12.2018 US",
EP215321184,17163758,30.03.2017,3316185,02.05.2018,EP,GENERATING RECOMMENDATIONS USING A DEEP-LEARNING MODEL,"In one embodiment, an embedding is determined for each entity in a set of entities that is selected from a plurality of entities. Each embedding corresponds to a point in an embedding space, which includes points corresponding to embeddings of entities. The embeddings of the entities are determined using a deep-learning model. Embeddings are determined for each entity attribute in a set of entity attributes. Each of the entity attributes in the set is of an entity-attribute type and is associated with at least one entity. The entity-attribute embeddings are refined using the deep-learning model. The embeddings of the entities in the set of entities are modified based on the entity-attribute embeddings that are associated with the respective entity to obtain updated embeddings for each entity in the set. The updated embeddings include information regarding the entity attributes that are associated with the respective entities.",G06N 5/02; G06N 3/04,FACEBOOK INC,GREEN BRADLEY,2016064535 02.12.2016 US; 201615337978 28.10.2016 US,
EP12252561,91110885,01.07.1991,0468229,29.01.1992,EP,A NEURAL NETWORK WITH EXPERT SYSTEM FUNCTIONALITY,"A method is disclosed for performing a variety of expert system functions on any trained feedforward neural network. These functions include decision-making, explanation, computation of confidence measures, and intelligent direction of information acquisition. Additionally, the method converts the knowledge implicit in such a network into a set of explicit if-then rules. <IMAGE>",G06F 15/18; G06F 9/44; G06G 7/60; G06N 3/00; G06N 3/04; G06N 5/02; G06N 5/04; G06N 99/00,HNC INC,"LEVEY, CURT A.",55875590 27.07.1990 US,
WO2020076392,PCT/US2019/043861,29.07.2019,WO/2020/076392,16.04.2020,WO,MODIFYING MACHINE LEARNING MODELS TO IMPROVE LOCALITY,"Methods, systems, and apparatus for updating machine learning models to improve locality are described. In one aspect, a method includes receiving data of a machine learning model. The data represents operations of the machine learning model and data dependencies between the operations. Data specifying characteristics of a memory hierarchy for a machine learning processor on which the machine learning model is going to be deployed is received. The memory hierarchy includes multiple memories at multiple memory levels for storing machine learning data used by the machine learning processor when performing machine learning computations using the machine learning model. An updated machine learning model is generated by modifying the operations and control dependencies of the machine learning model to account for the characteristics of the memory hierarchy. Machine learning computations are performed using the updated machine learning model.",G06N 5/02; G06N 20/20; G06F 12/0811; G06F 12/0862; G06F 12/0897; G06F 12/126,GOOGLE LLC,"YOON, Doe Hyun; PATIL, Nishant; JOUPPI, Norman Paul","16/156,573 10.10.2018 US",
WO2015103520,PCT/US2015/010114,05.01.2015,WO/2015/103520,09.07.2015,WO,DISTRIBUTED TRAINING OF A MACHINE LEARNING MODEL TO DETECT NETWORK ATTACKS IN A COMPUTER NETWORK,"Training method to train machine learning model (e.g., neural network) used to identify attacks in a network (e.g., denial of service). A first data set is received by a network device that is indicative of the statuses of a plurality of network devices when a type of network attack is not present. A second data set is also received that is indicative of the statuses of the plurality of network devices when the type of network attack is present. At least one of the plurality simulates the type of network attack by operating as an attacking node. A machine learning model is trained using the first and second data set to identify the type of network attack. A real network attack is then identified using the trained machine learning model. Application in Low Power and Lossy Networks.",H04L 12/24; H04L 29/06,"CISCO TECHNOLGY, INC.","VASSEUR, Jean-Philippe; CRUZ MOTA, Javier; DI PIETRO, Andrea","61/923,847 06.01.2014 US; 14/164,446 27.01.2014 US",EP-2015700405
WO2018183816,PCT/US2018/025359,30.03.2018,WO/2018/183816,04.10.2018,WO,EMBEDDED PREDICTIVE MACHINE LEARNING MODELS,Data associated with one or more data sources is transformed into a format associated with a common ontology using one or more transformers. One or more machine learning models are generated based at least in part on the transformed data. The one or more machine learning models and the one or more transformers are provided to a remote device.,G06N 5/02; G06F 17/21; G06F 17/30,H2O.AI INC.,"AMBATI, Srisatish; KRALJEVIC, Tom; STETSENKO, Pasha; JOSHI, Sanjay","62/479,968 31.03.2017 US; 15/939,652 29.03.2018 US",EP-2018777239; CN-201880020288.5
WO2019178665,PCT/CA2018/050351,23.03.2018,WO/2019/178665,26.09.2019,WO,MACHINE LEARNING INFERENCE ROUTING,"According to embodiments described in the specification, an exemplary method and a system including a server is provided for performing a session handshake with an electronic device, receiving an intervention request and contextual data parameters from the electronic device, activating a subset of data sets and at least one Machine Learning (ML) container from a graph data structure maintained by the server, adjusting weight data parameters of the activated data sets, routing the activated data sets to the activated ML container or containers to generate a ML inference or inferences, and providing a notification of the result of the intervention request based on the generated ML inference or inferences.",G06F 15/18; H04L 12/16,FLYBITS INC.,"RAHNAMA, Hossein",,CA-3027916
WO2020033107,PCT/US2019/041693,12.07.2019,WO/2020/033107,13.02.2020,WO,"SYSTEM FOR PREDICTING PROPERTIES OF STRUCTURES, IMAGER SYSTEM, AND RELATED METHODS","A method of predicting virtual metrology data for a wafer lot that includes receiving first image data from an imager system, the first image data relating to at least one first wafer lot, receiving measured metrology data from metrology equipment relating to the at least one first wafer lot, applying one or more machine learning techniques to the first image data and the measured metrology data to generate at least one predictive model for predicting at least one of virtual metrology data or virtual cell metrics data of wafer lots, and utilizing the at least one generated predictive model to generate at least one of first virtual metrology data or first virtual cell metrics data for the first wafer lot.",G01N 21/95; H01L 21/66; G01N 21/88; G06T 7/00; H01L 21/67; G06N 20/00,"MICRON TECHNOLOGY, INC.","MAJUMDAR, Amitava; LIU, Qianlan; RAMACHANDRAN, Pradeep; LYONSMITH, Shawn D.; MCCANDLESS, Steve K.; TAYLOR, Ted L.; NOEMAUN, Ahmed N.; HALLER, Gordon A.","16/100,729 10.08.2018 US",
WO2019172868,PCT/US2018/020857,05.03.2018,WO/2019/172868,12.09.2019,WO,SYSTEMS AND METHOD FOR AUTOMATICALLY CONFIGURING MACHINE LEARNING MODELS,"Systems and methods for intelligently training a machine learning model includes: configuring a machine learning (ML) training data request for a pre-existing machine learning classification model; transmitting the machine learning training data request to each of a plurality of external training data sources, wherein each of the plurality of external training data sources is different; collecting and storing the machine learning training data from each of the plurality of external training data sources; processing the collected machine learning training data using a predefined training data processing algorithm; and in response to processing the collected machine learning training data, deploying a subset of the collected machine learning training data into a live machine learning model.",G06F 9/54; G06F 17/30; G06F 9/44; G06N 99/00,"CLINC, INC.","MARS, Jason; TANG, Lingjia; LAURENZANO, Michael; HAUSWALD, Johann","15/911,491 05.03.2018 US",
WO2015103514,PCT/US2015/010106,05.01.2015,WO/2015/103514,09.07.2015,WO,DISTRIBUTED TRAINING OF A MACHINE LEARNING MODEL USED TO DETECT NETWORK ATTACKS,"A machine learning model is to be trained by a plurality of devices in a network. A set of training devices are identified, with each of the training devices having a local set of training data. An instruction is then sent to each of the training devices that is configured to cause a training device to receive model parameters from a first training device in the set, use the parameters with at least a portion of the local set of training data to generate new model parameters, and forward the new model parameters to a second training device in the set. Model parameters from the training devices are also received that have been trained using a global set of training data that includes the local sets of training data on the training devices. Machine learning (e.g., artificial neural networks) is used to detect attacks on networks (e.g., DoS, Denial of service in Low Power and Lossy Network, LLN).",H04L 29/06; H04L 12/24,"CISCO TECHNOLOGY, INC.","CRUZ MOTA, Javier; VASSEUR, Jean-Philippe; DI PIETRO, Andrea","61/923,847 06.01.2014 US; 14/164,456 27.01.2014 US",EP-2015701265
WO2019195187,PCT/US2019/025226,01.04.2019,WO/2019/195187,10.10.2019,WO,FEATURE-BASED PREDICTION,"Feature-based prediction is described. In an example, a vehicle can capture sensor data while traversing an environment and can provide the sensor data to computing system(s). The sensor data can indicate event(s), such as a lane change, associated with agent(s) in the environment. The computing system(s) can determine, based on the sensor data, a time associated with the event and can determine features associated with a period of time relative to the time of the event. In an example, the computing system(s) can aggregate the features with additional features associated with other similar events to generate training data and can train, based at least in part on the training data, a machine learned model for predicting new events. In an example, the machine learned model can be transmitted to vehicle(s), which can be configured to alter drive operation(s) based, at least partly, on output(s) of the machine learned model.",G06K 9/00,"ZOOX, INC.","SAPP, Benjamin John; YANG, Daylen Guang Yu","15/947,486 06.04.2018 US",
WO2016025412,PCT/US2015/044540,11.08.2015,WO/2016/025412,18.02.2016,WO,GENERATING AND USING A KNOWLEDGE-ENHANCED MODEL,"Functionality is described herein for generating a model on the basis of user-behavioral data and knowledge data. In one case, the user-behavioral data identifies queries submitted by users, together with selections made by the users in response to the queries. The knowledge data represents relationships among linguistic items, as expressed by one or more structured knowledge resources. The functionality leverages the knowledge data to supply information regarding semantic relationships which may not be adequately captured by the user-behavioral data, to thereby produce a more robust and accurate model (compared to a model produced on the basis of only user-behavioral data). Functionality is also described herein for applying the model, once trained. In one case, the model may correspond to a deep learning model.",G06N 5/02; G06N 5/04; G06N 99/00,"MICROSOFT TECHNOLOGY LICENSING, LLC","SHAN, Ying; MAO, Jianchang","14/456,985 11.08.2014 US",CN-201580043229.6; EP-2015754341
WO2008042264,PCT/US2007/020938,28.09.2007,WO/2008/042264,10.04.2008,WO,DISTRIBUTED METHOD FOR INTEGRATING DATA MINING AND TEXT CATEGORIZATION TECHNIQUES,"A method for prediction analysis using text categorization is provided. The method includes the steps of: grouping a plurality of text documents into a plurality of classes; selecting a top m most discriminatory terms for each class of documents using statistical based measures; determining for each document the presence or absence of each of the discriminatory terms, learning rule-based models of each class of documents using a rule learning algorithm; determining, for at least a portion of the plurality of documents, if a given learned rule has been satisfied by each respective document; creating a database of the rules associated with documents satisfying the rules; and performing distributed data mining to form a predictive result based on at least a portion of the plurality of documents.",G06E 1/00,"INFERX CORPORATION; HADJARIAN, Ali","HADJARIAN, Ali","60/848,092 29.09.2006 US",
WO2018208813,PCT/US2018/031645,08.05.2018,WO/2018/208813,15.11.2018,WO,DEEP ADAPTIVE SEMANTIC LOGIC NETWORK,"An artificial intelligence engine that has two or more modules cooperating with each other in order to create one or more machine learning models that use an adaptive semantic learning for knowledge representations and reasoning. The modules cause encoding the representations and reasoning from one or more sources in a particular field with terminology used by one or more human sources in that field into a set of rules that act as constraints and that are graphed into a neural network understandable by a first machine learning model, and then ii) adapting an interpretation of that set of encoded rules. The understanding of that set of encoded rules is adapted by i) allowing for semantically similar terms and ii) by conclusions derived from training data, to create an understanding of that set of encoded rules utilized by the machine learning model and the Al engine.",G06F 15/18,SRI INTERNATIONAL,"BYRNES, John; ROHWER, Richard","62/503,809 09.05.2017 US",EP-2018798256
EP222893400,18157284,05.12.2014,3340570,27.06.2018,EP,PROFILING CYBER THREATS DETECTED IN A TARGET ENVIRONMENT AND AUTOMATICALLY GENERATING ONE OR MORE RULE BASES FOR AN EXPERT SYSTEM USABLE TO PROFILE CYBER THREATS DETECTED IN A TARGET ENVIRONMENT,"A method of automatically generating one or more rule bases for an expert system usable to profile cyber threats detected in a target environment, comprising the steps of: for each alert of a training set of alerts triggered by a potential cyber threat detected by an SIEM: retrieving captured packet data related to the alert; and extracting training threat data pertaining to a set of attributes from captured packet data triggering the alert; generating a predictive model of the level of risk posed by an alert based on attribute values for that alert by analysing the captured training threat data pertaining to the set of attributes; and generating a set of fuzzy rules based on the predictive model, said rules being usable at run time in a fuzzy logic engine to evaluate data pertaining to one or more of the extracted attributes of a detected cyber threat to determine values for one or more output variables indicative of a level of an aspect of risk attributable to the detected cyber threat.",H04L 29/06; G06F 21/55; G06F 21/57; G06N 5/04; G06N 7/02,CYBERLYTIC LTD,LAIDLAW STUART; ST JOHN HAROLD; HILLICK MARK,14196460 05.12.2014 EP; 201321565 06.12.2013 GB,
WO2015058044,PCT/US2014/061063,17.10.2014,WO/2015/058044,23.04.2015,WO,METHOD AND SYSTEM FOR MACHINE LEARNING BASED ASSESSMENT OF FRACTIONAL FLOW RESERVE,"A method and system for determining fractional flow reserve (FFR) for a coronary artery stenosis of a patient is disclosed. In one embodiment, medical image data of the patient including the stenosis is received, a set of features for the stenosis is extracted from the medical image data of the patient, and an FFR value for the stenosis is determined based on the extracted set of features using a trained machine-learning based mapping. In another embodiment, a medical image of the patient including the stenosis of interest is received, image patches corresponding to the stenosis of interest and a coronary tree of the patient are detected, an FFR value for the stenosis of interest is determined using a trained deep neural network regressor applied directly to the detected image patches",A61B 6/00; G06F 19/00; G06T 7/00; G06T 7/20,SIEMENS HEALTHCARE GMBH,"SHARMA, Puneet; KAMEN, Ali; GEORGESCU, Bogdan; SAUER, Frank; COMANICIU, Dorin; ZHENG, Yefeng; NGUYEN, Hien; SINGH, Vivek Kumar","61/891,920 17.10.2013 US; 14/516,163 16.10.2014 US",EP-2014792953; CN-201480069085.7
WO2019197890,PCT/IB2018/056304,21.08.2018,WO/2019/197890,17.10.2019,WO,METHOD AND SYSTEM FOR DETERMINING TOTAL COUNT OF RED BLOOD CELLS IN PERIPHERAL BLOOD SMEAR,"The present disclosure relates to a method and system for determining Total Count (TC) of RBCs in a Peripheral Blood Smear (PBS). The system receives a plurality of images from the monolayer of the PBS. Further, the system extracts, segments and identifies RBCs in each of the plurality of images using deep learning models. The system computes a value of each variable of a set of variables for each of the plurality of images. The set of variables includes foreground non-pallor area, density of RBCs, cell count, cell count ratio, foreground area and foreground hole-filled area. Furthermore, the system computes statistical parameters for each variable, over the plurality of images. The statistical parameters are provided as an input to supervised learning model, to determine TC of RBCs. Thus, the TC estimation system provides an efficient and robust method for estimating TC of RBCs using plurality of images of the PBS.",G01N 15/14; G01N 33/72,SIGTUPLE TECHNOLOGIES PRIVATE LIMITED,"MUNDHRA, Dheeraj; SHARMA, Himanshu; POTADAR, Shreepad; CHELUVARAJU, Bharath; DASTIDAR, Tathagato Rai",201841013568 09.04.2018 IN,
WO2019067831,PCT/US2018/053295,28.09.2018,WO/2019/067831,04.04.2019,WO,MULTI-OBJECTIVE GENERATORS IN DEEP LEARNING,"Machine-learning data generators use an additional objective to avoid generating data that is too similar to any previously known data example. This prevents plagiarism or simple copying of existing data examples, enhancing the ability of a generator to usefully generate novel data. A formulation of generative adversarial network (GAN) learning as the mixed strategy minimax solution of a zero-sum game solves the convergence and stability problem of GANs learning, without suffering mode collapse.",G06N 5/02; G06N 5/04; G06F 17/30,D5AI LLC,"BAKER, James, K.","PCT/US2018/051069 14.09.2018 US; 62/564,754 28.09.2017 US",
WO2019180310,PCT/FI2019/050209,12.03.2019,WO/2019/180310,26.09.2019,WO,"A METHOD, AN APPARATUS AND A COMPUTER PROGRAM PRODUCT FOR AN INTERPRETABLE NEURAL NETWORK REPRESENTATION","The invention relates to a method comprising obtaining a neural network;distilling the neural network into at least one inference model; based on the inference model, determining an interpretability measure, said interpretability measure indicating a level of interpretability of the inference model; and outputting the interpretability measure.The invention also relates to an apparatus and a computer program product for implementing the method.",G06N 5/04; G06N 5/02; G16H 50/20; G06N 3/02; G06N 7/02,NOKIA TECHNOLOGIES OY,"FAN, Lixin",20185265 21.03.2018 FI,
WO2019086337,PCT/EP2018/079378,26.10.2018,WO/2019/086337,09.05.2019,WO,MOTION ARTIFACT PREDICTION DURING DATA ACQUISITION,"The invention relates to a magnetic resonance imaging system, the magnetic resonance imaging system (100) comprising: - a memory (134, 136) storing machine executable instructions (160, 162, 164), pulse sequence commands (140) and a first machine learning model (146) comprising a first deep learning network (502), wherein the pulse sequence commands (140) are configured for controlling the magnetic resonance imaging system (100) to acquire a set of magnetic resonance imaging data, wherein the first machine learning model (146) comprises a first input and a first output, - a processor, wherein an execution of the machine executable instructions (160, 162, 164) causes the processor (130) to control the magnetic resonance imaging system (100) to repeatedly perform an acquisition and analysis process comprising: - acquiring a dataset (142.1,..., 142.N) comprising a subset of the set of magnetic resonance imaging data from an imaging zone (108) of the magnetic resonance imaging system (100) according to the pulse sequence commands (140), - providing the dataset (142.1,..., 142.N) to the first input of the first machine learning model (146), I - n response of the providing, receiving a prediction (148, 502) of a motion artifact level of the acquired magnetic resonance imaging data from the first output of the first machine learning model (146), the motion artifact level characterizing a number and/or extent of motion artifacts present in the acquired magnetic resonance imaging data.20",G06T 5/00; G16H 40/67; G16H 40/60; A61B 5/00; A61B 5/055,KONINKLIJKE PHILIPS N.V.,"SAALBACH, Axel; WEISS, Steffen; SOMMER, Karsten; SCHUELKE, Christophe; HELLE, Michael, Günter",17199301.7 31.10.2017 EP; 18170128.5 30.04.2018 EP,
