Time:,20.04.2020 22:49:57,...3,...4,...5,...6,...7,...8,...9,...10,...11,...12,...13
WO2020040776,PCT/US2018/047793,23.08.2018,WO/2020/040776,27.02.2020,WO,PROACTIVE DEFENSE OF UNTRUSTWORTHY MACHINE LEARNING SYSTEM,"Methods and systems for inducing model shift in a malicious computer's machine learning model is disclosed. A data processor can determine that a malicious computer uses a machine learning model with a boundary function to determine outcomes. The data processor can then generate transition data intended to shift the boundary function and then provide the transition data to the malicious computer. The data processor can repeat generating and providing the transition data, thereby causing the boundary function to shift over time.",G06N 99/00; G06F 21/55,VISA INTERNATIONAL SERVICE ASSOCIATION,"GADDAM, Ajit; JERMAKYAN, Ara; JOGLEKAR, Pushkar",,
WO2017132289,PCT/US2017/014991,25.01.2017,WO/2017/132289,03.08.2017,WO,REINFORCEMENT LEARNING USING A PARTITIONED INPUT STATE SPACE,"Methods, systems, and apparatus, including computer programs encoded on computer storage media, for reinforcement learning using a partitioned reinforcement learning input state space (RL input state space). One of the methods includes maintaining data defining a plurality of partitions of a space of reinforcement learning (RL) input states, each partition corresponding to a respective supervised learning model; obtaining a current state representation that represents a current state of the environment; for the current state representation and for each action in the set of actions, identifying a respective partition and processing the action and the current state representation using the supervised learning model that corresponds to the respective partition to generate a respective current value function estimate; and selecting an action to be performed by the computer-implemented agent in response to the current state representation using the respective current value function estimates.",G06N 3/08,"OSARO, INC.","AREL, Itamar; KAHANE, Michael; ROHANIMANESH, Khashayar","62/286,856 25.01.2016 US",
WO2018164716,PCT/US2017/053243,25.09.2017,WO/2018/164716,13.09.2018,WO,PROCESSOR FOR IMPLEMENTING REINFORCEMENT LEARNING OPERATIONS,"A reinforcement learning processor specifically configured to execute reinforcement learning operations by the way of implementing an application-specific instruction set is envisaged. The application-specific instruction set incorporates 'Single Instruction Multiple Agents (SiMA)' instructions. SiMA type instructions are specifically designed to be implemented simultaneously on a plurality of reinforcement learning agents which interact with corresponding reinforcement learning environments. The SiMA type instructions are specifically configured to receive either a reinforcement learning agent ID or a reinforcement learning environment ID as the operand. The reinforcement learning processor uses neural network data paths to communicate with a neural network, which in turn uses the actions, state-value functions, Q-values and reward values generated by the reinforcement learning processor to approximate an optimal state-value function as well as an optimal reward function.",G06N 99/00,ALPHAICS CORPORATION,"NAGARAJA, Nagendra","15/455,126 09.03.2017 US",
WO2020056060,PCT/US2019/050697,11.09.2019,WO/2020/056060,19.03.2020,WO,MULTI-STAGE MACHINE-LEARNING MODELS TO CONTROL PATH-DEPENDENT PROCESSES,"Provided is a process, including: obtaining a first training dataset of subject-entity records; training a first machine-learning model on the first training dataset; forming virtual subject-entity records by appending members of a set of candidate action sequences to time-series of at least some of the subject-entity records; forming a second training dataset by labeling the virtual subject-entity records with predictions of the first machine-learning model; and training a second machine-learning model on the second training dataset.",G06N 3/08; G06N 3/04,CEREBRI AI INC.,"SILBERMAN, Gabriel M.; BRIANÇON, Alain; KLOSE, Gregory; WEGAN, Michael; HARPER, Lee; KRAEMER, Andrew; PRAKASH, Arun","16/127,933 11.09.2018 US",
WO2018226492,PCT/US2018/035275,31.05.2018,WO/2018/226492,13.12.2018,WO,ASYNCHRONOUS AGENTS WITH LEARNING COACHES AND STRUCTURALLY MODIFYING DEEP NEURAL NETWORKS WITHOUT PERFORMANCE DEGRADATION,"Methods and computer systems improve a trained base deep neural network by structurally changing the base deep neural network to create an updated deep neural network, such that the updated deep neural network has no degradation in performance relative to the base deep neural network on the training data. The updated deep neural network is subsequently training. Also, an asynchronous agent for use in a machine learning system comprises a second machine learning system ML2 that is to be trained to perform some machine learning task. The asynchronous agent further comprises a learning coach LC and an optional data selector machine learning system DS. The purpose of the data selection machine learning system DS is to make the second stage machine learning system ML2 more efficient in its learning (by selecting a set of training data that is smaller but sufficient) and/or more effective (by selecting a set of training data that is focused on an important task). The learning coach LC is a machine learning system that assists the learning of the DS and ML2. Multiple asynchronous agents could also be in communication with each others, each trained and grown asynchronously under the guidance of their respective learning coaches to perform different tasks.",G06N 3/02; G06N 3/08; G06F 15/18; G06F 17/30,D5AI LLC,"BAKER, James K.","62/515,142 05.06.2017 US",EP-2018813951
WO2017004626,PCT/US2016/042631,15.07.2016,WO/2017/004626,05.01.2017,WO,SYSTEMS AND METHODS FOR PROVIDING REINFORCEMENT LEARNING IN A DEEP LEARNING SYSTEM,Systems and methods for providing reinforcement learning for a deep learning network are disclosed. A reinforcement learning process that provides deep exploration is provided by a bootstrap that applied to a sample of observed and artificial data to facilitate deep exploration via a Thompson sampling approach.,G06E 1/00,THE BOARD OF TRUSTEES OF THE LELAND STANFORD JUNIOR UNIVERSITY,"OSBAND, Ian David, Moffat; VAN ROY, Benjamin","62/187,681 01.07.2015 US; 15/201,284 01.07.2016 US",
WO2018174873,PCT/US2017/023652,22.03.2017,WO/2018/174873,27.09.2018,WO,PRIVACY-PRESERVING MACHINE LEARNING,"New and efficient protocols are provided for privacy-preserving machine learning training (e.g., for linear regression, logistic regression and neural network using the stochastic gradient descent method). A protocols can use the two-server model, where data owners distribute their private data among two non-colluding servers, which train various models on the joint data using secure two-party computation (2PC). New techniques support secure arithmetic operations on shared decimal numbers, and propose MPC-friendly alternatives to non-linear functions, such as sigmoid and softmax.",G06N 99/00; G06F 21/62,VISA INTERNATIONAL SERVICE ASSOCIATION,"MOHASSEL, Payman; ZHANG, Yupeng",,CN-201780089839.9; EP-2017901848
WO2018175972,PCT/US2018/024155,23.03.2018,WO/2018/175972,27.09.2018,WO,DEVICE PLACEMENT OPTIMIZATION WITH REINFORCEMENT LEARNING,"A method for determining a placement for machine learning model operations across multiple hardware devices is described. The method includes receiving data specifying a machine learning model to be placed for distributed processing on multiple hardware devices; generating, from the data, a sequence of operation embeddings, each operation embedding in the sequence characterizing respective operations necessary to perform the processing of the machine learning model; processing the sequence of operation embeddings using a placement recurrent neural network in accordance with first values of a plurality network parameters of the placement recurrent neural network to generate a network output that defines a placement of the operations characterized by the operation embeddings in the sequence across the plurality of devices; and scheduling the machine learning model for processing by the multiple hardware devices by placing the operations on the multiple devices according to the placement defined by the network output.",G06N 3/10; G06N 3/08; G06N 3/04,GOOGLE LLC,"BENGIO, Samuel; NOROUZI, Mohammad; STEINER, Benoit; DEAN, Jeffrey Adgate; PHAM, Hieu Hy; MIRHOSEINI, Azalia; LE, Quoc V.; KUMAR, Naveen; ZHOU, Yuefeng; LARSEN, Rasmus Munk","62/476,618 24.03.2017 US",KR-1020197026115; EP-2018716863; JP-2019552038; CN-201880011282.1
WO2014031685,PCT/US2013/055859,20.08.2013,WO/2014/031685,27.02.2014,WO,MULTIPLE OUTPUT RELAXATION MACHINE LEARNING MODEL,"A multiple output relaxation (MOR) machine learning model. In one example embodiment, a method for employing an MOR machine learning model to predict multiple interdependent output components of a multiple output dependency (MOD) output decision may include training a classifier for each of multiple interdependent output components of an MOD output decision to predict the component based on an input and based on all of the other components. The method may also include initializing each possible value for each of the components to a predetermined output value. The method may further include running relaxation iterations on each of the classifiers to update the output value of each possible value for each of the components until a relaxation state reaches an equilibrium or a maximum number of relaxation iterations is reached. The method may also include retrieving an optimal component from each of the classifiers.",G06F 15/18,"INSIDESALES.COM, INC.","MARTINEZ, Tony, Ramon; ZENG, Xinchuan","13/590,028 20.08.2012 US",CA-2882701; JP-2015528605; EP-2013831802; AU-2013305924
WO2018013985,PCT/US2017/042238,14.07.2017,WO/2018/013985,18.01.2018,WO,SELECTING CONTENT ITEMS USING REINFORCEMENT LEARNING,"Methods, systems, and apparatus, including computer programs encoded on computer storage media, for using a machine learning model that has been trained through reinforcement learning to select a content item. One of the methods includes receiving first data characterizing a first context in which a first content item may be presented to a first user in a presentation environment; and providing the first data as input to a long-term engagement machine learning model, the model having been trained through reinforcement learning to: receive a plurality of inputs, and process each of the plurality of inputs to generate a respective engagement score for each input that represents a predicted, time-adjusted total number of selections by the respective user of future content items presented to the respective user in the presentation environment if the respective content item is presented in the respective context.",G06N 3/08; G06N 3/04; G06N 99/00,GOOGLE LLC,"COPPIN, Benjamin Kenneth; SULEYMAN, Mustafa; WALTERS, Thomas Chadwick; MANN, Timothy; CHU, Chia-Yueh Carlton; SZUMMER, Martin; RUS, Luis Carlos Cobo; CRESPO, Jean-Francois","15/212,037 15.07.2016 US",EP-2017828572; CN-201780047232.4
WO2020011361,PCT/EP2018/068956,12.07.2018,WO/2020/011361,16.01.2020,WO,BYZANTINE MACHINE LEARNING,"The present invention concerns computer-implemented methods for training a machine learning model using Stochastic Gradient Descent, SGD. In one embodiment, the method is performed by a first computer in a distributed computing environment and comprises performing a learning round, comprising broadcasting a parameter vector to a plurality of worker computers in the distributed computing environment, and upon receipt of one or more respective estimate vectors from a subset of the worker computers, determining an updated parameter vector for use in a next learning round based on the one or more received estimate vectors, wherein the determining comprises ignoring an estimate vector received from a given worker computer when a sending frequency of the given worker computer is above a threshold value. The method aggregates the gradients in an asynchronous communication model with unbounded communication delays.",G06N 3/08; G06N 20/00; G06F 15/16; G06F 21/55,ECOLE POLYTECHNIQUE FÉDÉRALE DE LAUSANNE (EPFL),"EL MHAMDI, El Mahdi; GUERRAOUI, Rachid; ROUAULT, Sébastien; TAZIKI, Mahsa",,
WO2019217113,PCT/US2019/029532,27.04.2019,WO/2019/217113,14.11.2019,WO,SELECTING A NEURAL NETWORK ARCHITECTURE FOR A SUPERVISED MACHINE LEARNING PROBLEM,"Systems and methods for selecting a neural network for a machine learning problem are disclosed. A method includes accessing an input matrix. The method includes accessing a machine learning problem space associated with a machine learning problem and multiple untrained candidate neural networks for solving the machine learning problem. The method includes computing, for each untrained candidate neural network, at least one expressivity measure capturing an expressivity of the candidate neural network with respect to the machine learning problem. The method includes computing, for each untrained candidate neural network, at least one trainability measure capturing a trainability of the candidate neural network with respect to the machine learning problem. The method includes selecting, based on the at least one expressivity measure and the at least one trainability measure, at least one candidate neural network for solving the machine learning problem.",G06N 3/04; G06N 3/08; G06N 5/00,"MICROSOFT TECHNOLOGY LICENSING, LLC","AMIZADEH, Saeed; YANG, Ge; FUSI, Nicolo; CASALE, Francesco Paolo","15/976,514 10.05.2018 US",
WO2018213530,PCT/US2018/033099,17.05.2018,WO/2018/213530,22.11.2018,WO,NEURAL NETWORK BASED TRANSLATION OF NATURAL LANGUAGE QUERIES TO DATABASE QUERIES,"A computing system uses neural networks to translate natural language queries to database queries. The computing system uses a plurality of machine learning based models, each machine learning model for generating a portion of the database query. The machine learning models use an input representation generated based on terms of the input natural language query, a set of columns of the database schema, and the vocabulary of a database query language, for example, structured query language SQL. The plurality of machine learning based models may include an aggregation classifier model for determining an aggregation operator in the database query, a result column predictor model for determining the result columns of the database query, and a condition clause predictor model for determining the condition clause of the database query. The condition clause predictor is based on reinforcement learning.",G06F 17/30; G06N 3/08,"SALESFORCE.COM, INC","ZHONG, Victor; XIONG, Caiming; SOCHER, Richard","15/885,613 31.01.2018 US; 62/508,367 18.05.2017 US",CA-3062071; EP-2018801720
WO2020049182,PCT/EP2019/073911,08.09.2019,WO/2020/049182,12.03.2020,WO,COGNITIVE COMPUTING METHODS AND SYSTEMS BASED ON BIOLOGICAL NEURAL NETWORKS,"A Biological Neural Network (BNN) core unit comprising a neural cell culture, an input stimulation unit, an output readout unit may be controlled through its various life cycles to provide data processing functionality. An automation system comprising an environmental and chemical controller unit adapted to operate with the BNN stimulation and readout data interfaces facilitates the monitoring and adaptation of the BNN core unit parameters. Pre-processing and post-processing of the BNN interface signals may further facilitate the training and reinforcement learning by the BNN. Multiple BNN core units may also be assembled together as a stack. The proposed system provides a BNN Operating System as a core component for a wetware server to receive, process and transmit data for different client applications without exposing the BNN core unit components to the client user while requiring significantly less energy than conventional silicon-based hardware and software information processing for high-level cognitive computing tasks.",G06N 3/06; G06N 3/04; G06N 3/12; G06N 5/00,ALPVISION S.A.,"JORDAN, Frédéric; KUTTER, Martin; DELACRETAZ, Yves","62/728,765 08.09.2018 US",
WO2020050987,PCT/US2019/047669,22.08.2019,WO/2020/050987,12.03.2020,WO,MACHINE LEARNING SYSTEMS AND METHODS FOR ASSESSING MEDICAL INTERVENTIONS FOR UTILIZATION REVIEW,"Systems and methods are disclosed for determining the appropriateness of medical interventions. In one embodiment, a machine learning system for determining the appropriateness of a selected medical intervention includes health-related data sources, the health-related data sources providing at least one data file of a first type, and a second data file of a second type. A machine learning module is configured to receive the first and second data files, perform a normalization procedure on at least one of the first and second data files, and apply at least one previously trained machine learning model to the normalized data files to produce a prediction output. The prediction output may include a confidence level associated with an appropriateness of the selected medical intervention.",G16H 50/20; G16H 30/40; G06N 5/04; G06N 99/00,"LIEBERMAN, Daniel, M.","LIEBERMAN, Daniel, M.","16/122,100 05.09.2018 US",
WO2018081751,PCT/US2017/059119,30.10.2017,WO/2018/081751,03.05.2018,WO,VIDEO TAGGING SYSTEM AND METHOD,"An automatic video tagging system which learns from videos, their web context and comments shared on social networks is described. Massive multimedia collections are analyzed by Internet crawling and a knowledge base is maintained that updates in real time with no need of human supervision. As a result, each video is indexed with a rich set of labels and linked with other related contents. Practical applications of video recognition require a label scheme that is appealing to the end-user (i.e. obtained from social curation) and a training dataset that can be updated in real-time to be able to recognize new actions, scenes and people. To create this dataset that evolves in real-time and uses labels that are relevant to the users, a weakly-supervised deep learning approach is utilized combining both a machine-learning pre-processing stage together with a set of keywords obtained from the internet. The resulting tags combined with videos and summaries of videos are used with deep learning to train a neural network in an unsupervised manner that allows the tagging system to go from an image to a set of tags for the image and then to the visual representation of a tag.",G06E 1/00; G06F 17/30; G06N 5/02,"VILYNX, INC.","BOU BALUST, Elisenda; RIVEIRO INSUA, Juan Carlos; FERNANDEZ CAÑELLAS, Delia; ESPADALER RODÉS, Joan; ADURIZ BERASATEGI, Asier; VARAS GONZÁLEZ, David","62/414,308 28.10.2016 US; 62/552,369 30.08.2017 US",EP-2017866015
EP215642798,17200012,03.11.2017,3319016,09.05.2018,EP,CONTROL SYSTEMS USING DEEP REINFORCEMENT LEARNING,Data indicative of a plurality of observations of an environment are received at a control system. Machine learning using deep reinforcement learning is applied to determine an action based on the observations. The deep reinforcement learning applies a convolutional neural network or a deep auto encoder to the observations and applies a training set to locate one or more regions having a higher reward. The action is applied to the environment. A reward token indicative of alignment between the action and a desired result is received. A policy parameter of the control system is updated based on the reward token. The updated policy parameter is applied to determine a subsequent action responsive to a subsequent observation.,G06N 3/04; G05B 13/02; G06N 3/08,UNITED TECH CORPORATION,GIERING MICHAEL J; REDDY KISHORE K; VENUGOPALAN VIVEK; SURANA AMIT; SARKAR SOUMALYA,201662417804 04.11.2016 US,
WO2019241680,PCT/US2019/037264,14.06.2019,WO/2019/241680,19.12.2019,WO,DEEP REINFORCEMENT LEARNING FOR ROBOTIC MANIPULATION,"Using large-scale reinforcement learning to train a policy model that can be utilized by a robot in performing a robotic task in which the robot interacts with one or more environmental objects. In various implementations, off-policy deep reinforcement learning is used to train the policy model, and the off-policy deep reinforcement learning is based on self-supervised data collection. The policy model can be a neural network model. Implementations of the reinforcement learning utilized in training the neural network model utilize a continuous-action variant of Q-learning. Through techniques disclosed herein, implementations can learn policies that generalize effectively to previously unseen objects, previously unseen environments, etc.",B25J 9/16,GOOGLE LLC,"KALASHNIKOV, Dmitry; IRPAN, Alexander; PASTOR SAMPEDRO, Peter; IBARZ, Julian; HERZOG, Alexander; JANG, Eric; QUILLEN, Deirdre; HOLLY, Ethan; LEVINE, Sergey","62/685,838 15.06.2018 US",
WO2019018533,PCT/US2018/042701,18.07.2018,WO/2019/018533,24.01.2019,WO,NEURO-BAYESIAN ARCHITECTURE FOR IMPLEMENTING ARTIFICIAL GENERAL INTELLIGENCE,"The present disclosure envisages a processor architecture designed tor artificial general intelligence operations. The engine for Neuro-Bayesian teaming (eN-BLe) further includes a hierarchical Neuro Bayesian Network module, a reinforcement learning module, a supervised learning, module, and a planning, imagination, and simulation module, for planning, imagination, and decision making under uncertainty. The engine for Neuro-Bayesian learning is communicably coupled to a user application and receives input data from the user application. The hierarchical Neuro-Bayesian Network (H-NBN) acts as a probabilistic internal model of an application or unknown environment. The H-NBN is capable of probabilistic and Bayesian inference, prediction, and unsupervised learning. Thereafter, the outputs of the H-NBN are provided to supervised NBNs for classification or regression of input states. Additionally, the output of the H-NBN is provided to the reinforcement learning module, which in turn comprises Value-NBNs (V-NBNs) and Policy-NBNs (P-NBNs), to compute expected reward and select optimal actions under uncertainty.",G06E 1/00,NEUBAY INC,"RAO, Rajesh Perampalli Nekkar; KATHIRISETTI, Satish; DURAIRAJ, Ramesh","62/534,040 18.07.2017 US",
WO2018017546,PCT/US2017/042542,18.07.2017,WO/2018/017546,25.01.2018,WO,TRAINING MACHINE LEARNING MODELS ON MULTIPLE MACHINE LEARNING TASKS,"A method of training a machine learning model having multiple parameters, in which the machine learning model has been trained on a first machine learning task to determine first values of the parameters of the machine learning model. The method includes determining, for each of the parameters, a respective measure of an importance of the parameter to the machine learning model achieving acceptable performance on the first machine learning task; obtaining training data for training the machine learning model on a second, different machine learning task; and training the machine learning model on the second machine learning task by training the machine learning model on the training data to adjust the first values of the parameters so that the machine learning model achieves an acceptable level of performance on the second machine learning task while maintaining an acceptable level of performance on the first machine learning task.",G06N 3/00,DEEPMIND TECHNOLOGIES LIMITED,"DESJARDINS, Guillaume; PASCANU, Razvan; HADSELL, Raia Thais; KIRKPATRICK, James; VENESS, Joel William; RABINOWITZ, Neil Charles","62/363,652 18.07.2016 US",CN-201780054998.5; KR-1020197004633; JP-2019502693; EP-2017745599
WO2019018332,PCT/US2018/042377,17.07.2018,WO/2019/018332,24.01.2019,WO,HIERARCHICAL DEVICE PLACEMENT WITH REINFORCEMENT LEARNING,"A method for determining a placement for machine learning model operations across multiple hardware devices includes receiving data specifying machine learning operations, and determining a placement that assigns each of the operations specified by the data to a respective device from the multiple hardware devices. Determining the placement includes: generating, from the data, a respective operation embedding for each of the operations; grouping the operations into multiple operation groups, comprising processing each of the respective operation embeddings using a grouper neural network having multiple grouper parameters, in which the grouper neural network is configured to, for each of the operations, process the operation embedding for the operation in accordance with first values of the grouper parameters to generate a grouper output that assigns the operation to an operation group from the multiple operation groups; and assigning each of the operation groups to a respective device from the multiple hardware devices.",G06N 3/04; G06N 3/08; G06F 9/50,GOOGLE LLC,"STEINER, Benoit; GOLDIE, Anna Darling; DEAN, Jeffrey Adgate; PHAM, Hieu Hy; MIRHOSEINI, Azalia; LE, Quoc V.","62/535,790 21.07.2017 US",CN-201880022767.0; EP-2018749968
WO2020064994,PCT/EP2019/076154,27.09.2019,WO/2020/064994,02.04.2020,WO,REINFORCEMENT LEARNING NEURAL NETWORKS GROUNDED IN LEARNED VISUAL ENTITIES,A reinforcement learning neural network system in which internal representations and policies are grounded in visual entities derived from image pixels comprises a visual entity identifying neural network subsystem configured to process image data to determine a set of spatial maps representing respective discrete visual entities. A reinforcement learning neural network subsystem processes data from the set of spatial maps and environmental reward data to provide action data for selecting actions to perform a task.,G06N 3/04; G06N 3/08; G06N 3/00,DEEPMIND TECHNOLOGIES LIMITED,"IONESCU, Catalin-Dumitru; KULKARNI, Tejas Dattatraya","62/737,850 27.09.2018 US",
WO2015120243,PCT/US2015/014769,06.02.2015,WO/2015/120243,13.08.2015,WO,APPLICATION EXECUTION CONTROL UTILIZING ENSEMBLE MACHINE LEARNING FOR DISCERNMENT,"Described are techniques to enable computers to efficiently determine if they should run a program based on an immediate (i.e., real-time, etc.) analysis of the program. Such an approach leverages highly trained ensemble machine learning algorithms to create a real-time discernment on a combination of static and dynamic features collected from the program, the computer's current environment, and external factors. Related apparatus, systems, techniques and articles are also described.",G06N 99/00; G06F 21/12; G06F 21/51,CYLANCE INC.,"PERMEH, Ryan; SOEDER, Derek, A.; CHISHOLM, Glenn; RUSSELL, Braden; GOLOMB, Gary; WOLFF, Matthew; MCCLURE, Stuart","61/937,379 07.02.2014 US",AU-2015213797; EP-2015708931; JP-2016550628; CA-2938580
WO2019152020,PCT/US2018/016238,31.01.2018,WO/2019/152020,08.08.2019,WO,QUANTUM COMPUTATION THROUGH REINFORCEMENT LEARNING,"Methods, systems, and apparatus for designing a quantum control trajectory for implementing a quantum gate using quantum hardware. In one aspect, a method includes the actions of representing the quantum gate as a sequence of control actions and applying a reinforcement learning model to iteratively adjust each control action in the sequence of control actions to determine a quantum control trajectory that implements the quantum gate and reduces leakage, infidelity and total runtime of the quantum gate to improve its robustness of performance against control noise during the iterative adjustments.",G06N 99/00; G06N 3/00; G06N 3/04; G06N 3/08,"GOOGLE, LLC","NIU, Yuezhen; NEVEN, Hartmut; SMELYANSKIY, Vadim; CASTRILLO, Sergio Boixo",,
EP235780378,18178751,20.06.2018,3418952,26.12.2018,EP,MACHINE LEARNING FOR WELDMENT CLASSIFICATION AND CORRELATION,"Embodiments of systems and methods for characterizing weldments are disclosed. One embodiment includes a method of generating an algorithm for classifying weldments as meeting or not meeting a specification. Training data is read by a machine learning system. The training data includes cross-sectional images of training weldments, truth data indicating whether the training weldments meet the specification or not, and training weld data associated with creating the training weldments. The machine learning system trains up an algorithm using the training data such that the resultant algorithm can classify a subsequent test weldment as meeting the specification or not meeting the specification when a cross-sectional image of the test weldment and test weld data used to create the test weldment are read and processed by the classification algorithm as trained.",G06N 99/00,LINCOLN GLOBAL INC,NARAYANAN BADRI K; PROCARIO JOHN R; KOTTMAN MICHAEL A,201715627867 20.06.2017 US,
EP222892892,17202653,20.11.2017,3340119,27.06.2018,EP,RAPID COMPETITIVE LEARNING TECHNIQUES FOR NEURAL NETWORKS,"Various systems and methods for implementing unsupervised or reinforcement learning operations for a neuron weight used in a neural network are described. In an example, the learning operations include processing a spike train input at a neuron of a spiking neural network, applying a synaptic weight, and observing spike events occurring before and after the neuron processing based on respective spike traces. A synaptic weight update process operates to generate a new value of the synaptic weight based upon the spike traces, configuration values, and a reference weight value. A reference weight update process also operates to generate a new value of the reference value for significant changes to the synaptic weight. Reinforcement may be provided in some examples to implement changes to the reference weight in reduced time. In some examples, the techniques may be implemented in a neuromorphic hardware implementation of the spiking neural network.",G06N 3/04; G06N 3/08,INTEL CORP,WILD ANDREAS; SRINIVASA NARAYAN,201615385378 20.12.2016 US,
WO2019222734,PCT/US2019/033091,20.05.2019,WO/2019/222734,21.11.2019,WO,LEARNING DATA AUGMENTATION POLICIES,"Methods, systems, and apparatus, including computer programs encoded on a computer storage medium, for learning a data augmentation policy for training a machine learning model. In one aspect, a method includes: receiving training data for training a machine learning model to perform a particular machine learning task; determining multiple data augmentation policies, comprising, at each of multiple time steps: generating a current data augmentation policy based on quality measures of data augmentation policies generated at previous time steps; training a machine learning model on the training data using the current data augmentation policy; and determining a quality measure of the current data augmentation policy using the machine learning model after it has been trained using the current data augmentation policy; and selecting a final data augmentation policy based on the quality measures of the determined data augmentation policies.",G06N 3/04; G06N 3/08; G06N 3/00; G06N 3/12; G06N 5/00; G06N 20/10; G06N 20/20,GOOGLE LLC,"VASUDEVAN, Vijay; ZOPH, Barret; CUBUK, Ekin Dogus; LE, Quoc V.","62/673,777 18.05.2018 US",
