Time:,20.04.2020 21:53:18,...3,...4,...5,...6,...7,...8,...9,...10,...11,...12,...13
WO2000007113,PCT/SG1999/000067,06.07.1999,WO/2000/007113,10.02.2000,WO,AUTOMATIC FREEWAY INCIDENT DETECTION SYSTEM USING ARTIFICIAL NEURAL NETWORKS AND GENETIC ALGORITHMS,Design of a neural network for automatic detection of incidents on a freeway is described. A neural network is trained using a combination of both back-propagation and genetic algorithm-based methods for optimizing the design of the neural network. The back-propagation and genetic algorithm work together in a collaborative manner in the neural network design. The training starts with incremental learning based on the instantaneous error and the global total error is accumulated for batch updating at the end of the training data being presented to the neural network. The genetic algorithm directly evaluates the performance of multiple sets of neural networks in parallel and then use the analyzed results to breed new neural networks that tend to be better suited to the problems at hand.,G06N 3/08,"CET TECHNOLOGIES PTE LTD.; NG, Yew, Liam; NG, Kim, Chwee","NG, Yew, Liam; NG, Kim, Chwee",9802830-1 31.07.1998 SG,CN-99809212.6; US-09743992
WO2019036127,PCT/US2018/041068,06.07.2018,WO/2019/036127,21.02.2019,WO,FRAMEWORK FOR RAPID ADDITIVE DESIGN WITH GENERATIVE TECHNIQUES,"According to some embodiments, a system may include a design experience data store containing electronic records associated with prior industrial asset item designs. A deep learning model platform, coupled to the design experience data store, may include a communication port to receive constraint and load information from a designer device. The deep learning platform may further include a computer processor adapted to automatically and generatively create boundaries and geometries, using a deep learning model associated with an additive manufacturing process, for an industrial asset item based on the prior industrial asset item designs and the received constraint and load information. According to some embodiments, the deep learning model computer processor is further to receive design adjustments from the designer device. The received design adjustments might be for example, used to execute an optimization process and/or be fed back to continually re-train the deep learning model.",G06N 3/08; B29C 64/386; B33Y 50/00,GENERAL ELECTRIC COMPANY,"SUBRAMANIYAN, Arun Karthi; BARUA, Ananda; ERNO, Daniel","15/678,653 16.08.2017 US",EP-2018846975
WO2005098647,PCT/US2005/009494,22.03.2005,WO/2005/098647,20.10.2005,WO,GENETIC ALGORITHM BASED SELECTION OF NEURAL NETWORK ENSEMBLE FOR PROCESSING WELL LOGGING DATA,"A system and method for generating a neural network ensemble. Conventional algorithms are used to train a number of neural networks having error diversity, for example by having a different number of hidden nodes in each network. A genetic algorithm having a multi-objective fitness function is used to select one or more ensembles. The fitness function includes a negative error correlation objective to insure diversity among the ensemble members. A genetic algorithm may be used to select weighting factors for the multi-objective function. In one application, a trained model may be used to produce synthetic open hole logs in response to inputs of cased hole log data.",G06F 15/18,"HALLIBURTON ENERGY SERVICES, INC.; CHEN, Dingding; HAMID, Syed; SMITH, Harry, D., Jr.","CHEN, Dingding; HAMID, Syed; SMITH, Harry, D., Jr.","10/811,403 26.03.2004 US",GB-0620649.4; DE-null; IN-5511/DELNP/2006; MX-PA/a/2006/011012; GB-0620649; CA-2559860
WO1991011771,PCT/US1991/000489,23.01.1991,WO/1991/011771,08.08.1991,WO,"GENETIC ALGORITHM TECHNIQUE FOR, E.G., DESIGNING NEURAL NETWORKS","A genetic algorithm search is applied to determine an optimum set of values (Fig. 16A) (e.g., interconnection weights in a neural network), each value being associated with a pair of elements (Fig. 3) drawn from a universe of N elements, N an integer greater than zero, where the utility of any possible set of said values may be measured. An initial possible set of values is assembled, the values being organized in a matrix whose rows and columns correspond to the elements. A genetic algorithm operator (Fig. 8) is applied to generate successor matrices from said matrix. Matrix computations are performed on the successor matrices to generate measures of the relative utilities of the successor matrices. A surviving matrix is selected from the successor matrices on the basis of the metrics. The steps are repeated until the metric of the surviving matrix is satisfactory.",G06N 3/12,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,"HARVEY, Robert, L.","468,857 23.01.1990 US",
WO2006054269,PCT/IB2005/053824,18.11.2005,WO/2006/054269,26.05.2006,WO,SYSTEM AND METHOD FOR FALSE POSITIVE REDUCTION IN COMPUTER-AIDED DETECTION (CAD) USING A SUPPORT VECTOR MACHINE (SVM),"A method for computer aided detection (CAD) and classification of regions of interest detected within HRCT medical image data includes post-processing machine learning to maximize specificity and sensitivity of the classification to realize a reduction in number of false positive detections reported. The method includes training a classifier on a set of medical image training data selected to include a number of true and false regions, wherein the true and false regions are identified by a CAD process, and automatically segmented, wherein the segmented training regions are reviewed by at least one specialist to classify each training region for its ground truth, i.e., true or false, essentially qualifying the automatic segmentation, wherein a feature pool is identified and extracted from each segmented region, and wherein the pool of features is processed by genetic algorithm to identify an optimal feature subset, which subset is used to train a support vector machine, detecting, within non- training medical image data, regions that are candidates for classification, segmenting the candidate regions, extracting a set of features from each segmented candidate regions and classifying the candidate region using the support vector machine after training in accordance with the optimal feature subset, and processing the set of candidate features.",G06K 9/62,"KONINKLIJKE PHILIPS ELECTRONICS, N.V.; BOROCZKY, Lilla; ZHAO, Luyin; LEE, Kwok Pun","BOROCZKY, Lilla; ZHAO, Luyin; LEE, Kwok Pun","60/629,751 19.11.2004 US; 60/722,668 30.09.2005 US",JP-2007542438; CN-200580039686.4; US-11719659; EP-2005813441
WO2020049182,PCT/EP2019/073911,08.09.2019,WO/2020/049182,12.03.2020,WO,COGNITIVE COMPUTING METHODS AND SYSTEMS BASED ON BIOLOGICAL NEURAL NETWORKS,"A Biological Neural Network (BNN) core unit comprising a neural cell culture, an input stimulation unit, an output readout unit may be controlled through its various life cycles to provide data processing functionality. An automation system comprising an environmental and chemical controller unit adapted to operate with the BNN stimulation and readout data interfaces facilitates the monitoring and adaptation of the BNN core unit parameters. Pre-processing and post-processing of the BNN interface signals may further facilitate the training and reinforcement learning by the BNN. Multiple BNN core units may also be assembled together as a stack. The proposed system provides a BNN Operating System as a core component for a wetware server to receive, process and transmit data for different client applications without exposing the BNN core unit components to the client user while requiring significantly less energy than conventional silicon-based hardware and software information processing for high-level cognitive computing tasks.",G06N 3/06; G06N 3/04; G06N 3/12; G06N 5/00,ALPVISION S.A.,"JORDAN, Frédéric; KUTTER, Martin; DELACRETAZ, Yves","62/728,765 08.09.2018 US",
WO2006054272,PCT/IB2005/053843,21.11.2005,WO/2006/054272,26.05.2006,WO,A STRATIFICATION METHOD FOR OVERCOMING UNBALANCED CASE NUMBERS IN COMPUTER-AIDED LUNG NODULE FALSE POSITIVE REDUCTION,"A method for computer aided detection (CAD) and classification of regions of interest detected within HRCT medical image data. The method includes post-CAD machine learning techniques applied to maximize specificity and sensitivity of identification of a region/volume as being a nodule or non-nodule. The regions are identified by a CAD process, and automatically segmented. A feature pool is identified and extracted from each segmented region, and processed by genetic algorithm to identify an optimal feature subset, wherein a data stratification method is used to balance the number of cases in different classes. The subset determined by GA is used to train the support vector machine to classify candidate region/volumes found within non-training data.",G06K 9/62; G06T 7/00,"KONINKLIJKE PHILIPS ELECTRONICS, N.V.; ZHAO, Luyin; LEE, Kwok Pun; BOROCZKY, Lilla","ZHAO, Luyin; LEE, Kwok Pun; BOROCZKY, Lilla","60/629,752 19.11.2004 US",CN-200580039688.3; EP-2005807176; JP-2007542454; US-11719672
WO2002082371,PCT/US2002/010477,04.04.2002,WO/2002/082371,17.10.2002,WO,GENETIC ALGORITHM OPTIMIZATION METHOD,"The invention includes a method for selecting sensors from a sensor network for tracking of at least one target having the steps of defining an individual of a genetic algorithm construct having n chromosomes, wherein each chromosome represents one sensor, defining a fitness function based on desired attributes of the tracking, selecting one or more of the individuals for inclusion in an initial population, executing a genetic algorithm on the initial population until defined convergence criteria are met, wherein execution of the genetic algorithm has the steps of choosing the fittest individual from the population, choosing random individuals from the population and creating offspring from the fittest and randomly chosen individuals. Another embodiment of the invention includes another method for selecting sensors from a sensor network for tracking of at least one target having the steps of defining an individual of a genetic algorithm construct having n chromosomes, wherein each chromosome represents one sensor, defining a fitness function based on desired attributes of the tracking, selecting one or more of the individuals for inclusion in an initial population, executing a genetic algorithm on the population until defined convergence criteria are met, wherein execution of the genetic algorithm has the steps of choosing the fittest individual from the population, and creating offspring from the fittest individual wherein the creation of the offspring occurs through mutation only, wherein only i chromosomes are mutated during any one mutation, and wherein i has a value of from 2 to n-1. The invention also includes a network of sensors for tracking objects that includes a number, N of sensors, a means for the N sensors to communicate with a controller, and a controller capable of controlling and managing the N sensors by utilizing one of the methods of the invention.",G06N 3/12,HONEYWELL INTERNATIONAL INC.,"BUCZAK, Anna, L.; WANG, Henry","60/282,366 06.04.2001 US; 09/893,108 27.06.2001 US",EP-2002739128; KR-1020037013114; JP-2002580260; CN-02811225.3
WO2006054271,PCT/IB2005/053835,21.11.2005,WO/2006/054271,26.05.2006,WO,FALSE POSITIVE REDUCTION IN COMPUTER -ASSISTED DETECTION ( CAD),"A method for computer aided detection (CAD) and classification of regions of interest detected within HRCT medical image data includes post-CAD machine learning techniques applied to maximize specificity and sensitivity of identification of a region/volume as being a nodule or non-nodule. The regions are identified by a CAD process, and automatically segmented. A feature pool is identified and extracted from each segmented region, and processed by genetic algorithm to identify an optimal feature subset, which subset is used to train the support vector machine to classify candidate region/volumes found within non-training data.",G06T 7/00; G06K 9/62,"KONINKLIJKE PHILIPS ELECTRONICS, N.V.; BOROCZKY, Lilla; LEE, Kwok, Pun; ZHAO, Luyin","BOROCZKY, Lilla; LEE, Kwok, Pun; ZHAO, Luyin","60/629,750 19.11.2004 US",EP-2005817730; JP-2007542446; CN-200580039710.4; US-11719634
WO2019129915,PCT/FI2017/050953,29.12.2017,WO/2019/129915,04.07.2019,WO,INTELLIGENT DEFENSE AND FILTRATION PLATFORM FOR NETWORK TRAFFIC,"Systems and methods for detecting and preventing cyber-attacks on communication networks provide a hybrid anomaly detection module (HADM) that uses a combination of linear algorithms and learning algorithms. The linear algorithms filter and extract distinctive attributes and features of the cyber-attacks and the learning algorithms use these attributes and features to identify new types of cyber-attacks. The learning algorithms, which may be algorithms that employ Artificial Neural Networks (ANN), Genetic Algorithm (GA), Extreme Learning Machines (ELM), Self-Organizing Map (SOM), Multi-Layer Perceptron (MLP), or Swarm intelligence (SI)and the like, have better detection accuracy when they are used along with linear algorithms, such as algorithms that employ Decision Tree,Support Vector Machine,or Fuzzy Ruleand the like. The use of linear algorithms in conjunction with learning algorithms allows the HADM to achieve improved cyber-attack detection over existing solutions.",H04L 29/06; G06N 99/00; G06N 3/08; G06K 9/62; G06N 3/02,NOKIA SOLUTIONS AND NETWORKS OY,"MONSHIZADEH, Mehrnoosh; HÄTÖNEN, Kimmo; KHATRI, Vikramajeet",,
WO2018174873,PCT/US2017/023652,22.03.2017,WO/2018/174873,27.09.2018,WO,PRIVACY-PRESERVING MACHINE LEARNING,"New and efficient protocols are provided for privacy-preserving machine learning training (e.g., for linear regression, logistic regression and neural network using the stochastic gradient descent method). A protocols can use the two-server model, where data owners distribute their private data among two non-colluding servers, which train various models on the joint data using secure two-party computation (2PC). New techniques support secure arithmetic operations on shared decimal numbers, and propose MPC-friendly alternatives to non-linear functions, such as sigmoid and softmax.",G06N 99/00; G06F 21/62,VISA INTERNATIONAL SERVICE ASSOCIATION,"MOHASSEL, Payman; ZHANG, Yupeng",,CN-201780089839.9; EP-2017901848
WO2020056060,PCT/US2019/050697,11.09.2019,WO/2020/056060,19.03.2020,WO,MULTI-STAGE MACHINE-LEARNING MODELS TO CONTROL PATH-DEPENDENT PROCESSES,"Provided is a process, including: obtaining a first training dataset of subject-entity records; training a first machine-learning model on the first training dataset; forming virtual subject-entity records by appending members of a set of candidate action sequences to time-series of at least some of the subject-entity records; forming a second training dataset by labeling the virtual subject-entity records with predictions of the first machine-learning model; and training a second machine-learning model on the second training dataset.",G06N 3/08; G06N 3/04,CEREBRI AI INC.,"SILBERMAN, Gabriel M.; BRIANÇON, Alain; KLOSE, Gregory; WEGAN, Michael; HARPER, Lee; KRAEMER, Andrew; PRAKASH, Arun","16/127,933 11.09.2018 US",
WO2006011866,PCT/US2004/020400,25.06.2004,WO/2006/011866,02.02.2006,WO,COGNITIVE RADIO ENGINE APPLICATION OF GENETIC ALGORITHMS,"A genetic algorithm (GA) approach is used to adapt a wireless radio to a changing environment. A cognitive radio engine (34) implements three algorithms; a wireless channel genetic algorithm (WCGA-341), a cognitive system monitor (CSM-342) and a wireless system genetic algorithm (WSGA-434). A chaotic search and controllable boundaries allows the cognitive radio engine (34) to seek out and discover unique solutions efficiently. By being able to control the search space by limiting the number of generations, crossover rates, mutation rates, fitness evaluations, etc., the cognitive system can ensure legal and regulatory compliance as well as efficient searches. The versatility of the cognitive process can be applied to any adaptive radio (32). The cognitive system defines the radio chromosome, where each gene represents a radio parameter such as transmit power, frequency, modulation, etc. The adaptation process of the WSGA (343) is performed on the chromosomes to develop new values for each gene, which is then used to adapt the radio settings (32).",G06F 15/18; G06N 3/00; G06N 3/12,"VIRGINIA TECH INTELLECTUAL PROPERTIES, INC.","RIESER, Christian, J.; RONDEAU, Thomas, W.; BOSTIAN, Charles; CYRE, Walling, R.; GALLAGHER, Timothy, M.",,DE-null
WO2001084495,PCT/US2001/014077,01.05.2001,WO/2001/084495,08.11.2001,WO,EXTENSIBLE MARKUP LANGUAGE GENETIC ALGORITHM,"A method for interfacing a genetic search algorithm to the web environment of the Internet comprises initially defining data elements, attributes and rules for use thereof for an extensible markup language. The extensible markup language is stored in a document type definition file (DID). Data is described in a document in a hierarchical format utilizing the stored extensible markup language. The data is imported form the document to the genetic algorithm to define a data string or an 'individual' in a population of points.",G06F 17/30; G06N 3/12,"RAYTHEON COMPANY; JOHNSON, Judith, A.","JOHNSON, Judith, A.","60/200,939 01.05.2000 US; 60/207,480 25.05.2000 US; 09/846,158 30.04.2001 US",
WO2005002313,PCT/US2004/021307,01.07.2004,WO/2005/002313,13.01.2005,WO,MACHINE LEARNING FOR CLASSIFICATION OF MAGNETO CARDIOGRAMS,"The use of machine learning for pattern recognition in magnetocardiography (MCG) that measures magnetic fields emitted by the electrophysiological activity of the heart is disclosed herein. Direct kernel methods are used to separate abnormal MCG heart patterns from normal ones. For unsupervised learning, Direct Kernel based Self-Organizing Maps are introduced. For supervised learning Direct Kernel Partial Least Squares and (Direct) Kernel Ridge Regression are used. These results are then compared with classical Support Vector Machines and Kernel Partial Least Squares. The hyper-parameters for these methods are tuned on a validation subset of the training data before testing. Also investigated is the most effective pre-processing, using local, vertical, horizontal and two-dimensional (global) Mahanalobis scaling, wavelet transforms, and variable selection by filtering. The results, similar for all three methods, were encouraging, exceeding the quality of classification achieved by the trained experts. Thus, a device and associated method for classifying cardiography data is disclosed, comprising applying a kernel transform to sensed data acquired from sensors sensing electromagnetic heart activity, resulting in transformed data, prior to classifying the transformed data using machine learning.",A61B 5/08,"CARDIOMAG IMAGING, INC. (CMI); STERNICKEL, Karsten; EMBRECHTS, Mark, J.; SZYMANSKI, Boleslaw, K.","STERNICKEL, Karsten; EMBRECHTS, Mark, J.; SZYMANSKI, Boleslaw, K.","60/483,961 01.07.2003 US",JP-2006518791; US-2007167846; CN-200480018683.8; CA-2542937; US-10561285; EP-2004777442
WO2019217113,PCT/US2019/029532,27.04.2019,WO/2019/217113,14.11.2019,WO,SELECTING A NEURAL NETWORK ARCHITECTURE FOR A SUPERVISED MACHINE LEARNING PROBLEM,"Systems and methods for selecting a neural network for a machine learning problem are disclosed. A method includes accessing an input matrix. The method includes accessing a machine learning problem space associated with a machine learning problem and multiple untrained candidate neural networks for solving the machine learning problem. The method includes computing, for each untrained candidate neural network, at least one expressivity measure capturing an expressivity of the candidate neural network with respect to the machine learning problem. The method includes computing, for each untrained candidate neural network, at least one trainability measure capturing a trainability of the candidate neural network with respect to the machine learning problem. The method includes selecting, based on the at least one expressivity measure and the at least one trainability measure, at least one candidate neural network for solving the machine learning problem.",G06N 3/04; G06N 3/08; G06N 5/00,"MICROSOFT TECHNOLOGY LICENSING, LLC","AMIZADEH, Saeed; YANG, Ge; FUSI, Nicolo; CASALE, Francesco Paolo","15/976,514 10.05.2018 US",
WO2014204970,PCT/US2014/042754,17.06.2014,WO/2014/204970,24.12.2014,WO,DATA INTELLIGENCE USING MACHINE LEARNING,"Apparatuses, systems, methods, and computer program products are presented for performing data analytics using machine learning 222. An unsupervised learning module 208 is configured to assemble an unstructured data set into multiple versions of an organized data set. A supervised learning module 206 is configured to generate one or more machine learning ensembles 222 based on each version of multiple versions of an organized data set and to determine which machine learning ensemble 222 exhibits a highest predictive performance.",G06F 17/27; G06N 5/02,"PUREPREDICTIVE, INC.","PHILLIPPS, Kelly D.; WELLMAN, Richard W.; RAHMAN, Sardar Monzurur; PHILLIPS, Matthew B.","61/836,135 17.06.2013 US; 14/266,119 30.04.2014 US",
EP235780378,18178751,20.06.2018,3418952,26.12.2018,EP,MACHINE LEARNING FOR WELDMENT CLASSIFICATION AND CORRELATION,"Embodiments of systems and methods for characterizing weldments are disclosed. One embodiment includes a method of generating an algorithm for classifying weldments as meeting or not meeting a specification. Training data is read by a machine learning system. The training data includes cross-sectional images of training weldments, truth data indicating whether the training weldments meet the specification or not, and training weld data associated with creating the training weldments. The machine learning system trains up an algorithm using the training data such that the resultant algorithm can classify a subsequent test weldment as meeting the specification or not meeting the specification when a cross-sectional image of the test weldment and test weld data used to create the test weldment are read and processed by the classification algorithm as trained.",G06N 99/00,LINCOLN GLOBAL INC,NARAYANAN BADRI K; PROCARIO JOHN R; KOTTMAN MICHAEL A,201715627867 20.06.2017 US,
WO2017116505,PCT/US2016/043599,22.07.2016,WO/2017/116505,06.07.2017,WO,RETROSPECTIVE SENSOR CALIBRATION METHODS,"A method for retrospective calibration of a glucose sensor uses stored values of measured working electrode current (Isig) to calculate a final sensor glucose (SG) value retrospectively. The Isig values may be preprocessed, discrete wavelet decomposition applied. At least one machine learning model, such as, e.g., Genetic Programing (GP) and Regression Decision Tree (DT), may be used to calculate SG values based on the Isig values and the discrete wavelet decomposition. Other inputs may include, e.g., counter electrode voltage (Vcntr) and Electrochemical Impedance Spectroscopy (EIS) data. A plurality of machine learning models may be used to generate respective SG values, which are then fused to generate a fused SG. Fused SG values may be filtered to smooth the data, and blanked if necessary.",A61B 5/145; A61B 5/1495; A61B 5/053,"MEDTRONIC MINIMED, INC.","NOGUEIRA, Keith; ENGEL, Taly G.; GROSMAN, Benyamin; LI, Xiaolong; LIANG, Bradley C.; SHAH, Rajiv; LIU, Mike C.; TSAI, Andy Y.; VARSAVSKY, Andrea; NISHIDA, Jeffrey","14/980,293 28.12.2015 US",CA-3008640; EP-2016751064
WO2006100646,PCT/IB2006/050873,21.03.2006,WO/2006/100646,28.09.2006,WO,METHOD FOR CONTROLLING A PRODUCT PRODUCTION PROCESS,A method for controlling a production process involving selection of process variables affecting product characteristics and using genetic algorithms to modify a set of seed neural networks based upon the process variables to an create an optimal neural network model. A commercial statistical software package may be used to select the process variables. Real-time process control data are fed into the optimal neural network model and used to calculate a projected product characteristic. A production control operator uses the list of process variables and knowledge of associated process control settings to control the production process.,G06F 15/18; G06N 3/00; G06N 3/12; G05B 13/00; G05B 13/02; G05B 13/04; G05B 11/00,"THE UNIVERSITY OF TENNESSEE RESEARCH FOUNDATION; YOUNG, Timothy M.","YOUNG, Timothy M.","11/088,651 24.03.2005 US",EP-6727701; RU-null
WO2006110244,PCT/US2006/008841,13.03.2006,WO/2006/110244,19.10.2006,WO,MAHALANOBIS DISTANCE GENETIC ALGORITHM METHOD AND SYSTEM,"A computer-implemented method to provide a desired variable subset. The method may include obtaining a set of data records corresponding a plurality of variables and defining the data records as normal data or abnormal data based on predetermined criteria. The method may also include initializing a genetic algorithm with a subset of variables from the plurality of variables and calculating Mahalanobis distances of the normal data and the abnormal data based on the subset of variables. Further, the method may include identifying a desired subset of the plurality of variables by performing the genetic algorithm based on the Mahalanobis distances.",G06F 17/50,"CATERPILLAR INC.; GRICHNIK, Anthony, J,; SESKIN, Michael","GRICHNIK, Anthony, J,; SESKIN, Michael","11/101,556 08.04.2005 US",JP-2008505320; RU-null; AU-2006234877; EP-2006737959; DE-null
WO2010030794,PCT/US2009/056531,10.09.2009,WO/2010/030794,18.03.2010,WO,MACHINE LEARNING METHODS AND SYSTEMS FOR IDENTIFYING PATTERNS IN DATA,"Methods for training machines to categorize data, and/or recognize patterns in data, and machines and systems so trained. Variations of the invention relates to methods for training machines that include providing one or more training data samples encompassing one or more data classes, identifying patterns in the one or more training data samples, providing one or more data samples representing one or more unknown classes of data, identifying patterns in the one or more of the data samples of unknown class(es), and predicting one or more classes to which the data samples of unknown class(es) belong by comparing patterns identified in said one or more data samples of unknown class with patterns identified in said one or more training data samples. Support vector machines (SVMs) are also provided in which methods, features, software and processors utilize specialized methods to analyze data.",G06F 15/18,"DIGITAL INFUZION, INC.; VIRKAR, Hemant; STARK, Karen; BORGMAN, Jacob","VIRKAR, Hemant; STARK, Karen; BORGMAN, Jacob","61/095,731 10.09.2008 US",
WO2014149827,PCT/US2014/021098,06.03.2014,WO/2014/149827,25.09.2014,WO,ARTIFICIAL NEURAL NETWORK INTERFACE AND METHODS OF TRAINING THE SAME FOR VARIOUS USE CASES,"An Artificial Neural Network Interface (ANNI) is disclosed along with use cases for the same. The ANNI utilizes one or more decision trees and/or probabilistic/combinatoric analysis to determine optimal responses to current conditions. The ANNI is also enabled to learn new conditions that are accepted as normal and, in response thereto, update the decision tree(s).",G06F 15/18,REMTCS INC.,"XAYPANYA, Tommy; MALINOWSKI, Richard, E.","61/794,430 15.03.2013 US; 61/794,547 15.03.2013 US; 61/794,472 15.03.2013 US; 61/794,505 15.03.2013 US; 61/897,745 30.10.2013 US; 61/891,598 16.10.2013 US; 61/901,269 07.11.2013 US",
WO2020033898,PCT/US2019/046011,09.08.2019,WO/2020/033898,13.02.2020,WO,"SYSTEMS AND METHODS FOR PROVIDING FLEXIBLE, MULTI-CAPACITY MODELS FOR USE OF DEEP NEURAL NETWORKS IN MOBILE DEVICES","Systems and methods are disclosed which allow mobile devices, and other resource constrained applications, to more efficiently and effectively utilize deep learning neural networks using only (or primarily) local resources. These systems and methods take the dynamics of runtime resources into account to enable resource-aware, multi-tenant on-device deep learning for artificial intelligence functions for use in tasks like mobile vision systems. The multi-capacity framework enables deep learning models to offer flexible resource-accuracy trade-offs and other similar balancing of performance and resources consumed. At runtime, various systems disclosed herein may dynamically select the optimal resource-accuracy trade-off for each deep learning model to fit the model's resource demand to the system's available runtime resources and the needs of the task being performed by the model. In doing so, systems and methods disclosed herein can efficiently utilize the limited resources in mobile systems to maximize performance of multiple concurrently running neural network-based applications.",G06F 13/28; G06N 3/04; G06N 3/08; G06N 7/02; G16H 50/20; G16H 50/50; G16H 50/70,BOARD OF TRUSTEES OF MICHIGAN STATE UNIVERSITY,"ZHANG, Mi; FANG, Biyi; ZENG, Xiao","62/716,812 09.08.2018 US",
