Time:,21.04.2020 01:17:19,...3,...4,...5,...6,...7,...8,...9,...10,...11,...12,...13
WO2019099805,PCT/US2018/061487,16.11.2018,WO/2019/099805,23.05.2019,WO,MACHINE-LEANING MODELS BASED ON NON-LOCAL NEURAL NETWORKS,"In one embodiment, a method includes training a baseline machine-learning model based on a neural network comprising a plurality of stages, wherein each stage comprises a plurality of neural blocks, accessing a plurality of training samples comprising: a plurality of content objects, respectively, determining one or more non-local operations, wherein each non-local operation is based on one or more pairwise functions and one or more unary functions, generating one or more non-local blocks based, on the plurality of training samples and the one or more non-local operations, determining a stage from the plurality of stages of the neural network, and training a non-local machine-learning model by inserting each of the one or more non-local blocks in between at least two of the plurality of neural blocks in the determined stage of the neural network.",G06N 3/08; G06N 3/04,"FACEBOOK, INC.","HE, Kaiming; GIRSHICK, Ross; WANG, Xiaolong","62/587,884 17.11.2017 US; 16/192,649 15.11.2018 US",
WO2020011361,PCT/EP2018/068956,12.07.2018,WO/2020/011361,16.01.2020,WO,BYZANTINE MACHINE LEARNING,"The present invention concerns computer-implemented methods for training a machine learning model using Stochastic Gradient Descent, SGD. In one embodiment, the method is performed by a first computer in a distributed computing environment and comprises performing a learning round, comprising broadcasting a parameter vector to a plurality of worker computers in the distributed computing environment, and upon receipt of one or more respective estimate vectors from a subset of the worker computers, determining an updated parameter vector for use in a next learning round based on the one or more received estimate vectors, wherein the determining comprises ignoring an estimate vector received from a given worker computer when a sending frequency of the given worker computer is above a threshold value. The method aggregates the gradients in an asynchronous communication model with unbounded communication delays.",G06N 3/08; G06N 20/00; G06F 15/16; G06F 21/55,ECOLE POLYTECHNIQUE FÉDÉRALE DE LAUSANNE (EPFL),"EL MHAMDI, El Mahdi; GUERRAOUI, Rachid; ROUAULT, Sébastien; TAZIKI, Mahsa",,
WO2017117412,PCT/US2016/069257,29.12.2016,WO/2017/117412,06.07.2017,WO,SYSTEM AND METHOD FOR NEURAL NETWORK BASED FEATURE EXTRACTION FOR ACOUSTIC MODEL DEVELOPMENT,"A system and method are presented for neural network based feature extraction for acoustic model development. A neural network may be used to extract acoustic features from raw MFCCs or the spectrum, which are then used for training acoustic models for speech recognition systems. Feature extraction may be performed by optimizing a cost function used in linear discriminant analysis. General non-linear functions generated by the neural network are used for feature extraction. The transformation may be performed using a cost function from linear discriminant analysis methods which perform linear operations on the MFCCs and generate lower dimensional features for speech recognition. The extracted acoustic features may then be used for training acoustic models for speech recognition systems.",G10L 15/06; G06F 17/27; G06F 17/28; G06N 99/00; G09B 19/04; G10L 13/08,"INTERACTIVE INTELLIGENCE GROUP, INC.","CHELUVARAJA, Srinath; IYER, Ananth Nagaraja","14/985,560 31.12.2015 US",
WO2015160544,PCT/US2015/024417,06.04.2015,WO/2015/160544,22.10.2015,WO,CONTEXT-SENSITIVE SEARCH USING A DEEP LEARNING MODEL,"A search engine is described herein for providing search results based on a context in which a query has been submitted, as expressed by context information. The search engine operates by ranking a plurality of documents based on a consideration of the query, and based, in part, on a context concept vector and a plurality of document concept vectors, both generated using a deep learning model (such as a deep neural network). The context concept vector is formed by a projection of the context information into a semantic space using the deep learning model. Each document concept vector is formed by a projection of document information, associated with a particular document, into the same semantic space using the deep learning model. The ranking operates by favoring documents that are relevant to the context within the semantic space, and disfavoring documents that are not relevant to the context.",G06F 17/30,"MICROSOFT TECHNOLOGY LICENSING, LLC","GUO, Chenlei; GAO, Jianfeng; WANG, Ye-Yi; DENG, Li; HE, Xiaodong","14/252,703 14.04.2014 US",EP-2015719915
EP20645801,09171957,01.10.2009,2309487,13.04.2011,EP,Automatic speech recognition system integrating multiple sequence alignment for model bootstrapping,"The invention proposes a method for training an automatic speech recognition system (which can be used e.g. for robots, hearing aids, speech-controlled machines, ...), the automatic speech recognition system using Hidden Markov Models (HMMs) trained by training data, 
the HMMs being initialized by applying a bootstrapping method on a reduced set of training data, 
wherein the bootstrapping method transforms an ergodic HMM topology to a Bakis topology for word-level HMM initialization, the method comprising the following steps: 
a. Calculation of a cost matrix assigning different costs to the permutation of state transitions as observed in the state sequences resulting from the decoding of the training data, 
b. Calculation of a similarity measure for all sequences based on the cost matrix, and 
c. Merging of all sequences based on their similarity measure until only one sequence is left.",G10L 15/14,HONDA RES INST EUROPE GMBH,AYLLON CLEMENTE IRENE; HECKMANN MARTIN DR,09170062 11.09.2009 EP; 09171957 01.10.2009 EP,
WO2019055957,PCT/US2018/051424,18.09.2018,WO/2019/055957,21.03.2019,WO,ASYNCHRONOUS AND INTERACTIVE MACHINE LEARNING USING ATTENTION SELECTION TECHNIQUES FOR DATA CLASSIFICATION,"A non-transitory medium includes code representing processor-executable instructions; the code causes a processor to produce, via a machine learning model, a predicted value of a membership relationship between a data object and a target tag. The code causes the processor to display, via a user interface, the data object and the target tag and indicate a non-empty set of identified sections of one or more attributes of data object supporting the membership relationship between the data object and the target tag. The code also causes the processor to receive a tag signal, via the user interface, indicating one of an acceptance tag signal, a dismissal tag signal, or a corrective tag signal, and re-train the machine learning model based at least in part on the tag signal.",G06F 17/22; G06F 17/24; G06N 3/04; G06N 3/08,"CS DISCO, INC.","LOCKETT, Alan","15/707,621 18.09.2017 US",
WO2018071579,PCT/US2017/056196,11.10.2017,WO/2018/071579,19.04.2018,WO,INTEGRATED DISEASE MANAGEMENT SYSTEM,"An integrated disease management system provides patients with simple, quick, and readily available counseling regarding a healthy diabetic lifestyle. The system can include an interactive engine with predictive analytics and machine learning to provide a customized experience for a user. The system can be configured to transmit data to a remote server to perform analysis of received data (e.g., disease management data), to provide feedback to the user (e.g., customized feedback with curated content based on a user's data and interface interactions), and send all or a portion of the data and/or curated content to another user device or remote health management access point (e.g., as cloud storage) where the information can be accessed by healthcare stakeholder.",G06Q 50/22; G06Q 50/24; G06F 19/00; G06F 17/30; A61G 12/00; A61B 5/00,"BECTON, DICKINSON AND COMPANY","HOAR, Michael; MCCLURE, Douglas; SALTIEL-BERZIN, Rita; LIEBOWITZ, Edward","62/407,367 12.10.2016 US; 62/545,889 15.08.2017 US",CN-201780063056.3; CA-3039682; JP-2019519646; EP-2017860326
WO2019200410,PCT/US2019/027565,15.04.2019,WO/2019/200410,17.10.2019,WO,MACHINE LEARNING IMPLEMENTATION FOR MULTI-ANALYTE ASSAY OF BIOLOGICAL SAMPLES,"Systems and methods that analyze blood-based cancer diagnostic tests using multiple classes of molecules are described. The system uses machine learning (ML) to analyze multiple analytes, for example cell-free DNA, cell-free microRNA, and circulating proteins, from a biological sample. The system can use multiple assays, e.g., whole-genome sequencing, whole-genome bisulfite sequencing or EM-seq, small-RNA sequencing, and quantitative immunoassay. This can increase the sensitivity and specificity of diagnostics by exploiting independent information between signals. During operation, the system receives a biological sample, and separates a plurality of molecule classes from the sample. For a plurality of assays, the system identifies feature sets to input to a machine learning model. The system performs an assay on each molecule class and forms a feature vector from the measured values. The system inputs the feature vector into the machine learning model and obtains an output classification of whether the sample has a specified property.",G06N 5/04; G06N 20/10,"FREENOME HOLDINGS, INC.","DRAKE, Adam; DELUBAC, Daniel; NIEHAUS, Katherine; ARIAZI, Eric; HAQUE, Imran; LIU, Tzu-Yu; WAN, Nathan; KANNAN, Ajay; WHITE, Brandon","62/657,602 13.04.2018 US; 62/679,587 01.06.2018 US; 62/679,641 01.06.2018 US; 62/731,557 14.09.2018 US; 62/742,799 08.10.2018 US; 62/749,955 24.10.2018 US; 62/767,435 14.11.2018 US; 62/767,369 14.11.2018 US; 62/804,614 12.02.2019 US; 62/824,709 27.03.2019 US",
WO2019203872,PCT/US2018/045177,03.08.2018,WO/2019/203872,24.10.2019,WO,PROCESSING MULTIMODAL USER INPUT FOR ASSISTANT SYSTEMS,"In one embodiment, a method includes receiving from a client system associated with, a first user a user input based on one or more modalities, at least one of which is a visual modality, identifying one or more subjects associated with the user input based on the visual modality based on one or more machine-learning models, determining one or more attributes associated with the one or more subjects respectively based on the one or more machine-learning models, resolving one or more entities corresponding to the one or more subjects based on the determined one or more attributes, executing one or more tasks associated with the one or more resolved entities, and sending instructions for presenting a communication content including information associated with the executed one or more tasks responsive to user input to the client system associated with the first user.",G06F 16/00; G06N 3/08,"FACEBOOK, INC.","NATARAJAN, Vivek; MEI, Shawn, C.P.; ZUO, Zhengping","16/053,600 02.08.2018 US; 62/660,876 20.04.2018 US",
WO2018164716,PCT/US2017/053243,25.09.2017,WO/2018/164716,13.09.2018,WO,PROCESSOR FOR IMPLEMENTING REINFORCEMENT LEARNING OPERATIONS,"A reinforcement learning processor specifically configured to execute reinforcement learning operations by the way of implementing an application-specific instruction set is envisaged. The application-specific instruction set incorporates 'Single Instruction Multiple Agents (SiMA)' instructions. SiMA type instructions are specifically designed to be implemented simultaneously on a plurality of reinforcement learning agents which interact with corresponding reinforcement learning environments. The SiMA type instructions are specifically configured to receive either a reinforcement learning agent ID or a reinforcement learning environment ID as the operand. The reinforcement learning processor uses neural network data paths to communicate with a neural network, which in turn uses the actions, state-value functions, Q-values and reward values generated by the reinforcement learning processor to approximate an optimal state-value function as well as an optimal reward function.",G06N 99/00,ALPHAICS CORPORATION,"NAGARAJA, Nagendra","15/455,126 09.03.2017 US",
WO2018204253,PCT/US2018/030186,30.04.2018,WO/2018/204253,08.11.2018,WO,AUTOMOTIVE DIAGNOSTICS USING SUPERVISED LEARNING MODELS,"The systems and methods described herein use sensor-enabled services to provide advantages to a consumer (or other vehicle operator), a mechanic, and even vehicle manufacturers. The approach eliminates reliance on static sensors that are hardwired to Onboard Diagnostic (OBD) systems. It also reduces the need to rely on the extent of a mechanics personal knowledge, and may be especially helpful in managing driverless vehicle fleets.",G06F 19/00,"PIMIOS, LLC","ANTHONY, Nicholas","62/492,504 01.05.2017 US",
EP242633176,18207432,21.11.2018,3489886,29.05.2019,EP,UTILIZING A MACHINE LEARNING MODEL TO IDENTIFY ACTIVITIES AND DEVIATIONS FROM THE ACTIVITIES BY AN INDIVIDUAL,,G06Q 50/22; A61B 5/00,ACCENTURE GLOBAL SOLUTIONS LTD,ERIKSSON LAETITIA CAILLETEAU; CHAN KAR LOK; VALLI FAISAL AHMED; ASHLEY CHRISTOPHER PAUL,201762590077 22.11.2017 US; 201816191363 14.11.2018 US,
WO2017176356,PCT/US2017/016715,06.02.2017,WO/2017/176356,12.10.2017,WO,PARTITIONED MACHINE LEARNING ARCHITECTURE,"A system may include a processor and a memory. The memory may include program code that provides operations when executed by the processor. The operations may include: partitioning, based at least on a resource constraint of a platform, a global machine learning model into a plurality of local machine learning models; transforming training data to at least conform to the resource constraint of the platform; and training the global machine learning model by at least processing, at the platform, the transformed training data with a first of the plurality of local machine learning models.",G06N 99/00; G06N 3/08,WILLIAM MARSH RICE UNIVERSITY,"ROUHANI, Bita Darvish; MIRHOSEINI, Azalia; KOUSHANFAR, Farinaz","62/294,215 11.02.2016 US",
WO2015066386,PCT/US2014/063265,30.10.2014,WO/2015/066386,07.05.2015,WO,PREDICTING RECOGNITION QUALITY OF A PHRASE IN AUTOMATIC SPEECH RECOGNITION SYSTEMS,"A method for predicting a speech recognition quality of a phrase comprising at least one word includes: receiving, on a computer system including a processor and memory storing instructions, the phrase; computing, on the computer system, a set of features comprising one or more features corresponding to the phrase; providing the phrase to a prediction model on the computer system and receiving a predicted recognition quality value based on the set of features; and returning the predicted recognition quality value.",G10L 15/01; G10L 15/02; G10L 15/183,"GREENEDEN U.S. HOLDINGS II, LLC","LEV-TOV, Amir; FAIZAKOF, Avraham; KONIG, Yochai","14/067,732 30.10.2013 US",CN-201480071972.8; EP-2014858418
EP241257479,18200235,12.10.2018,3471007,17.04.2019,EP,METHODS AND APPARATUS FOR ANALYZING SEQUENCES OF APPLICATION PROGRAMMING INTERFACE TRAFFIC TO IDENTIFY POTENTIAL MALICIOUS ACTIONS,"In some embodiments, a method includes receiving, at a processor of a server, a first application programming interface (API) call from a client device and providing an indication associated with the first API call as an input to a machine learning model such that the machine learning model identifies a set of parameters associated with a set of likely subsequent API calls. The method can further include receiving a second API call from the client device, identifying the second API call as an anomalous API call based on the second API call not meeting the set of parameters associated with the set of likely subsequent API calls, and sending a signal to perform a remedial action based on the identifying.",G06F 21/55; G06F 21/56; G06N 20/00; H04L 12/24; H04L 29/06,PING IDENTITY CORP,SUBBARAYAN UDAYAKUMAR; HARGUINDEGUY BERNARD; ROSENBLUM ISIDORE; KUNDOTTIL YASAR; GUNUGANTI ADITYA; SHARMA AMIT KUMAR; SAHU AVINASH KUMAR,201711036534 13.10.2017 IN,
WO2017116488,PCT/US2016/018367,18.02.2016,WO/2017/116488,06.07.2017,WO,IDENTIFYING ENTITIES USING A DEEP-LEARNING MODEL,"In one embodiment, a method includes accessing a first set of entities, with which a user has interacted, and a second set of entities in a social-networking system. A first set of vector representations of the first set of entities are determined using a deep-learning model. A target entity is selected from the first set of entities, and the vector representation of the target entity is removed from the first set. The remaining vector representations in the first set are combined to determine a vector representation of the user. A second set of vector representations of the second set of entities are determined using the deep-learning model. Similarity scores are computed between the user and each of the target entity and the entities in the second set of entities. Vector representations of entities in the second set of entities are updated based on the similarity scores using the deep-learning model.",G06N 99/00; G06N 3/08; G06Q 50/30,"FACEBOOK, INC.","WESTON, Jason E.; ADAMS, Keith; CHOPRA, Sumit","14/984,956 30.12.2015 US",KR-1020187021851; MX-MX/a/2018/008104; JP-2018534041; IL-260165; AU-2016380683; CA-3009157
WO2019165388,PCT/US2019/019466,25.02.2019,WO/2019/165388,29.08.2019,WO,SYSTEM FOR DISCOVERING HIDDEN CORRELATION RELATIONSHIPS FOR RISK ANALYSIS USING GRAPH-BASED MACHINE LEARNING,"A system, method, and computer readable device that detects hidden correlation relationships among entities, such as companies and/or individuals is presented. A dataset that corresponds to a predefined set of correlation relationships of these companies and/or individuals may be collected. The dataset may be stored in a graph database and a machine learning system may be built using features computed from the graph database. At least a new pair of companies or a new pair of an individual and a company may be evaluated. The system, method, and/or computer readable device may determine whether a hidden correlation relationship exists between them.",G06F 17/30; G06F 19/20; G06F 19/24; G06F 21/31; G06F 21/45,"GRAPHEN, INC.","CHENG, Lishui; LIN, Ching-Yung; LU, Jie; LO-TIEN YEH, Danny","62/634,883 25.02.2018 US",
WO2017091883,PCT/CA2015/051257,01.12.2015,WO/2017/091883,08.06.2017,WO,SYSTEM AND METHOD FOR IMPLEMENTING A VOCAL USER INTERFACE BY COMBINING A SPEECH TO TEXT SYSTEM AND A SPEECH TO INTENT SYSTEM,"The present disclosure relates to speech recognition systems and methods that enable personalized vocal user interfaces. More specifically, the present disclosure relates to combining a self-learning speech recognition system based on semantics with a speech-to- text system optionally integrated with a natural language processing system. The combined system has the advantage of automatically and continually training the semantics-based speech recognition system and increasing recognition accuracy.",G10L 15/02; G10L 15/197,FLUENT.AI INC.,"TOMAR, Vikrant; DESRUISSEAUX, Mathieu; SEETZEN, Helge",,US-15780576; EP-2015909433
WO2015106028,PCT/US2015/010693,08.01.2015,WO/2015/106028,16.07.2015,WO,DATA-ADAPTIVE INSIGHT AND ACTION PLATFORM FOR HIGHER EDUCATION,"An automation analytics system and method for building analytical models for an education application uses data- availability segments of students, which are clustered into segment clusters, to create the analytical models for the segment clusters using a machine learning process. The analytical models can be used to identify at least at least actionable insights.",G06F 15/18,"CIVITAS LEARNING, INC.","KIL, David; HARMSE, Jorgen; JAUCH, Michael; HUNTER, Kristen; PATSCHKE, David; HILDERBRAND, Stephen, D.; MALCOLM, Laura; RHEA, Darren","61/925,186 08.01.2014 US",EP-2015735168
WO2013052555,PCT/US2012/058575,03.10.2012,WO/2013/052555,11.04.2013,WO,SYSTEMS AND METHODS FOR PERFORMING CONTEXTUAL CLASSIFICATION USING SUPERVISED AND UNSUPERVISED TRAINING,"Computerized systems and methods are disclosed for performing contextual classification of objects using supervised and unsupervised training. In accordance with one implementation, content reviewers may review training objects and submit supervised training data for preprocessing and analysis. The supervised training data may be preprocessed to identify key terms and phrases, such as by stemming, tokenization, or n-gram analysis, and form vectorized objects. The vectorized objects may be used to train one or more models for subsequent classification of objects. In certain implementations, preprocessing or training, among other steps, may be performed in parallel over multiple machines to improve efficiency. The disclosed systems and methods may be used in a wide variety of applications, such as article classification and content moderation.",G06K 9/62,AOL INC.,"KYAW, Thu; SONG, Sang, Chui; MAHAJAN, Vineet; HALICZER, Elena","61/542,537 03.10.2011 US",EP-2012838674
EP215321184,17163758,30.03.2017,3316185,02.05.2018,EP,GENERATING RECOMMENDATIONS USING A DEEP-LEARNING MODEL,"In one embodiment, an embedding is determined for each entity in a set of entities that is selected from a plurality of entities. Each embedding corresponds to a point in an embedding space, which includes points corresponding to embeddings of entities. The embeddings of the entities are determined using a deep-learning model. Embeddings are determined for each entity attribute in a set of entity attributes. Each of the entity attributes in the set is of an entity-attribute type and is associated with at least one entity. The entity-attribute embeddings are refined using the deep-learning model. The embeddings of the entities in the set of entities are modified based on the entity-attribute embeddings that are associated with the respective entity to obtain updated embeddings for each entity in the set. The updated embeddings include information regarding the entity attributes that are associated with the respective entities.",G06N 5/02; G06N 3/04,FACEBOOK INC,GREEN BRADLEY,2016064535 02.12.2016 US; 201615337978 28.10.2016 US,
WO2017078768,PCT/US2016/018368,18.02.2016,WO/2017/078768,11.05.2017,WO,IDENTIFYING CONTENT ITEMS USING A DEEP-LEARNING MODEL,"In one embodiment, a method may include receiving a first content item. A first embedding of the first content item may be determined and may correspond to a first point in an embedding space. The embedding space may include a plurality of second points corresponding to a plurality of second embeddings of second content items. The embeddings are determined using a deep-learning model. The points are located in one or more clusters in the embedding space, which are each associated with a class of content items. Locations of points within clusters may be based on one or more attributes of the respective corresponding content items. Second content items that are similar to the first content item may be identified based on the locations of the first point and the second points and on particular clusters that the second points corresponding to the identified second content items are located in.",G06F 17/30; G06N 3/08; G06F 15/18; G06Q 50/30,"FACEBOOK, INC.","PALURI, Balmanohar; RIPPEL, Oren; DOLLAR, Piotr; BOURDEV, Lubomir, Dimitrov","14/981,413 28.12.2015 US; 62/251,352 05.11.2015 US",JP-2018521381; KR-1020187015573; IL-258761; CA-3002758; MX-MX/a/2018/005686; AU-2016350555
WO2007147166,PCT/US2007/071488,18.06.2007,WO/2007/147166,21.12.2007,WO,CONSILENCE OF DATA-MINING,"The present invention relates to an integrated framework providing dynamic discovery of knowledge (106), construction of predictive models (105), and decision support services (107). The framework can efficiently exploit dynamically changing data from distributed sources, and is scaleable over local and distributed processor environments. A priori background knowledge (101) is included to gain learning efficiency and to apply logical constraints to the learned models. Extended graphical models are generated by single or iterative uses of the framework, supporting a concentration of the most useful model components (105), and the development of multiple layers of model abstraction. Constructed virtual models can act as proxies for the data they represent, and can be used to build subsequent models on data that is not typically available as an integrated body. The system exploits information about cross-domain models to find information unifying relationships.",G05B 13/02; G06F 17/00; G06N 7/00; G06N 7/08,"QUANTUM LEAP RESEARCH, INC.; VAIDYANATHAN, Akhileswar Ganesh; FAULKNER, Eli T.; PERRY, Benjamin B.; ANGELINE, Peter J.; KALRA, Gunjan; KALLURKAR, Srikanth V.; SHEPHERD, David C.; HOLNESS, Gary F.; JOHNSON, Apperson H.","VAIDYANATHAN, Akhileswar Ganesh; FAULKNER, Eli T.; PERRY, Benjamin B.; ANGELINE, Peter J.; KALRA, Gunjan; KALLURKAR, Srikanth V.; SHEPHERD, David C.; HOLNESS, Gary F.; JOHNSON, Apperson H.","60/814,425 16.06.2006 US; 60/892,846 03.03.2007 US",
WO2017039755,PCT/US2016/025373,31.03.2016,WO/2017/039755,09.03.2017,WO,FAST AND ACCURATE SEARCH GENERATING A RANKED LIST OF HEALTHCARE PROVIDERS,"Introduced herein is a method of quickly and accurately answering a search query by generating a ranked list of healthcare providers. By including healthcare information from a variety of sources, the predictive accuracy of the system increases from below 1% accuracy to over 90% accuracy. By automatically determining a plurality of searchable attributes associated with the patients, the system speeds up the healthcare provider search by three to nine months. By pre-computing different models, such as healthcare models of similar patients, logistic regression models, and predictive models, the system speeds up the generation of the ranked list of healthcare provider data by 2400 CPU minutes.",G06F 19/00; G06Q 50/24,"AMINO, INC.","HAMPDEN, Mary Audrey; SHAH, Sumul Mahendra; ACKERMANN, Rebecca; DUNKMAN, Nicholas C.; CABALLERO, Jorge A.; OTHMAN, Abraham M.; VIVERO, David A.","62/213,061 01.09.2015 US; 14/885,895 16.10.2015 US",
WO2019071098,PCT/US2018/054562,05.10.2018,WO/2019/071098,11.04.2019,WO,METHODS FOR PREDICTING OR DETECTING DISEASE,"The invention provides methods that use machine learning to discover within clinical data patterns that are predictive of disease. Clinical data from across a population is provided as input to a machine learning system. The autonomous machine learning system discovers associations in data from a plurality of data sources obtained from a population and correlates the associations to health status of patients in the population. The methods may further include providing patient data from an individual; and predicting, by the machine learning system, a health state for the individual when the patient data presents one or more of the discovered associations.",G06N 99/00,"IQUITY, INC.","SPURLOCK, Charles, Floyd, III; POLK, Julia, B.","62/568,739 05.10.2017 US; 16/115,444 28.08.2018 US",
WO2019072315,PCT/CN2019/071394,11.01.2019,WO/2019/072315,18.04.2019,WO,LOGISTIC REGRESSION MODELING SCHEME USING SECRETE SHARING,"Methods, systems, and apparatus, including computer programs encoded on computer storage media, for training a multi-party secure logistic regression model (SLRM) by using secrete sharing (secret sharing) techniques. One of the methods includes dividing sample training data for a secure logistic regression model (SLRM) into a plurality of shares using secret sharing (SS), wherein each share is distributed to a secure computation node (SCN); iteratively updating parameters associated with the SLRM using each share of the sample training data, wherein the iterative updating continues until the occurrence of a predetermined condition; and after iteratively updating the parameters associated with the SLRM, outputting a training result configured for use by each SCN.",G06N 3/02,ALIBABA GROUP HOLDING LIMITED,"WANG, Huazhong; LI, Lichun; YIN, Shan",,SG-11201909946U; CN-201980002723.6; PH-12019502457; EP-2019717098
