Time:,21.04.2020 01:18:53,...3,...4,...5,...6,...7,...8,...9,...10,...11,...12,...13
WO2019136375,PCT/US2019/012535,07.01.2019,WO/2019/136375,11.07.2019,WO,GUIDING VEHICLES THROUGH VEHICLE MANEUVERS USING MACHINE LEARNING MODELS,"In various examples, a trigger signal may be received that is indicative of a vehicle maneuver to be performed by a vehicle. A recommended vehicle trajectory for the vehicle maneuver may be determined in response to the trigger signal being received. To determine the recommended vehicle trajectory, sensor data may be received that represents a field of view of at least one sensor of the vehicle. A value of a control input and the sensor data may then be applied to a machine learning model(s) and the machine learning model(s) may compute output data that includes vehicle control data that represents the recommended vehicle trajectory for the vehicle through at least a portion of the vehicle maneuver. The vehicle control data may then be sent to a control component of the vehicle to cause the vehicle to be controlled according to the vehicle control data.",B62D 15/02; G05D 1/02; B60W 30/00; G06N 3/00,NVIDIA CORPORATION,"CHEN, Chenyi; PROVODIN, Artem; MULLER, Urs","62/614,466 07.01.2018 US",CN-201980000745.9; DE-112019000070
WO2019094843,PCT/US2018/060205,09.11.2018,WO/2019/094843,16.05.2019,WO,SYSTEMS AND METHODS FOR SAFE AND RELIABLE AUTONOMOUS VEHICLES,"Autonomous driving is one of the world's most challenging computational problems. Very large amounts of data from cameras, RADARs, LIDARs, and HD-Maps must be processed to generate commands to control the car safely and comfortably in real-time. This challenging task requires a dedicated supercomputer that is energy-efficient and low-power, complex high-performance software, and breakthroughs in deep learning Al algorithms. To meet this task, the present technology provides advanced systems and methods that facilitate autonomous driving functionality, including a platform for autonomous driving Levels 3, 4, and/or 5. In preferred embodiments, the technology provides an end-to-end platform with a flexible architecture, including an architecture for autonomous vehicles that leverages computer vision and known ADAS techniques, providing diversity and redundancy, and meeting functional safety standards. The technology provides for a faster, more reliable, safer, energy-efficient and space- efficient System-on-a-Chip, which may be integrated into a flexible, expandable platform that enables a wide-range of autonomous vehicles, including cars, taxis, trucks, and buses, as well as watercraft and aircraft.",G05D 1/02; G06N 3/00; G06N 3/04; G06F 15/16; G05D 1/00; B60W 30/00,NVIDIA CORPORATION,"DITTY, Mike; HICOK, Gary; SWEEDLER, Jonathan; FARABET, Clement; YOUSUF, Mohammed, Abdulla; CHAN, T.Y.; GANAPATHI, Ram; SRINIVASAN, Ashok; TRUOG, Mike; GREB, Karl; MATHIESON, John; NISTER, David; FLORY, Kevin; PERRIN, Daniel; HETTENA, Dan","62/584,549 10.11.2017 US",
WO2018004580,PCT/US2016/040259,30.06.2016,WO/2018/004580,04.01.2018,WO,DEVICE-BASED ANOMALY DETECTION USING RANDOM FOREST MODELS,"Training data generated at a particular device deployed in a machine-to-machine network is used to train a first plurality of decision trees for inclusion in a random forest model for use in anomaly detection. Copies of the trained first plurality of decision trees are sent to at least one other device deployed in the machine-to-machine network and copies of a second plurality of decision trees are received from the other device, which were trained at the other device using training data generated by the other device. The random forest model is generated to include the first and second plurality of decision trees. The random forest model is used by the particular device to detect anomalies in data generated by the particular device.",G06F 15/18; G06F 15/163; G06N 99/00; H04W 4/00,INTEL CORPORATION,"TSOU, Yu-Lin; YANG, Shao-Wen",,
WO2018125434,PCT/US2017/062504,20.11.2017,WO/2018/125434,05.07.2018,WO,ENTROPY-BASED WEIGHTING IN RANDOM FOREST MODELS,"A weighting value is determined for each of a plurality of decision trees in a random forest model hosted on a particular device, where the weighting is based on entropy of the respective decision tree. A new decision tree is received at the particular device and a weighting value is determined for the new decision tree based on entropy of the new decision tree. Based on the determined weighting value, it is determined whether to add the new the decision tree to the random forest model. A classification for data generated at the particular device is predicted using the random forest model.",G06N 99/00,INTEL CORPORATION,"TSOU, Yu-Lin; YANG, Shao-Wen; CHU, Hong-Min","15/393,825 29.12.2016 US",
WO2013165357,PCT/US2012/035827,30.04.2012,WO/2013/165357,07.11.2013,WO,MASTER SLAVE QPI PROTOCOL FOR COORDINATED IDLE POWER MANAGEMENT IN GLUELESS AND CLUSTERED SYSTEMS,"Methods, apparatus, and systems for implementing coordinated idle power management in glueless and clustered systems. Components for facilitating coordination of package idle power state between sockets in a glueless system such as a server platform include a master entity in one socket (i.e., processor) and a slave entity in each socket participating in the power management coordination. Each slave collects idle status inputs from various sources and when the socket cores are sufficiently idle, it makes a request to the master to enter a deeper idle power state. The master coordinates global power management operations in response to the slave requests, including broadcasting a command with a target latency to all of the slaves to allow the processors to enter reduced power (i.e., idle) states in a coordinated manner. Communications between the entities is facilitated using messages transported over existing interconnects and corresponding protocols, enabling the benefits associated with the disclosed embodiments to be implemented using existing designs.",G06F 1/32; G06F 15/80; G06F 13/14,"INTEL CORPORATION; GARG, Vivek; SISTLA, Krishnakanth; BLANKENSHIP, Robert; MULLA, Dean; BORKOWSKI, Daniel G.; CONRAD, Shaun; SRINIVASA, Ganapati","GARG, Vivek; SISTLA, Krishnakanth; BLANKENSHIP, Robert; MULLA, Dean; BORKOWSKI, Daniel G.; CONRAD, Shaun; SRINIVASA, Ganapati",,
WO2019046835,PCT/US2018/049287,01.09.2018,WO/2019/046835,07.03.2019,WO,ULTRA-LOW POWER NEUROMORPHIC ARTIFICIAL INTELLIGENCE COMPUTING ACCELERATOR,"A three-dimensional (3D) ultra-low power neuromorphic accelerator is described. The 3D ultra-low power neuromorphic accelerator includes a power manager as well as multiple tiers. The 3D ultra-low power neuromorphic accelerator also includes multiple cores defined on each tier and coupled to the power manager. Each core includes at least a processing element, a non-volatile memory, and a communications module.",G06N 3/063; G06F 1/32; G06N 3/04; G06N 3/08; G11C 11/00; G11C 11/16; G11C 11/54; G11C 13/00; H01L 25/18; H01L 25/00,QUALCOMM INCORPORATED,"PU, Yu; DU, Yang","62/553,447 01.09.2017 US; 16/119,929 31.08.2018 US",
WO2019117957,PCT/US2017/066778,15.12.2017,WO/2019/117957,20.06.2019,WO,"SYSTEM DEVICE, AND METHOD FOR MODE-BASED ENERGY STORAGE MANAGEMENT USING MACHINE LEARNING","A method, system, and device for controlling an energy storage device are provided. The method includes identifying a predetermined number of features based on forecasted data and data obtained from the energy storage device. The method also includes identifying an operating mode from a plurality of operating modes for a predetermined operating period using a machine learning model and operating the energy storage device in the operating mode for the predetermined operating period.",G05B 13/02; H02J 3/32; H02J 3/38,TOTAL SOLAR INTERNATIONAL; NORTH CAROLINA STATE UNIVERSITY,"HENRI, Gonzague; CARREJO, Carlos; LU, Ning",,
WO2019033381,PCT/CN2017/097979,18.08.2017,WO/2019/033381,21.02.2019,WO,EFFICIENT NEURAL NETWORKS WITH ELABORATE MATRIX STRUCTURES IN MACHINE LEARNING ENVIRONMENTS,"A mechanism is described for facilitating efficient neural networks with elaborate matrix structures in machine learning environments. A method of embodiments, as described herein, includes facilitating selection of one or more paths associated with one or more matrix structures for a neural network associated with deep learning processes performed by a processor of a computing device. The method further includes training the neural network based on the one or more paths and the corresponding one or more matrix structure to facilitate customization of the deep learning processes.",G06N 3/02; G06N 3/08,"INTEL CORPORATION; CHEN, Yurong; LI, Jianguo; NI, Renkun","CHEN, Yurong; LI, Jianguo; NI, Renkun",,
WO2020002124,PCT/EP2019/066338,20.06.2019,WO/2020/002124,02.01.2020,WO,METHOD OF OPERATING A POWER DISTRIBUTION SYSTEM,"The invention relates to a method of operating a node of a power distribution system in an optimised manner so as to minimise transmission losses on an external power bus. A power generator (15) feeds in electrical energy via an inverter (17) capable of carrying out Volt/VAR control under the command of an optimiser (23) associated with a supervised learning model such as a support vector machine. This optimisation takes place in two distinct training phases, one in which the supervised learning model is trained, another in which optimal control parameters for the inverter are obtained.",H02J 3/16; G05B 13/02; G05B 13/04; H02J 3/38,CSEM CENTRE SUISSE D'ELECTRONIQUE ET DE MICROTECHNIQUE SA - RECHERCHE ET DÉVELOPPEMENT,"MARTIN, William",18179730.9 26.06.2018 EP,
WO2019078923,PCT/US2018/031754,09.05.2018,WO/2019/078923,25.04.2019,WO,DEEP LEARNING ARCHITECTURE FOR AUTOMATED IMAGE FEATURE EXTRACTION,"Systems and techniques for facilitating a deep learning architecture for automated image feature extraction are presented. In one example, a system includes a machine learning component. The machine learning component generates learned imaging output regarding imaging data based on a convolutional neural network that receives the imaging data. The machine learning component also performs a plurality of sequential and/or parallel downsampling and upsampling of the imaging data associated with convolutional layers of the convolutional neural network.",G06K 9/62; G06N 3/04,GENERAL ELECTRIC COMPANY,"ZHANG, Min; AVINASH, Gopal Biligeri","62/574,333 19.10.2017 US; 15/854,971 27.12.2017 US",
WO2007014383,PCT/US2006/029734,28.07.2006,WO/2007/014383,01.02.2007,WO,LOAD PREDICTION BASED ON-LINE AND OFF-LINE TRAINING OF NEURAL NETWORKS,A method and system is provided for predicting loads within a power system through the training of on-line and an off-line neural networks. Load data and load increments are used with an on-line load prediction scheme to generate predicted load values to optimize power generation and minimize costs. This objective is achieved by employing a method and system which predicts short term load trends through the use of historical load data and short term load forecast data.,G06N 7/00; H02J 3/00,"SIEMENS POWER TRANSMISSION & DISTRIBUTION, INC.; CHEN, Dingguo","CHEN, Dingguo","60/703,081 28.07.2005 US; 60/703,082 28.07.2005 US; 60/703,083 28.07.2005 US",EP-2006788985; DE-null; IN-195/DELNP/2008; CN-200680027219.4
EP201356824,15722839,29.04.2015,3149502,05.04.2017,EP,ADAPTIVE BATTERY LIFE EXTENSION,"According to one embodiment, a first battery number is determined representing a battery condition of a battery of a mobile device using a predictive model, where the predictive model is configured to predict future battery conditions based on a past battery usage of the battery. A second battery number is determined representing the battery condition using a drain model, where the drain model is configured to predict a future battery discharge rate based on a past battery discharge rate. A third battery number is determined representing the battery condition based on a current battery level corresponding to a remaining life of the battery at the point in time. Power management logic performs a power management action based on the battery condition derived from at least one of the first battery number, the second battery number and the third battery number.",G01R 31/36; G06F 1/32; H01M 6/50; H01M 10/48,APPLE INC,BROWN ALEXANDER B; KAPOOR GAURAV,201414290795 29.05.2014 US; 2015028353 29.04.2015 US,
EP107248663,13157309,28.02.2013,2772862,03.09.2014,EP,Electrical current estimation for electronic devices,"Various embodiments are described herein for a system and method for estimating current consumption for an electronic device by obtaining log data comprising a record of at least some activities of the electronic device during a selected time period, parsing the log data into a plurality of component digests, estimating current consumption values for the component digests based on component signatures of the component digests, a current consumption model and a machine learning technique; and processing the estimated current consumption values to estimate current consumption data for the electronic device.",G06F 11/30; G06F 1/32; G06N 99/00; H04W 52/02,BLACKBERRY LTD,OKA ANAND RAVINDRA; SIMMONS SEAN BARTHOLOMEW; SNOW CHRISTOPHER HARRIS,13157309 28.02.2013 EP,
WO2016182659,PCT/US2016/026944,11.04.2016,WO/2016/182659,17.11.2016,WO,BIT WIDTH SELECTION FOR FIXED POINT NEURAL NETWORKS,"A method for selecting bit widths for a fixed point machine learning model includes evaluating a sensitivity of model accuracy to bit widths at each computational stage of the model. The method also includes selecting a bit width for parameters, and/or intermediate calculations in the computational stages of the mode. The bit width for the parameters and the bit width for the intermediate calculations may be different. The selected bit width may be determined based on the sensitivity evaluation.",G06N 3/063; G06N 3/10,QUALCOMM INCORPORATED,"LIN, Dexu; ANNAPUREDDY, Venkata Sreekanta Reddy; JULIAN, David Jonathan; WIERZYNSKI, Casimir Matthew","62/159,097 08.05.2015 US; 14/936,594 09.11.2015 US",EP-2016718942
WO2016049369,PCT/US2015/052048,24.09.2015,WO/2016/049369,31.03.2016,WO,UTILIZING MACHINE LEARNING TO IDENTIFY NON-TECHNICAL LOSS,"Various embodiments of the present disclosure can include systems, methods, and non-transitory computer readable media configured to select a set of signals relating to a plurality of energy usage conditions. Signal values for the set of signals can be determined. Machine learning can be applied to the signal values to identify energy usage conditions associated with non-technical loss.",G06N 99/00; H04W 52/04; G01R 21/06,"C3, INC.","SIEBEL, Thomas M.; ABBO, Edward Y.; BEHZADI, Houman; BOUSTANI, Avid; KRISHNAN, Nikhil; CHIU, Kuenley; OHLSSON, Henrik; POIRIER, Louis; KOLTER, Zico","14/495,848 24.09.2014 US",EP-2015843835; CA-2962226; JP-2017516510; MX-MX/a/2017/003142; AU-2015320559
WO2017034820,PCT/US2016/046576,11.08.2016,WO/2017/034820,02.03.2017,WO,METHOD FOR IMPROVING PERFORMANCE OF A TRAINED MACHINE LEARNING MODEL,"A method for improving performance of a trained machine learning model includes adding a second classifier with a second objective function to a first classifier with a first objective function. Rather than minimizing a function of errors for the first classifier, the second objective function is used to directly reduce the number errors of the first classifier.",G06N 3/08; G06N 99/00; G06K 9/62,QUALCOMM INCORPORATED,"TALATHI, Sachin Subhash; VARTAK, Aniket","62/209,859 25.08.2015 US; 14/863,410 23.09.2015 US",EP-2016753803; KR-1020187005492; JP-2018510504
WO2019045637,PCT/SG2017/050422,28.08.2017,WO/2019/045637,07.03.2019,WO,A PREDICTIVE ANALYTICS SOLUTION FOR PERSONALIZED CLINICAL DECISION SUPPORT,"A predictive analytics solution that leverages multimodal patient datasets (e.g., physiological, administrative and medical records data) for personalized clinical decision-support is provided. An intelligent clinical decision support tool is developed to facilitate and improve treatment decisions and patient care management. The clinical decision support tool employs machine learning algorithms to learn from multimodal patient data, and formulates a predictive model that maps the patient data to outcomes of interest. The tool has the ability to learn from every new patient just like a clinician accumulates knowledge from clinical experiences. The predictive model developed is integrated with multivariate optimization and clustering techniques to derive optimal treatment decisions that may facilitate improved patient care. Importantly, the optimization technique incorporates relevant constraints so that the optimal decisions are (a) personalized for a given patient, and (b) actionable in the clinical setting.",G06Q 50/22; G06F 19/00,"AGENCY FOR SCIENCE, TECHNOLOGY AND RESEARCH","KRISHNASWAMY, Pavitra; SRINATH, Sridharan; RAMASAMY, Savitha",,
WO2017116505,PCT/US2016/043599,22.07.2016,WO/2017/116505,06.07.2017,WO,RETROSPECTIVE SENSOR CALIBRATION METHODS,"A method for retrospective calibration of a glucose sensor uses stored values of measured working electrode current (Isig) to calculate a final sensor glucose (SG) value retrospectively. The Isig values may be preprocessed, discrete wavelet decomposition applied. At least one machine learning model, such as, e.g., Genetic Programing (GP) and Regression Decision Tree (DT), may be used to calculate SG values based on the Isig values and the discrete wavelet decomposition. Other inputs may include, e.g., counter electrode voltage (Vcntr) and Electrochemical Impedance Spectroscopy (EIS) data. A plurality of machine learning models may be used to generate respective SG values, which are then fused to generate a fused SG. Fused SG values may be filtered to smooth the data, and blanked if necessary.",A61B 5/145; A61B 5/1495; A61B 5/053,"MEDTRONIC MINIMED, INC.","NOGUEIRA, Keith; ENGEL, Taly G.; GROSMAN, Benyamin; LI, Xiaolong; LIANG, Bradley C.; SHAH, Rajiv; LIU, Mike C.; TSAI, Andy Y.; VARSAVSKY, Andrea; NISHIDA, Jeffrey","14/980,293 28.12.2015 US",CA-3008640; EP-2016751064
WO2014093238,PCT/US2013/073913,09.12.2013,WO/2014/093238,19.06.2014,WO,SPEECH RECOGNITION POWER MANAGEMENT,"Power consumption for a computing device may be managed by one or more keywords. For example, if an audio input obtained by the computing device includes a keyword, a network interface module and/or an application processing module of the computing device may be activated. The audio input may then be transmitted via the network interface module to a remote computing device, such as a speech recognition server. Alternately, the computing device may be provided with a speech recognition engine configured to process the audio input for on-device speech recognition.",G10L 15/26; G10L 25/78,"AMAZON TECHNOLOGIES, INC.","BASYE, Kenneth, John; SECKER-WALKER, Hugh, Evan; DAVID, Tony; KNESER, Reinhard; ADAMS, Jeffrey, Penrod; SALVADOR, Stan, Weidner; KRISHNAMOORTHY, Mahesh","13/711,510 11.12.2012 US",JP-2015547451; CN-201380064898.2; EP-2013811335
WO2020018679,PCT/US2019/042225,17.07.2019,WO/2020/018679,23.01.2020,WO,REGRESSION-BASED LINE DETECTION FOR AUTONOMOUS DRIVING MACHINES,"In various examples, systems and methods are disclosed that preserve rich spatial information from an input resolution of a machine learning model to regress on lines in an input image. The machine learning model may be trained to predict, in deployment, distances for each pixel of the input image at an input resolution to a line pixel determined to correspond to a line in the input image. The machine learning model may further be trained to predict angles and label classes of the line. An embedding algorithm may be used to train the machine learning model to predict clusters of line pixels that each correspond to a respective line in the input image. In deployment, the predictions of the machine learning model may be used as an aid for understanding the surrounding environment – e.g., for updating a world model – in a variety of autonomous machine applications.",G06K 9/00; G06K 9/46; G06K 9/62,NVIDIA CORPORATION,"PARK, Minwoo; LIN, Xiaolin; SEO, Hae-Jong; NISTER, David; CVIJETIC, Neda","62/699,669 17.07.2018 US; 16/514,230 17.07.2019 US",
WO2019033380,PCT/CN2017/097977,18.08.2017,WO/2019/033380,21.02.2019,WO,SLIMMING OF NEURAL NETWORKS IN MACHINE LEARNING ENVIRONMENTS,"A mechanism is described for facilitating slimming of neural networks in machine learning environments. A method of embodiments, as described herein, includes learning a first neural network associated with machine learning processes to be performed by a processor of a computing device, where learning includes analyzing a plurality of channels associated with one or more layers of the first neural network. The method may further include computing a plurality of scaling factors to be associated with the plurality of channels such that each channel is assigned a scaling factor, wherein each scaling factor to indicate relevance of a corresponding channel within the first neural network. The method may further include pruning the first neural network into a second neural network by removing one or more channels of the plurality of channels having low relevance as indicated by one or more scaling factors of the plurality of scaling factors assigned to the one or more channels.",G06N 3/08,"INTEL CORPORATION; YAN, Shoumeng; LI, Jianguo; LIU, Zhuang","YAN, Shoumeng; LI, Jianguo; LIU, Zhuang",,
WO2019241667,PCT/US2019/037244,14.06.2019,WO/2019/241667,19.12.2019,WO,AUGMENTED REALITY DEEP GESTURE NETWORK,"A computer implemented method for recognizing a hand gesture using a random forest model includes training the random forest model. The method also includes obtaining image data. The method further includes clustering a plurality of pixels from the image data to generate a plurality of clusters. Moreover, the method includes analyzing the plurality of clusters using a rejection cascade to generate a plurality of selected candidates. In addition, the method includes analyzing the plurality of selected candidates using a classification decision tree from the random forest model. The method also includes skeletonizing the plurality of selected candidates to generate a one dimension plus branches hand model. The method further includes analyzing the one dimension plus branches hand model using a regression decision tree from the random forest model.",G06K 9/52; G06K 9/62; G06F 16/35; G06F 16/55; H04N 19/88; H04N 19/182,"MAGIC LEAP, INC.","LEE, Douglas, Bertram","62/685,262 14.06.2018 US",
WO2020041237,PCT/US2019/047152,20.08.2019,WO/2020/041237,27.02.2020,WO,BRAIN OPERATING SYSTEM,"Embodiments may provide an intelligent adaptive system that combines input data types, processing history and objectives, research knowledge, and situational context to determine the most appropriate mathematical model, choose the computing infrastructure, and propose the best solution for a given problem. For example, a method implemented in a computer may comprise receiving, at the computer system, data relating to a problem to be solved, generating, at the computer system, a description of the problem, wherein the description conforms to defined format, obtaining, at the computer system, at least one machine learning model relevant to the problem, selecting, at the computer system, computing infrastructure upon which to execute the at least one machine learning model relevant to the problem, and executing, at the computer system, the at least one machine learning model relevant to the problem using the selected computing infrastructure to generate at least one recommendation relevant to the problem.",G06N 3/00; G06N 20/00; G06N 99/00,"HOWARD, Newton","HOWARD, Newton","16/545,205 20.08.2019 US; 62/719,849 20.08.2018 US; 62/726,699 04.09.2018 US; 62/783,050 20.12.2018 US",
WO2020068127,PCT/US2018/053530,28.09.2018,WO/2020/068127,02.04.2020,WO,SYSTEM AND METHOD USING COLLABORATIVE LEARNING OF INTERFERENCE ENVIRONMENT AND NETWORK TOPOLOGY FOR AUTONOMOUS SPECTRUM SHARING,Systems and methods of using machine-learning to improve communications across different networks are described. A CIRN node identifies whether it is within range of a source and destination node in a different network using explicit information or a machine-learning classification model. A neural network is trained to avoid interference using rewards associated with reduced interference or retransmission levels in each network or improved throughput at the CIRN node. A machine-learning scheduling algorithm determines a relay mode of the CIRN node for source and destination node transmissions. The scheduling algorithm is based on the probability of successful transmission between the source and destination nodes multiplied by a collaboration score for successful transmission and the probability of unsuccessful transmission of the particular packet multiplied by a collaboration score for unsuccessful transmission.,H04W 16/22; H04W 24/06; H04W 16/14; G06N 99/00,"BALAKRISHNAN, Ravikumar; HIMAYAT, Nageen; LIAO, Yiting; ARROBO, Gabriel; DOOSTNEJAD, Roya; KESAVAN, Vijay Sarathi; EKAMBARAM, Venkatesan Nallampatti; LOAIZA, Maria Ramirez; SOMAYAZULU, Vallabhajosyula S.; SRIKANTESWARA, Srikathyayani","BALAKRISHNAN, Ravikumar; HIMAYAT, Nageen; LIAO, Yiting; ARROBO, Gabriel; DOOSTNEJAD, Roya; KESAVAN, Vijay Sarathi; EKAMBARAM, Venkatesan Nallampatti; LOAIZA, Maria Ramirez; SOMAYAZULU, Vallabhajosyula S.; SRIKANTESWARA, Srikathyayani",,
WO2020065403,PCT/IB2019/001071,30.09.2019,WO/2020/065403,02.04.2020,WO,MACHINE LEARNING USING STRUCTURALLY REGULARIZED CONVOLUTIONAL NEURAL NETWORK ARCHITECTURE,"Machine learning architectures configured to perform pattern recognition using a structurally regularized convolutional neural network architecture, along with corresponding methods of operation, are provided. One such architecture includes a memory, and a processor coupled to the memory and configured to: receive data comprising a pattern to be recognized, decompose the data into a plurality of sub-bands, process each of the plurality of sub-bands with a respective convolutional neural network (CNN) to generate a plurality of outputs, where each of the CNNs operates independently of the other CNNs, aggregate the outputs of the CNNs, and train, using the aggregated output, the CNNs to recognize the pattern.",G06N 3/08; G06K 9/62; G06N 3/04; G06T 1/40,"SINHA, Pavel","SINHA, Pavel; ZILIC, Zeljko; PSAROMILIGKOS, Ioannis","62/737,960 28.09.2018 US; 62/837,957 24.04.2019 US",
WO2020028760,PCT/US2019/044813,02.08.2019,WO/2020/028760,06.02.2020,WO,SYSTEM AND METHOD FOR NEURAL NETWORK ORCHESTRATION,"Methods and systems for training one or more neural networks for transcription and for transcribing a media file using the trained one or more neural networks are provided. One of the methods includes: segmenting the media file into a plurality of segments; inputting each segment, one segment at a time, of the plurality of segments into a first neural network trained to perform speech recognition; extracting outputs, one segment at a time, from one or more layers of the first neural network; and training a second neural network to generate a predicted-WER (word error rate) of a plurality of transcription engines for each segment based at least on outputs from the one or more layers of the first neural network.",G10L 25/63,"VERITONE, INC.","STEELBERG, Chad; JALALI, Nima; BAILEY, James","62/713,937 02.08.2018 US; 16/243,033 08.01.2019 US; 16/243,037 08.01.2019 US",
WO2019177732,PCT/US2019/017782,13.02.2019,WO/2019/177732,19.09.2019,WO,REAL-TO-SYNTHETIC IMAGE DOMAIN TRANSFER,"Systems, methods, and machine-readable media for deterministically generating labeled data for training or validating machine learning models for image analysis, and for using such machine learning models to determine the contents of real-domain images by using a domain transfer to synthetic-appearing images are described.",G06K 9/62,RECOGNI INC.,"BACKHUS, Gilles, J.C.A.; ABHIRAM, Shabarivas; FEINBERG, Eugene, M.","62/642,578 13.03.2018 US; 62/674,497 21.05.2018 US",
WO2019022854,PCT/US2018/036810,11.06.2018,WO/2019/022854,31.01.2019,WO,DATA2DATA: DEEP LEARNING FOR TIME SERIES REPRESENTATION AND RETRIEVAL,"A computer-implemented method for employing deep learning for time series representation and retrieval is presented. The method includes retrieving multivariate time series segments from a plurality of sensors, storing the multivariate time series segments in a multivariate time series database constructed by a sliding window over a raw time series of data, applying an input attention based recurrent neural network to extract real value features and corresponding hash codes, executing similarity measurements by an objective function, given a query, obtaining a relevant time series segment from the multivariate time series segments retrieved from the plurality of sensors, and generating an output including a visual representation of the relevant time series segment on a user interface.",G06N 3/08; G06N 3/04,"NEC LABORATORIES AMERICA, INC.","SONG, Dongjin; XIA, Ning; CHEN, Haifeng","62/537,577 27.07.2017 US; 15/991,205 29.05.2018 US",
