Time:,21.04.2020 01:20:56,...3,...4,...5,...6,...7,...8,...9,...10,...11,...12,...13
WO2006014560,PCT/US2005/024139,06.07.2005,WO/2006/014560,09.02.2006,WO,REAL TIME CONTEXT LEARNING BY SOFTWARE AGENTS,"Providing dynamic learning for software agents (140) in a simulation. Software agents (140) with learners (165) are capable of learning from examples. When a non-player character (142) queries the learner (165), it can provide a next action similar to the player character (141). The game designer provides program code, from which compile-time steps determine a set of raw features (150). The code might identify a function (like computing distances). At compile-time steps, determining these raw features (150) in response to a scripting language, so the designer can specify which code should be referenced. A set of derived features (160), responsive to the raw features (150), might be relatively simple, more complex, or determined in response to a learner (165). The set of such raw (150) and derived features (160) form a context for a learner (165). Learners (165) might be responsive to (more basic) learners, to results of state machines, to calculated derived features (160), or to raw features (150). The learner (165) includes a machine learning technique.",G06N 5/00,AILIVE INC.,"FUNGE, John; MUSICK, Ron; DOBSON, Daniel; DUFFY, Nigel; MCNALLY, Michael; TU, Xiaoyuan; WRIGHT, Ian; YEN, Wei; CABRAL, Brian","10/885,495 06.07.2004 US",DE-null
WO2006036100,PCT/SE2005/001351,16.09.2005,WO/2006/036100,06.04.2006,WO,EVALUATION OF POSSIBLE FRAUD BEHAVIOR IN ONLINE GAMES,"The present invention relates to a system and a method for evaluation of possible frau . behavior in online games, such as internet poker games, between at least two parties wit bets including valuables. A polling means fetches a plurality of input attributes for a specifi state in a game between at least two players, wherein the state demands a decision fro the players. The attributes and decisions taken are stored in a play array for each player. predetermined agent array is provided with attributes closest to represent the specific stat for each player and a conventional decision taken for the specific state for each player. map array is provided with a set of possible agent arrays for specific state arrays a attributes, subdividing the set in at least two subsets. Each subset determines a class for th play arrays and at least one subset classifies a play array as conventional behavior and least one subset classifies a play array as fraud behavior. A difference is determine between the play array and the agent array for each player through a comparator, and th difference is mapped on the map array positioned within one subset. Each player decision i classified in a subset during play, determining an individual player pattern over said subset ' The pattern comprises every decision taken by said individual player and determines said player as fraud if the corresponding pattern fits to a predetermined pattern of fraud behavior within said map array.",G06Q 50/00; A63F 1/18; G06F 17/00,"BWIN GAMES AB; SPERBER, Björn; ERLANDSSON, Christian","SPERBER, Björn; ERLANDSSON, Christian",04023180.5 29.09.2004 EP,
WO2017132289,PCT/US2017/014991,25.01.2017,WO/2017/132289,03.08.2017,WO,REINFORCEMENT LEARNING USING A PARTITIONED INPUT STATE SPACE,"Methods, systems, and apparatus, including computer programs encoded on computer storage media, for reinforcement learning using a partitioned reinforcement learning input state space (RL input state space). One of the methods includes maintaining data defining a plurality of partitions of a space of reinforcement learning (RL) input states, each partition corresponding to a respective supervised learning model; obtaining a current state representation that represents a current state of the environment; for the current state representation and for each action in the set of actions, identifying a respective partition and processing the action and the current state representation using the supervised learning model that corresponds to the respective partition to generate a respective current value function estimate; and selecting an action to be performed by the computer-implemented agent in response to the current state representation using the respective current value function estimates.",G06N 3/08,"OSARO, INC.","AREL, Itamar; KAHANE, Michael; ROHANIMANESH, Khashayar","62/286,856 25.01.2016 US",
WO2018081751,PCT/US2017/059119,30.10.2017,WO/2018/081751,03.05.2018,WO,VIDEO TAGGING SYSTEM AND METHOD,"An automatic video tagging system which learns from videos, their web context and comments shared on social networks is described. Massive multimedia collections are analyzed by Internet crawling and a knowledge base is maintained that updates in real time with no need of human supervision. As a result, each video is indexed with a rich set of labels and linked with other related contents. Practical applications of video recognition require a label scheme that is appealing to the end-user (i.e. obtained from social curation) and a training dataset that can be updated in real-time to be able to recognize new actions, scenes and people. To create this dataset that evolves in real-time and uses labels that are relevant to the users, a weakly-supervised deep learning approach is utilized combining both a machine-learning pre-processing stage together with a set of keywords obtained from the internet. The resulting tags combined with videos and summaries of videos are used with deep learning to train a neural network in an unsupervised manner that allows the tagging system to go from an image to a set of tags for the image and then to the visual representation of a tag.",G06E 1/00; G06F 17/30; G06N 5/02,"VILYNX, INC.","BOU BALUST, Elisenda; RIVEIRO INSUA, Juan Carlos; FERNANDEZ CAÑELLAS, Delia; ESPADALER RODÉS, Joan; ADURIZ BERASATEGI, Asier; VARAS GONZÁLEZ, David","62/414,308 28.10.2016 US; 62/552,369 30.08.2017 US",EP-2017866015
WO2019182974,PCT/US2019/022753,18.03.2019,WO/2019/182974,26.09.2019,WO,STEREO DEPTH ESTIMATION USING DEEP NEURAL NETWORKS,"Various examples of the present disclosure include a stereoscopic deep neural network (DNN) that produces accurate and reliable results in real-time. Both LIDAR data (supervised training) and photometric error (unsupervised training) may be used to train the DNN in a semi-supervised manner. The stereoscopic DNN may use an exponential linear unit (ELU) activation function to increase processing speeds, as well as a machine learned argmax function that may include a plurality of convolutional layers having trainable parameters to account for context. The stereoscopic DNN may further include layers having an encoder/decoder architecture, where the encoder portion of the layers may include a combination of three-dimensional convolutional layers followed by two-dimensional convolutional layers.",G06N 3/04; G06N 3/063; G06N 3/08; G01S 17/02; G06T 7/593,NVIDIA CORPORATION,"SMOLYANSKIY, Nikolai; KAMENEV, Alexey; BIRCHFIELD, Stan","62/646,148 21.03.2018 US; 16/356,439 18.03.2019 US",
EP14617340,05290786,08.04.2005,1710735,11.10.2006,EP,Artificial neural network guessing method and game,"A method for guessing, in an electronic game, an object that a user is thinking of, from a set of target objects, after asking the user at least one question (106, 107, 108), the method utilizing a neural network structured in a target objects-by-questions matrix format, wherein each cell of the matrix defines an input-output connection weight, and the neural network can be utilized in a first mode, whereby answers to asked questions are input nodes and the target objects are output nodes, and in a second mode, whereby the target objects are input nodes and the questions are output nodes, the method comprising the steps of ranking the target objects by utilizing the neural network in the first mode; ranking the questions by utilizing the neural network in the second mode; and providing a guess in accordance with the ranking of the target objects.",G06N 3/04; A63F 13/00; G09B 3/00,20Q NET INC,BURGENER ROBIN,05290786 08.04.2005 EP,
WO2019217113,PCT/US2019/029532,27.04.2019,WO/2019/217113,14.11.2019,WO,SELECTING A NEURAL NETWORK ARCHITECTURE FOR A SUPERVISED MACHINE LEARNING PROBLEM,"Systems and methods for selecting a neural network for a machine learning problem are disclosed. A method includes accessing an input matrix. The method includes accessing a machine learning problem space associated with a machine learning problem and multiple untrained candidate neural networks for solving the machine learning problem. The method includes computing, for each untrained candidate neural network, at least one expressivity measure capturing an expressivity of the candidate neural network with respect to the machine learning problem. The method includes computing, for each untrained candidate neural network, at least one trainability measure capturing a trainability of the candidate neural network with respect to the machine learning problem. The method includes selecting, based on the at least one expressivity measure and the at least one trainability measure, at least one candidate neural network for solving the machine learning problem.",G06N 3/04; G06N 3/08; G06N 5/00,"MICROSOFT TECHNOLOGY LICENSING, LLC","AMIZADEH, Saeed; YANG, Ge; FUSI, Nicolo; CASALE, Francesco Paolo","15/976,514 10.05.2018 US",
WO2017160547,PCT/US2017/021236,08.03.2017,WO/2017/160547,21.09.2017,WO,CONTEXTUAL SEARCH FOR GAMING VIDEO,"Techniques and architectures of a system may provide, among other things, a contextual help video based, at least in part, on the state of play of a user of a video game or the state of other types of interactive media content. For example, such video may be useful for self-learning using contextual video that provides useful information to the player (or a user of interactive media content). The system may involve a contextual search process, which may enable games to annotate broadcasts and game clips with real time metadata from their titles. Websites may query a service for broadcasts/game clips based on data generated by a contextual search. The system may add context to recorded and live game media and, for example, capturing and exposing a user's gaming moments.",G06F 17/30,"MICROSOFT TECHNOLOGY LICENSING, LLC","SMITH, Gregory M.; BOLBRUGGE CHAVOLLA, Joaquin; WHEELER, Craig J.; MASON, Joanna; YIM, Nathan A.; LI, Kewei; ABDULMONEM, Abdalla Gamal A.","62/308,816 15.03.2016 US; 15/199,643 30.06.2016 US",
WO2020076535,PCT/US2019/053779,30.09.2019,WO/2020/076535,16.04.2020,WO,STORING AND VERIFICATION OF DERIVATIVE WORK DATA ON BLOCKCHAIN WITH ORIGINAL WORK DATA,"Disclosed is technology for storing original work data on a derivative work data blockchain along with code for verifying that derivative work data is derivative of the original work data. The technology involves receiving derivative work data from a submitting entity along with proof data showing that the derivative work is derivative of the original work. If the derivative work data is verified as derivative, then the derivative work data is appended to the derivative work data blockchain.",H04L 9/32; G06F 17/22,EBAY INC.,"CHAN, Michael; CHAMORRO, Derek; JAIN, Arpit; BHAMIDIPATI, Venkata Siva Vijayendra","16/155,448 09.10.2018 US",
EP30783260,11153813,09.02.2011,2388778,23.11.2011,EP,Speech recognition,"An apparatus to improve robustness to environmental changes of a context dependent speech recognizer for an application, that includes a training database to store sounds for speech recognition training, a dictionary to store words supported by the speech recognizer, and a speech recognizer training module to train a set of one or more multiple state Hidden Markov Models (HMMs) with use of the training database and the dictionary. The speech recognizer training module performs a non-uniform state clustering process on each of the states of each HMM, which includes using a different non-uniform cluster threshold for at least some of the states of each HMM to more heavily cluster and correspondingly reduce a number of observation distributions for those of the states of each HMM that are less empirically affected by one or more contextual dependencies.",G10L 15/14; G10L 15/06; G10L 15/18,SONY COMPUTER ENTERTAINMENT INC,MENENDEZ-PIDAL XAVIER; CHEN RUXIN,78537510 21.05.2010 US,
WO2015088841,PCT/US2014/068250,03.12.2014,WO/2015/088841,18.06.2015,WO,PERSONALIZED MACHINE LEARNING MODELS,"Machine learning may be personalized to individual users of personal computing devices, and can be used to increase machine learning prediction accuracy and speed, and/or reduce memory footprint. Personalizing machine learning can include selecting a subset of a machine learning model to load into memory. Such selecting is based, at least in part, on information collected locally by the personal computing device. Personalizing machine learning can additionally or alternatively include adjusting a classification threshold of the machine learning model based, at least in part, on the information collected locally by the personal computing device. Moreover, personalizing machine learning can additionally or alternatively include normalizing a feature output of the machine learning model accessible by an application based, at least in part, on the information collected locally by the personal computing device.",G06N 99/00,"MICROSOFT TECHNOLOGY LICENSING, LLC","MIAO, Xu","14/105,650 13.12.2013 US",EP-2014819202
WO2018199997,PCT/US2017/030213,28.04.2017,WO/2018/199997,01.11.2018,WO,AUDIO CLASSIFCATION WITH MACHINE LEARNING MODEL USING AUDIO DURATION,"An audio signal classifier including a feature extractor to extract metadata from an audio signal, the metadata defining a plurality of features of the audio signal, the feature extractor to generate a feature vector including selected features of the audio signal, the selected features including a duration of the audio signal, and each selected feature having a feature value. A machine learning model trained to classify the audio signal as one of a plurality of audio signal classes based on the feature vector. The machine learning model to provide a plurality of class values based on the feature values, each class value corresponding to one of the plurality of audio signal classes, the plurality of class values together indicating the class of the audio signal.",G06F 15/18; H04R 1/20,"HEWLETT-PACKARD DEVELOPMENT COMPANY, L.P.","BHARITKAR, Sunil; ATHREYA, Madhu Sudan",,EP-2017907333; CN-201780085711.5
WO2019099805,PCT/US2018/061487,16.11.2018,WO/2019/099805,23.05.2019,WO,MACHINE-LEANING MODELS BASED ON NON-LOCAL NEURAL NETWORKS,"In one embodiment, a method includes training a baseline machine-learning model based on a neural network comprising a plurality of stages, wherein each stage comprises a plurality of neural blocks, accessing a plurality of training samples comprising: a plurality of content objects, respectively, determining one or more non-local operations, wherein each non-local operation is based on one or more pairwise functions and one or more unary functions, generating one or more non-local blocks based, on the plurality of training samples and the one or more non-local operations, determining a stage from the plurality of stages of the neural network, and training a non-local machine-learning model by inserting each of the one or more non-local blocks in between at least two of the plurality of neural blocks in the determined stage of the neural network.",G06N 3/08; G06N 3/04,"FACEBOOK, INC.","HE, Kaiming; GIRSHICK, Ross; WANG, Xiaolong","62/587,884 17.11.2017 US; 16/192,649 15.11.2018 US",
WO2017156044,PCT/US2017/021221,07.03.2017,WO/2017/156044,14.09.2017,WO,SYSTEM AND METHOD FOR INTELLIGENT SALES ENGAGEMENT,"A system for automatically automatic workflow triggering using real-time analytics, comprising an analytics server that receives and analyzes interaction information and a workflow server that produces workflow events based on the analysis, sends workflow events to handlers for processing, retrieves workflow-related data, and produces workflow reports for review, and a method for automatically automatic workflow triggering using real-time analytics.",G06Q 30/02; G06N 5/00; G06N 7/00,NEWVOICEMEDIA US INC.,"McCORD, Alan; UNITT, Ashley; FELLOWES, Mark; CARSON, Andrew; ARDELEAN, Selma","62/304,926 07.03.2016 US; 15/393,978 29.12.2016 US; 15/193,055 25.06.2016 US",EP-2017763939
WO2017004626,PCT/US2016/042631,15.07.2016,WO/2017/004626,05.01.2017,WO,SYSTEMS AND METHODS FOR PROVIDING REINFORCEMENT LEARNING IN A DEEP LEARNING SYSTEM,Systems and methods for providing reinforcement learning for a deep learning network are disclosed. A reinforcement learning process that provides deep exploration is provided by a bootstrap that applied to a sample of observed and artificial data to facilitate deep exploration via a Thompson sampling approach.,G06E 1/00,THE BOARD OF TRUSTEES OF THE LELAND STANFORD JUNIOR UNIVERSITY,"OSBAND, Ian David, Moffat; VAN ROY, Benjamin","62/187,681 01.07.2015 US; 15/201,284 01.07.2016 US",
WO2016060687,PCT/US2014/061141,17.10.2014,WO/2016/060687,21.04.2016,WO,SYSTEM AND METHOD FOR LANGUAGE DETECTION,"Implementations of the present disclosure are directed to a method, a system, and a computer program storage device for detecting a language in a text message. A plurality of different language detection tests are performed on a message associated with a user. Each language detection test determines a set of scores representing a likelihood that the message in one of a plurality of different languages. One or more combinations of the score sets are provided as input to one or more distinct classifiers. Output from each of the classifiers includes a respective indication that the message is in one of the different languages. The language in the message may be identified as being the indicated language from one of the classifiers, based on a confidence score and/or an identified linguistic domain.",G06F 17/27; G06F 17/30,"MACHINE ZONE, INC.","BOJJA, Nikhil; WANG, Pidong; LINDER, Fredrik; PUZON, Bartlomiej",,AU-2014409115; JP-2017520499; CA-2964331
EP14900953,07019395,22.09.2000,1898372,12.03.2008,EP,Video gaming apparatus for wagering with universal computerized controller and I/O interface for unique architecture,"A computerized wagering game apparatus is disclosed which comprises a universal computerized game controller operable to control a computerized wagering game. The apparatus includes a video display device for providing a visual representation of a signal provided by the computerized game controller such that the video display device displays at least one visual image selected from the group consisting of a) computerized wagering game status information and b) symbol elements that change with the play of the wagering game. A communication port communicatively coupled to the computerized game controller is provided, as well as an interface assembly comprising one or more user interface devices. An I/O interface is configured to communicatively couple the interface assembly to the communication port.  There is also disclosed a method for reconfiguring a computerized wagering game apparatus having a harness for associating memory with output devices in the apparatus is also disclosed.",G06F 17/00; G07F 17/32,IGT RENO NEV,YPSELOFF MARK L; JACKSON MARK D; MARTINEK MICHAEL G,00966846 22.09.2000 EP; 40592199 24.09.1999 US,
WO2017156628,PCT/CA2017/050334,14.03.2017,WO/2017/156628,21.09.2017,WO,SYSTEM AND METHOD FOR TRAINING OBJECT CLASSIFIER BY MACHINE LEARNING,"A system and method for training a computer-implemented object classifier includes detecting a foreground visual object within a sub-region of a scene, determining a background model of the sub-region of the scene, the background model representing the sub-region when any foreground visual object is absent from that sub-region, and training the object classifier by computer-implemented machine learning using the background model of the sub-region as a negative training example.",G06F 15/18; G06K 9/46; G06K 9/62; G06K 9/80; G06T 7/194,AVIGILON CORPORATION,"SHRIVASTAVA, Ashish","62/309,777 17.03.2016 US",JP-2018568468; IL-261696; AU-2017233723; SE-1851266-5; CN-201780018741.4; CA-3017027; DE-112017001311; KR-1020187029424; GB-1816451.7
EP242633176,18207432,21.11.2018,3489886,29.05.2019,EP,UTILIZING A MACHINE LEARNING MODEL TO IDENTIFY ACTIVITIES AND DEVIATIONS FROM THE ACTIVITIES BY AN INDIVIDUAL,,G06Q 50/22; A61B 5/00,ACCENTURE GLOBAL SOLUTIONS LTD,ERIKSSON LAETITIA CAILLETEAU; CHAN KAR LOK; VALLI FAISAL AHMED; ASHLEY CHRISTOPHER PAUL,201762590077 22.11.2017 US; 201816191363 14.11.2018 US,
WO2007035689,PCT/US2006/036386,18.09.2006,WO/2007/035689,29.03.2007,WO,METHOD OF DYNAMICALLY ADJUSTING AN INTERACTIVE APPLICATION,"A method of balancing a user's input to an interactive computer program with the program's output is obtained by continually measuring the difference between the user's input and the program's output and adjusting one or more parameters of the program's output so that the difference from the user's performance is progressively reduced. The adjustment may be obtained dynamically through negative feedback dampening of the measured difference (delta) between user input and program output, and/or by selection of predetermined apposite values for program output corresponding to the measurement of user input. In video games, the adjustment method results in balancing user performance with game difficulty for a more engaging game experience.",G06F 17/00,"CONKWRIGHT, George Colby","CONKWRIGHT, George Colby","11/232,189 20.09.2005 US",DE-null; EP-06825000; EP-6825000
WO2019018693,PCT/US2018/042964,19.07.2018,WO/2019/018693,24.01.2019,WO,METHODS OF ANALYZING MICROSCOPY IMAGES USING MACHINE LEARNING,Disclosed herein are methods of utilizing machine learning methods to analyze microscope images of populations of cells.,G06T 7/00; G06F 19/18,ALTIUS INSTITUTE FOR BIOMEDICAL SCIENCES,"STAMATOYANNOPOULOS, John A.; AKILESH, Shreeram; MURATOV, Alexander; MEULEMAN, Wouter; KERWIN, William","62/534,679 19.07.2017 US",
EP13167123,98121849,17.11.1998,0917067,19.05.1999,EP,Virtual element selection device and method using a neural network,"In a virtual element selection device for use in growing, in an electronic device, virtual life composed of various parts or elements, an indication is given from a user and is converted by a neural network into a new element of the virtual life. The new element is substituted for an old one to be displayed on a display device. Using the neural network makes it possible to select the new element which reflects the user's intention. <IMAGE>",G06F 15/18; G09B 9/00; G06N 3/00,NEC CORP,HATAYAMA AKEMI,31477397 17.11.1997 JP,
WO2017223560,PCT/US2017/039274,26.06.2017,WO/2017/223560,28.12.2017,WO,TOMOGRAPHIC IMAGE RECONSTRUCTION VIA MACHINE LEARNING,"Tomographic/tomosynthetic image reconstruction systems and methods in the framework of machine learning, such as deep learning, are provided. A machine learning algorithm can be used to obtain an improved tomographic image from raw data, processed data, or a preliminarily reconstructed intermediate image for biomedical imaging or any other imaging purpose. In certain cases, a single, conventional, non-deep-learning algorithm can be used on raw imaging data to obtain an initial image, and then a deep learning algorithm can be used on the initial image to obtain a final reconstructed image. All machine learning methods and systems for tomographic image reconstruction are covered, except for use of a single shallow network (three layers or less) for image reconstruction.",G06N 3/08; G06N 3/04; G06N 99/00; A61B 6/03; A61B 5/055; A61B 5/00,RENSSELAER POLYTECHNIC INSTITUTE,"WANG, Ge; CONG, Wenxiang; YANG, Qingsong","62/354,319 24.06.2016 US",
WO2017151466,PCT/US2017/019599,27.02.2017,WO/2017/151466,08.09.2017,WO,MODULAR DEEP LEARNING MODEL,"The technology described herein uses a modular model to process speech. A deep learning based acoustic model comprises a stack of different types of neural network layers. The sub-modules of a deep learning based acoustic model can be used to represent distinct non-phonetic acoustic factors, such as accent origins (e.g. native, non-native), speech channels (e.g. mobile, bluetooth, desktop etc.), speech application scenario (e.g. voice search, short message dictation etc.), and speaker variation (e.g. individual speakers or clustered speakers), etc. The technology described herein uses certain sub-modules in a first context and a second group of sub-modules in a second context.",G10L 15/065; G06N 3/04; G10L 15/16,"MICROSOFT TECHNOLOGY LICENSING, LLC","HUANG, Yan; LIU, Chaojun; KUMAR, Kshitiz; KALGAONKAR, Kaustubh Prakash; GONG, Yifan","62/304,133 04.03.2016 US; 15/199,346 30.06.2016 US",EP-2017711396
WO2018204253,PCT/US2018/030186,30.04.2018,WO/2018/204253,08.11.2018,WO,AUTOMOTIVE DIAGNOSTICS USING SUPERVISED LEARNING MODELS,"The systems and methods described herein use sensor-enabled services to provide advantages to a consumer (or other vehicle operator), a mechanic, and even vehicle manufacturers. The approach eliminates reliance on static sensors that are hardwired to Onboard Diagnostic (OBD) systems. It also reduces the need to rely on the extent of a mechanics personal knowledge, and may be especially helpful in managing driverless vehicle fleets.",G06F 19/00,"PIMIOS, LLC","ANTHONY, Nicholas","62/492,504 01.05.2017 US",
WO2020064994,PCT/EP2019/076154,27.09.2019,WO/2020/064994,02.04.2020,WO,REINFORCEMENT LEARNING NEURAL NETWORKS GROUNDED IN LEARNED VISUAL ENTITIES,A reinforcement learning neural network system in which internal representations and policies are grounded in visual entities derived from image pixels comprises a visual entity identifying neural network subsystem configured to process image data to determine a set of spatial maps representing respective discrete visual entities. A reinforcement learning neural network subsystem processes data from the set of spatial maps and environmental reward data to provide action data for selecting actions to perform a task.,G06N 3/04; G06N 3/08; G06N 3/00,DEEPMIND TECHNOLOGIES LIMITED,"IONESCU, Catalin-Dumitru; KULKARNI, Tejas Dattatraya","62/737,850 27.09.2018 US",
WO2010030794,PCT/US2009/056531,10.09.2009,WO/2010/030794,18.03.2010,WO,MACHINE LEARNING METHODS AND SYSTEMS FOR IDENTIFYING PATTERNS IN DATA,"Methods for training machines to categorize data, and/or recognize patterns in data, and machines and systems so trained. Variations of the invention relates to methods for training machines that include providing one or more training data samples encompassing one or more data classes, identifying patterns in the one or more training data samples, providing one or more data samples representing one or more unknown classes of data, identifying patterns in the one or more of the data samples of unknown class(es), and predicting one or more classes to which the data samples of unknown class(es) belong by comparing patterns identified in said one or more data samples of unknown class with patterns identified in said one or more training data samples. Support vector machines (SVMs) are also provided in which methods, features, software and processors utilize specialized methods to analyze data.",G06F 15/18,"DIGITAL INFUZION, INC.; VIRKAR, Hemant; STARK, Karen; BORGMAN, Jacob","VIRKAR, Hemant; STARK, Karen; BORGMAN, Jacob","61/095,731 10.09.2008 US",
WO2020006495,PCT/US2019/039955,28.06.2019,WO/2020/006495,02.01.2020,WO,DEEP LEARNING-BASED DIAGNOSIS AND REFERRAL OF DISEASES AND DISORDERS USING NATURAL LANGUAGE PROCESSING,Disclosed herein are methods and systems for Artificial Intelligence (AI)-based methods for performing medical diagnosis of diseases and conditions. An automated natural language processing (NLP) system performs deep learning techniques to extract clinically relevant information from electronic health records (EHRs). This framework provides a high diagnostic accuracy that demonstrates a successful AI-based method for systematic disease diagnosis and management.,G06F 17/28; G16H 50/70,AI TECHNOLOGIES INC.; THE REGENTS OF THE UNIVERSITY OF CALIFORNIA,"ZHANG, Kang; LI, Zhihuan; ZHENG, Lianghong","62/692,572 29.06.2018 US; 62/749,612 23.10.2018 US; 62/783,962 21.12.2018 US",
WO2019033381,PCT/CN2017/097979,18.08.2017,WO/2019/033381,21.02.2019,WO,EFFICIENT NEURAL NETWORKS WITH ELABORATE MATRIX STRUCTURES IN MACHINE LEARNING ENVIRONMENTS,"A mechanism is described for facilitating efficient neural networks with elaborate matrix structures in machine learning environments. A method of embodiments, as described herein, includes facilitating selection of one or more paths associated with one or more matrix structures for a neural network associated with deep learning processes performed by a processor of a computing device. The method further includes training the neural network based on the one or more paths and the corresponding one or more matrix structure to facilitate customization of the deep learning processes.",G06N 3/02; G06N 3/08,"INTEL CORPORATION; CHEN, Yurong; LI, Jianguo; NI, Renkun","CHEN, Yurong; LI, Jianguo; NI, Renkun",,
WO2019136375,PCT/US2019/012535,07.01.2019,WO/2019/136375,11.07.2019,WO,GUIDING VEHICLES THROUGH VEHICLE MANEUVERS USING MACHINE LEARNING MODELS,"In various examples, a trigger signal may be received that is indicative of a vehicle maneuver to be performed by a vehicle. A recommended vehicle trajectory for the vehicle maneuver may be determined in response to the trigger signal being received. To determine the recommended vehicle trajectory, sensor data may be received that represents a field of view of at least one sensor of the vehicle. A value of a control input and the sensor data may then be applied to a machine learning model(s) and the machine learning model(s) may compute output data that includes vehicle control data that represents the recommended vehicle trajectory for the vehicle through at least a portion of the vehicle maneuver. The vehicle control data may then be sent to a control component of the vehicle to cause the vehicle to be controlled according to the vehicle control data.",B62D 15/02; G05D 1/02; B60W 30/00; G06N 3/00,NVIDIA CORPORATION,"CHEN, Chenyi; PROVODIN, Artem; MULLER, Urs","62/614,466 07.01.2018 US",CN-201980000745.9; DE-112019000070
