Time:,21.04.2020 01:05:21,...3,...4,...5,...6,...7,...8,...9,...10,...11,...12,...13
WO2014031683,PCT/US2013/055856,20.08.2013,WO/2014/031683,27.02.2014,WO,HIERARCHICAL BASED SEQUENCING MACHINE LEARNING MODEL,"A hierarchical based sequencing (HBS) machine learning model. In one example embodiment, a method of employing an HBS machine learning model to predict multiple interdependent output components of an MOD output decision may include determining an order for multiple interdependent output components of an MOD output decision. The method may also include sequentially training a classifier for each component in the selected order to predict the component based on an input and based on any previous predicted component(s).",G06F 15/18; G06F 17/00,"INSIDESALES.COM, INC.","MARTINEZ, Tony, Ramon; ZENG, Xinchuan; MORRIS, Richard, Glenn","13/590,000 20.08.2012 US",JP-2015528604; AU-2013305922; CA-2882699; EP-2013831372
WO2020013760,PCT/SG2019/050324,29.06.2019,WO/2020/013760,16.01.2020,WO,ANNOTATION SYSTEM FOR A NEURAL NETWORK,An annotation system for a neural network and a method thereof are disclosed in the present application. The annotation system comprises a memory and a processor operatively coupled to the memory. The memory is configured for storing instructions to cause the process to receive information comprising a first set of unlabeled instances from at least one source; set a learning target of the information; select a second set of unlabeled instances from the first set of unlabeled instances by executing a software algorithm; and annotate the second set of unlabeled instances for generating labeled data. The software algorithm increases an efficiency of annotation in training neural networks for deep-learning-based video analysis by combining semi-supervised learning and transfer learning via a data augmentation method. The software algorithm can increase the efficiency of annotation by reducing an amount of annotation by an order of one magnitude.,G06N 3/08; G06N 3/02; G06F 17/24,XJERA LABS PTE. LTD.,"DING, Lu; ZHANG, JunWu; CHU, XinQi",10201805864P 07.07.2018 SG,SG-11201908315V
WO2014031685,PCT/US2013/055859,20.08.2013,WO/2014/031685,27.02.2014,WO,MULTIPLE OUTPUT RELAXATION MACHINE LEARNING MODEL,"A multiple output relaxation (MOR) machine learning model. In one example embodiment, a method for employing an MOR machine learning model to predict multiple interdependent output components of a multiple output dependency (MOD) output decision may include training a classifier for each of multiple interdependent output components of an MOD output decision to predict the component based on an input and based on all of the other components. The method may also include initializing each possible value for each of the components to a predetermined output value. The method may further include running relaxation iterations on each of the classifiers to update the output value of each possible value for each of the components until a relaxation state reaches an equilibrium or a maximum number of relaxation iterations is reached. The method may also include retrieving an optimal component from each of the classifiers.",G06F 15/18,"INSIDESALES.COM, INC.","MARTINEZ, Tony, Ramon; ZENG, Xinchuan","13/590,028 20.08.2012 US",CA-2882701; JP-2015528605; EP-2013831802; AU-2013305924
EP224637550,18154908,02.02.2018,3361414,15.08.2018,EP,TOPOGRAPHIC DATA MACHINE LEARNING METHOD AND SYSTEM,"Embodiments of the invention apply machine learning techniques for image recognition and classification to the processing of topographic imagery, in order to permit more accurate and detailed topographic representations of an area to be obtained. In particular, in one embodiment a machine learning system is trained with existing topographic imagery and corresponding topographic data relating to a particular area, so that the machine learning system is then able to relate actual physical topographical features to their topographic representations in existing data. Having been so trained, the machine learning system may then be used to process topographic imagery data of the same area to determine new topographic details thereof for incorporation into the topographic data.",G06K 9/00; G06K 9/62,ORDNANCE SURVEY LTD,SARGENT ISABEL; HARE JONATHON,201702095 08.02.2017 GB,
WO2014075108,PCT/US2013/069762,12.11.2013,WO/2014/075108,15.05.2014,WO,FORECASTING SYSTEM USING MACHINE LEARNING AND ENSEMBLE METHODS,"Techniques for determining forecast information for a resource using learning algorithms are disclosed. The techniques can include an ensemble of machine learning algorithms. The techniques can also use latent states to generate training data. The techniques can identify actions for managing the resource based on the forecast information. The resource can include energy usage in buildings, distribution facilities, and resources such as Electric Delivery Vehicles. The resource can also include forecasting package volume for businesses.",G06N 5/02,THE TRUSTEES OF COLUMBIA UNIVERSITY IN THE CITY OF NEW YORK,"ANDERSON, Roger, N.; BOULANGER, Albert; WU, Leon, L.; BHANDARI, Viabhav; SARKER, Somnath; GAGNEJA, Ashish","61/724,714 09.11.2012 US; 61/755,885 23.01.2013 US",
WO2020056060,PCT/US2019/050697,11.09.2019,WO/2020/056060,19.03.2020,WO,MULTI-STAGE MACHINE-LEARNING MODELS TO CONTROL PATH-DEPENDENT PROCESSES,"Provided is a process, including: obtaining a first training dataset of subject-entity records; training a first machine-learning model on the first training dataset; forming virtual subject-entity records by appending members of a set of candidate action sequences to time-series of at least some of the subject-entity records; forming a second training dataset by labeling the virtual subject-entity records with predictions of the first machine-learning model; and training a second machine-learning model on the second training dataset.",G06N 3/08; G06N 3/04,CEREBRI AI INC.,"SILBERMAN, Gabriel M.; BRIANÇON, Alain; KLOSE, Gregory; WEGAN, Michael; HARPER, Lee; KRAEMER, Andrew; PRAKASH, Arun","16/127,933 11.09.2018 US",
WO2019182974,PCT/US2019/022753,18.03.2019,WO/2019/182974,26.09.2019,WO,STEREO DEPTH ESTIMATION USING DEEP NEURAL NETWORKS,"Various examples of the present disclosure include a stereoscopic deep neural network (DNN) that produces accurate and reliable results in real-time. Both LIDAR data (supervised training) and photometric error (unsupervised training) may be used to train the DNN in a semi-supervised manner. The stereoscopic DNN may use an exponential linear unit (ELU) activation function to increase processing speeds, as well as a machine learned argmax function that may include a plurality of convolutional layers having trainable parameters to account for context. The stereoscopic DNN may further include layers having an encoder/decoder architecture, where the encoder portion of the layers may include a combination of three-dimensional convolutional layers followed by two-dimensional convolutional layers.",G06N 3/04; G06N 3/063; G06N 3/08; G01S 17/02; G06T 7/593,NVIDIA CORPORATION,"SMOLYANSKIY, Nikolai; KAMENEV, Alexey; BIRCHFIELD, Stan","62/646,148 21.03.2018 US; 16/356,439 18.03.2019 US",
WO2011156001,PCT/US2011/001051,07.06.2011,WO/2011/156001,15.12.2011,WO,"VERSATILE VIDEO INTERPRETATION,VISUALIZATION, AND MANAGEMENT SYSTEM","A process and device for detecting colon cancer by classifying and annotating clinical features in video data containing colonoscopic features by applying a probabilistic analysis to intra-frame and inter-frame relationships between colonoscopic features in spatially and temporally neighboring portions of video frames, and classifying and annotating as clinical features any of the colonoscopic features that satisfy the probabilistic analysis as clinical features. Preferably the probabilistic analysis is Hidden Markove Model analysis, and the process is carried out by a computer trained using semi supervised learning from labeled and unlabeled examples of clinical features in video containing colonoscopic features.",G06K 9/00; A61B 1/06,"STI MEDICAL SYSTEMS, LLC; PARK, Sun, Young; SARGENT, Dustin; GUSTAFSSON, Ulf, Peter; LI, Wenjing; WOLTERS, Rolf; FLEISCHER, Stephen","PARK, Sun, Young; SARGENT, Dustin; GUSTAFSSON, Ulf, Peter; LI, Wenjing; WOLTERS, Rolf; FLEISCHER, Stephen","61/397,169 07.06.2010 US",
WO2015066564,PCT/US2014/063594,31.10.2014,WO/2015/066564,07.05.2015,WO,METHODS OF IDENTIFICATION AND DIAGNOSIS OF LUNG DISEASES USING CLASSIFICATION SYSTEMS AND KITS THEREOF,"The invention provides biomarkers and combinations of biomarkers useful in diagnosing lung diseases such as non-small cell lung cancer or reactive airway disease. Measurements of these biomarkers are inputted into a classification system such as a support vector machine or AdaBoost to assist in determining the likelihood that an individual has a lung disease. Kits comprising agents for detecting the biomarkers and combination of biomarkers, as well as systems that assist in diagnosing lung diseases are also provided.",G01N 33/48; C40B 30/04,"CANCER PREVENTION AND CURE, LTD.; SZUSTKIEWICZ, Christopher, P.; GOEBEL, Cherylle","SZUSTKIEWICZ, Christopher, P.; GOEBEL, Cherylle; LONG, Thomas, C.; LOUDEN, Chris; MICHALEK, Joel","61/898,306 31.10.2013 US",
WO2019217113,PCT/US2019/029532,27.04.2019,WO/2019/217113,14.11.2019,WO,SELECTING A NEURAL NETWORK ARCHITECTURE FOR A SUPERVISED MACHINE LEARNING PROBLEM,"Systems and methods for selecting a neural network for a machine learning problem are disclosed. A method includes accessing an input matrix. The method includes accessing a machine learning problem space associated with a machine learning problem and multiple untrained candidate neural networks for solving the machine learning problem. The method includes computing, for each untrained candidate neural network, at least one expressivity measure capturing an expressivity of the candidate neural network with respect to the machine learning problem. The method includes computing, for each untrained candidate neural network, at least one trainability measure capturing a trainability of the candidate neural network with respect to the machine learning problem. The method includes selecting, based on the at least one expressivity measure and the at least one trainability measure, at least one candidate neural network for solving the machine learning problem.",G06N 3/04; G06N 3/08; G06N 5/00,"MICROSOFT TECHNOLOGY LICENSING, LLC","AMIZADEH, Saeed; YANG, Ge; FUSI, Nicolo; CASALE, Francesco Paolo","15/976,514 10.05.2018 US",
WO2014033681,PCT/IB2013/058166,30.08.2013,WO/2014/033681,06.03.2014,WO,MODELING TECHNIQUES FOR PREDICTING MORTALITY IN INTENSIVE CARE UNITS,"A medical modeling system and method predict a risk of a physiological condition, such as mortality, for a patient. Measurements of a plurality of predictive variables for the patient are received. The plurality of predictive variables are predictive of the risk of the physiological condition. The risk of the physiological condition is calculated by applying the received measurements to at least one model modeling the risk of the physiological condition using the plurality of predictive variables. The at least one model includes at least one of a hidden Markov model and a logistic regression model. An indication of the risk of the physiological condition is output to a clinician.",G06F 19/00,KONINKLIJKE PHILIPS N.V.,"VAIRAVAN, Srinivasan; ESHELMAN, Larry James; SEIVER, Adam Jacob; FLOWER, Abigail Acton; HAIDER, Syed Waseem","61/695,586 31.08.2012 US",US-14421455
WO2018200272,PCT/US2018/028057,18.04.2018,WO/2018/200272,01.11.2018,WO,DATA SOVEREIGNTY COMPLIANT MACHINE LEARNING,"The subject disclosure relates to systems for managing the deployment and updating of incremental machine learning models across multiple geographic sovereignties. In some aspects, systems of the subject technology are configured to perform operations including: receiving a first machine learning model via a first coordination agent, the first machine learning model based on a first training data set corresponding with a first sovereign region, sending the first machine learning model to a second coordination agent in a second sovereign region, wherein the second sovereign region is different from the first sovereign region, and receiving a second machine learning model from the second coordination agent, wherein the second machine learning model is based on updates to the first machine learning model using a second training data set corresponding with the second sovereign region. Methods and machine-readable media are also provided.",G06F 9/50; G06N 99/00,"CISCO TECHNOLOGY, INC.","CHEN, Eric","15/582,089 28.04.2017 US",EP-2018725053
WO2020050987,PCT/US2019/047669,22.08.2019,WO/2020/050987,12.03.2020,WO,MACHINE LEARNING SYSTEMS AND METHODS FOR ASSESSING MEDICAL INTERVENTIONS FOR UTILIZATION REVIEW,"Systems and methods are disclosed for determining the appropriateness of medical interventions. In one embodiment, a machine learning system for determining the appropriateness of a selected medical intervention includes health-related data sources, the health-related data sources providing at least one data file of a first type, and a second data file of a second type. A machine learning module is configured to receive the first and second data files, perform a normalization procedure on at least one of the first and second data files, and apply at least one previously trained machine learning model to the normalized data files to produce a prediction output. The prediction output may include a confidence level associated with an appropriateness of the selected medical intervention.",G16H 50/20; G16H 30/40; G06N 5/04; G06N 99/00,"LIEBERMAN, Daniel, M.","LIEBERMAN, Daniel, M.","16/122,100 05.09.2018 US",
WO2018194812,PCT/US2018/025096,29.03.2018,WO/2018/194812,25.10.2018,WO,HYBRID APPROACH TO APPROXIMATE STRING MATCHING USING MACHINE LEARNING,"Systems, apparatuses, and methods are provided for identifying a corresponding string stored in memory based on an incomplete input string. A system can analyze and produce phonetic and distance metrics for a plurality of strings stored in memory by comparing the plurality of strings to an incomplete input string. These similarity metrics can be used as the input to a machine learning model, which can quickly and accurately provide a classification. This classification can be used to identify a string stored in memory that corresponds to the incomplete input string.",G06F 17/30; G06N 99/00,VISA INTERNATIONAL SERVICE ASSOCIATION,"SINGH, Pranjal; BANERJEE, Soumyajyoti","15/493,833 21.04.2017 US",EP-2018787710; CA-3059414
WO2019099805,PCT/US2018/061487,16.11.2018,WO/2019/099805,23.05.2019,WO,MACHINE-LEANING MODELS BASED ON NON-LOCAL NEURAL NETWORKS,"In one embodiment, a method includes training a baseline machine-learning model based on a neural network comprising a plurality of stages, wherein each stage comprises a plurality of neural blocks, accessing a plurality of training samples comprising: a plurality of content objects, respectively, determining one or more non-local operations, wherein each non-local operation is based on one or more pairwise functions and one or more unary functions, generating one or more non-local blocks based, on the plurality of training samples and the one or more non-local operations, determining a stage from the plurality of stages of the neural network, and training a non-local machine-learning model by inserting each of the one or more non-local blocks in between at least two of the plurality of neural blocks in the determined stage of the neural network.",G06N 3/08; G06N 3/04,"FACEBOOK, INC.","HE, Kaiming; GIRSHICK, Ross; WANG, Xiaolong","62/587,884 17.11.2017 US; 16/192,649 15.11.2018 US",
WO2015148302,PCT/US2015/021740,20.03.2015,WO/2015/148302,01.10.2015,WO,USING MACHINE LEARNING TO PREDICT BEHAVIOR BASED ON LOCAL CONDITIONS,"Using machine learning to predict behavior based on local conditions. In one example embodiment, a method for using machine learning to predict behavior based on local conditions may include identifying a lead, identifying a target behavior for the lead, identifying a locality associated with the lead, identifying a current local condition of the locality, and employing a machine learning classifier to generate a prediction of a likelihood of the lead exhibiting the target behavior. In this example embodiment, the machine learning classifier may base the prediction on the target behavior, the locality, and the current local condition.",G06F 15/18,"INSIDESALES.COM, INC.","ZENG, Xinchuan; ELKINGTON, David; BERRY, Jeffrey","61/969,828 25.03.2014 US; 14/530,248 31.10.2014 US",
WO2019099633,PCT/US2018/061231,15.11.2018,WO/2019/099633,23.05.2019,WO,SYSTEMS AND METHODS FOR GENERATING SPARSE GEOGRAPHIC DATA FOR AUTONOMOUS VEHICLES,"Systems and methods for generating sparse geographic data for autonomous vehicles are provided. In one example embodiment, a computing system can obtain sensor data associated with at least a portion of a surrounding environment of an autonomous vehicle. The computing system can identify a plurality of lane boundaries within the portion of the surrounding environment of the autonomous vehicle based at least in part on the sensor data and a first machine-learned model. The computing system can generate a plurality of polylines indicative of the plurality of lane boundaries based at least in part on a second machine-learned model. Each polyline of the plurality of polylines can be indicative of a lane boundary of the plurality of lane boundaries. The computing system can output a lane graph including the plurality of polylines.",G01C 21/36; G01S 17/89; G06N 3/04; G06K 9/00,"UATC, LLC","HOMAYOUNFAR, Namdar; MA, Wei-Chiu; LAKSHMIKANTH, Shrinidhi Kowshika; URTASUN, Raquel","62/586,770 15.11.2017 US; 16/123,343 06.09.2018 US",
WO2019231448,PCT/US2018/035306,31.05.2018,WO/2019/231448,05.12.2019,WO,SOLAR IRRADIATION PREDICTION USING DEEP LEARNING WITH END-TO- END TRAINING,"Deep learning is used to train a neural network for end-to-end prediction of short term (e.g., 20 minutes or less) solar irradiation based on camera images and metadata. The architecture of the neural network includes a recurrent network for temporal considerations. The images and metadata are input at different locations in the neural network. The resulting machine-learned neural network predicts solar irradiation based on camera images and metadata so that a solar plant and back-up power source may be controlled to minimize output power variation.",G06N 3/04; G06N 3/08,SIEMENS AKTIENGESELLSCHAFT,"CHANG, Ti-Chiun; REEB, Patrick; BAMBERGER, Joachim; PENG, Kuan-Chuan; ERNST, Jan",,
WO2019113648,PCT/AU2018/051340,14.12.2018,WO/2019/113648,20.06.2019,WO,"USER CUSTOMISED SEARCH ENGINE USING MACHINE LEARNING, NATURAL LANGUAGE PROCESSING AND READABILITY ANALYSIS","A computer implemented method, computerised system and computer readable recording medium are disclosed. In one aspect, the computer implemented method comprises steps of: generating an index of electronic objects, comprising steps of: performing, upon each electronic object, natural language processing, using a natural language processor, and readability analysis, using a readability analyser, to generate natural language processing data and a readability score for the respective object; and storing in the index, for each electronic object, electronic object data indicative of the electronic object and associated meta-data indicative of the natural language processing data and the readability score; receiving, from a user operating a user processing system, a request to perform a search of the index, wherein the request has associated therewith input data; performing, upon the input data, natural language processing, using the natural language processor to generate natural language processing data and a readability range for the input data; searching, using a search engine, the index based upon the readability range and the natural language processing data for the input data, to determine a plurality of correlated electronic objects; generating, using a ranking engine, a ranked list of the plurality of correlated electronic objects based on a correlation level for each of the plurality of electronic objects and a machine learned rating generated by a machine learned rating prediction system trained according to a profile associated with the user, the profile being indicative of natural language processing data generated, by the natural language processor, based on previous search requests received from the user and performed by the search engine; and transferring, to the user processing system, search results indicative of at least a portion of the ranked list of the plurality of correlated electronic objects.",G06F 16/332; G06F 16/33; G06F 16/9032; G06F 17/27,INQUISITIVE PTY LIMITED,"POWER, Timothy; TOMES, Luke; LANE, Mitchell",2017905009 14.12.2017 AU,
WO2020048728,PCT/EP2019/071412,09.08.2019,WO/2020/048728,12.03.2020,WO,BUILDING A MACHINE-LEARNING MODEL WITH IMPROVED FEATURE DISTRIBUTION,"The invention relates to a method of building a deep-learning classifier machine-learning model (300) for operational monitoring of an ensemble (200) of field devices (201-204), comprising: performing a training of one or more feature recognition algorithms (93) of the deep-learning classifier machine-learning model (300) using labeled training data (99) obtained from the ensemble (200) of field devices (201-204), the training being based on a prediction error signal (95) and a further error signal (7012); and determining the further error signal based on a difference between density estimations (7011) of features recognized by the one or more feature recognition algorithms (93) using the labeled training data (99) of different ones of the ensemble (200) of field devices (201-204).",G06K 9/00; G06K 9/62; G06K 9/46,SIEMENS AKTIENGESELLSCHAFT,"GEIPEL, Markus Michael; MITTELSTÄDT, Sebastian",18192496.0 04.09.2018 EP,
WO2016046744,PCT/IB2015/057295,22.09.2015,WO/2016/046744,31.03.2016,WO,PHARMACOVIGILANCE SYSTEMS AND METHODS UTILIZING CASCADING FILTERS AND MACHINE LEARNING MODELS TO CLASSIFY AND DISCERN PHARMACEUTICAL TRENDS FROM SOCIAL MEDIA POSTS,"Systems and methods for utilizing filters to reduce an incoming stream of textual messages to a smaller subset of potentially relevant textual messages, and using trained machine learning models to analyze and classify the content of such textual messages. Analyzed messages that belong to a relevant class as determined by the machine learning model are stored in a database, giving users the ability to determine and analyze trends from the subset of messages, such as adverse side effects caused by pharmaceuticals or the efficacy of pharmaceuticals. Relationships between the side effects caused by different pharmaceuticals can be used to predict potential candidates for drug repositioning.",G06F 19/00; G06F 17/27; G06N 5/04; G06N 99/00,THOMSON REUTERS GLOBAL RESOURCES,"GARROW, Andrew G.; LEIDNER, Jochen L.; PLACHOURAS, Vasileios; NUGENT, Timothy C. O.","62/055,911 26.09.2014 US; 62/065,247 17.10.2014 US; 62/065,933 20.10.2014 US",
WO2018236565,PCT/US2018/035331,31.05.2018,WO/2018/236565,27.12.2018,WO,DYNAMIC SELF-LEARNING MEDICAL IMAGE METHOD AND SYSTEM,"A method and system for creating a dynamic self-learning medical image network system, wherein the method includes receiving, from a first node initial user interaction data pertaining to one or more user interactions with the one or more initially obtained medical images; training a deep learning algorithm based at least in part on the initial user interaction data received from the node; and transmitting an instance of the trained deep learning algorithm to the first node and/or to one or more additional nodes, wherein at each respective node to which the instance of the trained deep learning algorithm is transmitted, the trained deep learning algorithm is applied to respective one or more subsequently obtained medical images in order to obtain a result.",A61B 5/00,"HOLOGIC, INC.","CHUI, Haili; JING, Zhenxue","62/522,241 20.06.2017 US",EP-2018820591
WO2005002313,PCT/US2004/021307,01.07.2004,WO/2005/002313,13.01.2005,WO,MACHINE LEARNING FOR CLASSIFICATION OF MAGNETO CARDIOGRAMS,"The use of machine learning for pattern recognition in magnetocardiography (MCG) that measures magnetic fields emitted by the electrophysiological activity of the heart is disclosed herein. Direct kernel methods are used to separate abnormal MCG heart patterns from normal ones. For unsupervised learning, Direct Kernel based Self-Organizing Maps are introduced. For supervised learning Direct Kernel Partial Least Squares and (Direct) Kernel Ridge Regression are used. These results are then compared with classical Support Vector Machines and Kernel Partial Least Squares. The hyper-parameters for these methods are tuned on a validation subset of the training data before testing. Also investigated is the most effective pre-processing, using local, vertical, horizontal and two-dimensional (global) Mahanalobis scaling, wavelet transforms, and variable selection by filtering. The results, similar for all three methods, were encouraging, exceeding the quality of classification achieved by the trained experts. Thus, a device and associated method for classifying cardiography data is disclosed, comprising applying a kernel transform to sensed data acquired from sensors sensing electromagnetic heart activity, resulting in transformed data, prior to classifying the transformed data using machine learning.",A61B 5/08,"CARDIOMAG IMAGING, INC. (CMI); STERNICKEL, Karsten; EMBRECHTS, Mark, J.; SZYMANSKI, Boleslaw, K.","STERNICKEL, Karsten; EMBRECHTS, Mark, J.; SZYMANSKI, Boleslaw, K.","60/483,961 01.07.2003 US",JP-2006518791; US-2007167846; CN-200480018683.8; CA-2542937; US-10561285; EP-2004777442
WO2018125434,PCT/US2017/062504,20.11.2017,WO/2018/125434,05.07.2018,WO,ENTROPY-BASED WEIGHTING IN RANDOM FOREST MODELS,"A weighting value is determined for each of a plurality of decision trees in a random forest model hosted on a particular device, where the weighting is based on entropy of the respective decision tree. A new decision tree is received at the particular device and a weighting value is determined for the new decision tree based on entropy of the new decision tree. Based on the determined weighting value, it is determined whether to add the new the decision tree to the random forest model. A classification for data generated at the particular device is predicted using the random forest model.",G06N 99/00,INTEL CORPORATION,"TSOU, Yu-Lin; YANG, Shao-Wen; CHU, Hong-Min","15/393,825 29.12.2016 US",
WO2018218155,PCT/US2018/034663,25.05.2018,WO/2018/218155,29.11.2018,WO,MACHINE-LEARNED MODEL SYSTEM,"Provided are methods, systems, devices, and tangible non-transitory computer readable media for providing data associated with a machine-learned model library. The disclosed technology can perform operations including providing a machine-learned model library that includes a plurality of machine-learned models trained to generate semantic observations based on sensor data associated with a vehicle. Each machine-learned model of the plurality of machine-learned models can be associated with one or more configurations supported by each machine-learned model. A request for a machine-learned model from the machine-learned model library can be received a remote computing device. Furthermore, based on the request, the machine-learned model can be provided to the remote computing device.",H04W 4/44; G05D 1/02; G06N 3/02,GOOGLE LLC,"MCGAVRAN, Christine; BUKOWSKI, Richard William; YACOBIAN, Abraham Jack; ASGHARBEYGI, Nima; SIMMONS, Matthew","62/511,526 26.05.2017 US",EP-2018734669
WO2018004580,PCT/US2016/040259,30.06.2016,WO/2018/004580,04.01.2018,WO,DEVICE-BASED ANOMALY DETECTION USING RANDOM FOREST MODELS,"Training data generated at a particular device deployed in a machine-to-machine network is used to train a first plurality of decision trees for inclusion in a random forest model for use in anomaly detection. Copies of the trained first plurality of decision trees are sent to at least one other device deployed in the machine-to-machine network and copies of a second plurality of decision trees are received from the other device, which were trained at the other device using training data generated by the other device. The random forest model is generated to include the first and second plurality of decision trees. The random forest model is used by the particular device to detect anomalies in data generated by the particular device.",G06F 15/18; G06F 15/163; G06N 99/00; H04W 4/00,INTEL CORPORATION,"TSOU, Yu-Lin; YANG, Shao-Wen",,
WO2013163348,PCT/US2013/038071,24.04.2013,WO/2013/163348,31.10.2013,WO,METHODS AND SYSTEMS FOR IDENTIFICATION OF A PROTEIN BINDING SITE,"Processes for identification of binding sites on protein molecules such as epitopes are provided. The disclosed methods in some embodiments use a combination of protein sequence data, structural information, experimental data on binding affinity, and computational modeling in order to identify binding sites on protein molecules. Systems and computer readable media for implementing the disclosed methods are provided. Also provided are compositions comprising a binding site or antibody that interacts with the binding site as an active ingredient and methods of using such compositions.",G06F 19/12; G06F 19/16,LABORATORY CORPORATION OF AMERICA HOLDINGS,"EVANS, Mark; HADDAD, Mojgan","61/637,849 24.04.2012 US; 61/698,614 08.09.2012 US; 61/751,124 10.01.2013 US; 61/788,529 15.03.2013 US",EP-2013782203; CA-2868827
WO2019203872,PCT/US2018/045177,03.08.2018,WO/2019/203872,24.10.2019,WO,PROCESSING MULTIMODAL USER INPUT FOR ASSISTANT SYSTEMS,"In one embodiment, a method includes receiving from a client system associated with, a first user a user input based on one or more modalities, at least one of which is a visual modality, identifying one or more subjects associated with the user input based on the visual modality based on one or more machine-learning models, determining one or more attributes associated with the one or more subjects respectively based on the one or more machine-learning models, resolving one or more entities corresponding to the one or more subjects based on the determined one or more attributes, executing one or more tasks associated with the one or more resolved entities, and sending instructions for presenting a communication content including information associated with the executed one or more tasks responsive to user input to the client system associated with the first user.",G06F 16/00; G06N 3/08,"FACEBOOK, INC.","NATARAJAN, Vivek; MEI, Shawn, C.P.; ZUO, Zhengping","16/053,600 02.08.2018 US; 62/660,876 20.04.2018 US",
