Time:,21.04.2020 00:31:35,...3,...4,...5,...6,...7,...8,...9,...10,...11,...12,...13
EP222655448,16206779,23.12.2016,3340106,27.06.2018,EP,METHOD FOR ASSIGNING PARTICULAR CLASSES OF INTEREST WITHIN MEASUREMENT DATA,"The present invention relates to a method and system for surveying and/or metrology for assigning particular classes of interest within measurement data, wherein an assignment - based on a classification model - of at least one measurement object to a first class of interest within the measurement data is processed by a feedback procedure providing feedback data for a training procedure which provides update information for the classification model, wherein the training procedure is based on a machine learning algorithm, e.g. relying on deep learning for supervised learning and/or unsupervised learning.",G06K 9/00; G06K 9/62; H01L 21/66,HEXAGON TECHNOLOGY CT GMBH,METZLER BERNHARD; REIMANN BERND; VELIZHEV ALEXANDER,16206779 23.12.2016 EP,
WO2018212711,PCT/SG2018/050234,15.05.2018,WO/2018/212711,22.11.2018,WO,PREDICTIVE ANALYSIS METHODS AND SYSTEMS,"Methods and systems for predictive analysis are disclosed, A predictive analysis method comprises: receiving a set of predictor variables as an input feature vector comprising a plurality of features; projecting each feature of the feature vector onto a dense vector representation to obtain a set of embedding vectors representing the input feature vector in an embedding space; converting the set of embedding vectors into a bi-interaction pooling vector that encodes second-order interactions between features of the feature vector in the embedding space; inputting the bi-interaction pooling vector into a hidden layer stack, the hidden layer stack comprising at least one hidden layer of neural network nodes; and transforming an output vector of the hidden layer stack into a prediction score.",G06N 3/02; G06F 15/18; G06N 7/00,NATIONAL UNIVERSITY OF SINGAPORE,"HE, Xiangnan; CHUA, Tat-Seng",10201704120Q 19.05.2017 SG,
WO2019113122,PCT/US2018/063928,04.12.2018,WO/2019/113122,13.06.2019,WO,SYSTEMS AND METHODS FOR IMPROVED MACHINE LEARNING FOR CONVERSATIONS,"Systems and methods for improvements in AI model learning and updating are provided. The model updating may reuse existing business conversations as the training data set. Features within the dataset may be defined and extracted. Models may be selected and parameters for the models defined. Within a distributed computing setting the parameters may be optimized, and the models deployed. The training data may be augmented over time to improve the models. Deep learning models may be employed to improve system accuracy, as can active learning techniques. The models developed and updated may be employed by a response system generally, or may function to enable specific types of AI systems. One such a system may be an AI assistant that is designed to take use cases and objectives, and execute tasks until the objectives are met. Another system capable of leveraging the models includes an automated question answering system utilizing approved answers. Yet another system for utilizing these various classification models is an intent based classification system for action determination. Lastly, it should be noted that any of the above systems may be further enhanced by enabling multiple language analysis.",G06F 15/18,"CONVERSICA, INC.","TERRY, George, Alexis; KOEPF, Werner; JONNALAGADDA, Siddhartha, Reddy; HARRIGER, James, D.; WEBB-PURKIS, William, Dominic; GAINOR, Macgregor, S.; FERGUSON, Collin, C.; SHANKAR, Ravi; SHANKAR, Shashi; MCCANN, Ian; GODFREY, Keith; LONG, Christopher, Allan; KAMINSKI, Brian, Matthew; SANSONE, John; KIRKLAND, Jennifer; GINSTROM, Ryan, Francis; BREDLOW, Caleb, Andrew; SARGENT, Kyle; FORDYCE, Alexander Carmelo, Reid","16/208,478 03.12.2018 US; 16/208,488 03.12.2018 US; 16/208,484 03.12.2018 US; 62/594,415 04.12.2017 US",
WO2014204970,PCT/US2014/042754,17.06.2014,WO/2014/204970,24.12.2014,WO,DATA INTELLIGENCE USING MACHINE LEARNING,"Apparatuses, systems, methods, and computer program products are presented for performing data analytics using machine learning 222. An unsupervised learning module 208 is configured to assemble an unstructured data set into multiple versions of an organized data set. A supervised learning module 206 is configured to generate one or more machine learning ensembles 222 based on each version of multiple versions of an organized data set and to determine which machine learning ensemble 222 exhibits a highest predictive performance.",G06F 17/27; G06N 5/02,"PUREPREDICTIVE, INC.","PHILLIPPS, Kelly D.; WELLMAN, Richard W.; RAHMAN, Sardar Monzurur; PHILLIPS, Matthew B.","61/836,135 17.06.2013 US; 14/266,119 30.04.2014 US",
WO2017210753,PCT/AU2017/050582,12.06.2017,WO/2017/210753,14.12.2017,WO,A SYSTEM FOR THE AUTOMATED SEMANTIC ANALYSIS PROCESSING OF QUERY STRINGS,"A hosted question-and-answer system comprising: an interface for receiving a query string from an electronic device; a query semantic correlator controller configured for: generating a query semantic representation of the query string; and correlating the query semantic representation with earlier query semantic representations, and if a matching query semantic representation is found, sending a query string associated with the matching query semantic representation to the electronic device; an answer semantic correlator controller configured for: correlating the query semantic representation with earlier answer semantic representations, and if a matching answer semantic representation is found, sending an answer string associated with the matching answer semantic representation to the electronic device; and a profile correlator controller configured for: if no matching answer semantic representation is found, correlating the query semantic representation with user profile data representations, and if a matching user profile data representation is found, sending the query string to an electronic device associated with a user profile associated with the matching user profile data representation.",G06F 17/30; G06F 17/27,LOCAL KNOWLEDGE-APP PTY LTD,"SHERRARD, Alex",2016902263 10.06.2016 AU,GB-1820119.4; AU-2017276360
WO2018226492,PCT/US2018/035275,31.05.2018,WO/2018/226492,13.12.2018,WO,ASYNCHRONOUS AGENTS WITH LEARNING COACHES AND STRUCTURALLY MODIFYING DEEP NEURAL NETWORKS WITHOUT PERFORMANCE DEGRADATION,"Methods and computer systems improve a trained base deep neural network by structurally changing the base deep neural network to create an updated deep neural network, such that the updated deep neural network has no degradation in performance relative to the base deep neural network on the training data. The updated deep neural network is subsequently training. Also, an asynchronous agent for use in a machine learning system comprises a second machine learning system ML2 that is to be trained to perform some machine learning task. The asynchronous agent further comprises a learning coach LC and an optional data selector machine learning system DS. The purpose of the data selection machine learning system DS is to make the second stage machine learning system ML2 more efficient in its learning (by selecting a set of training data that is smaller but sufficient) and/or more effective (by selecting a set of training data that is focused on an important task). The learning coach LC is a machine learning system that assists the learning of the DS and ML2. Multiple asynchronous agents could also be in communication with each others, each trained and grown asynchronously under the guidance of their respective learning coaches to perform different tasks.",G06N 3/02; G06N 3/08; G06F 15/18; G06F 17/30,D5AI LLC,"BAKER, James K.","62/515,142 05.06.2017 US",EP-2018813951
WO2019006115,PCT/US2018/039997,28.06.2018,WO/2019/006115,03.01.2019,WO,SYSTEMS AND METHODS FOR EXTRACTING FUNDER INFORMATION FROM TEXT,"Systems and methods of extracting funding information from text are disclosed herein. The method includes receiving a text document, extracting paragraphs from the text document using a natural language processing model or a machine learning model, and classifying, using a machine learning classifier, the paragraphs as having funding information or not having funding information. The method further includes labeling, using a first annotator, potential entities within the paragraphs classified as having funding information, and labeling, using a second annotator, potential entities within the paragraphs classified as having funding information, where the first annotator implements a first named-entity recognition model and the second annotator implements a second named-entity recognition model that is different from the first named-entity recognition model. The method further includes extracting the potential entities from the paragraphs classified as having funding information and determining, using an ensemble mechanism, funding information from the potential entities.",G06K 9/00; G06K 9/46; G06N 99/00,"ELSEVIER, INC.","GREGORY, Michelle; KAYAL, Subhradeep; TSATSARONIS, Georgios; AFZAL, Zubair","16/020,408 27.06.2018 US; 62/527,435 30.06.2017 US",
WO2019126323,PCT/US2018/066501,19.12.2018,WO/2019/126323,27.06.2019,WO,ROBOT INTERACTION WITH OBJECTS BASED ON SEMANTIC INFORMATION ASSOCIATED WITH EMBEDDING SPACES,"Techniques described herein relate to using reduced-dimensionality embeddings generated from robot sensor data to identify predetermined semantic labels that guide robot interaction with objects. In various implementations, obtaining, from one or more sensors of a robot, sensor data that includes data indicative of an object observed in an environment in which the robot operates. The sensor data may be processed utilizing a first trained machine learning model to generate a first embedded feature vector that maps the data indicative of the object to an embedding space. Nearest neighbor(s) of the first embedded feature vector may be identified in the embedding space. Semantic label(s) may be identified based on the nearest neighbor(s). A given grasp option may be selected from enumerated grasp options previously associated with the semantic label(s). The robot may be operated to interact with the object based on the pose and using the given grasp option.",B25J 9/16,X DEVELOPMENT LLC,"NAGARAJAN, Umashankar","15/851,622 21.12.2017 US",
WO2004030532,PCT/AU2003/001307,03.10.2003,WO/2004/030532,15.04.2004,WO,METHOD AND APPARATUS FOR ASSESSING PSYCHIATRIC OR PHYSICAL DISORDERS,"A method of assessing the psychological or physiological state by analyzing language cues captured from a patient. The language cues may be semantic cues (speech or written text) or visual cues (expression or body language). Key features are extracted from the language cues and compiled into a data file which is submitted to one or more pre-taught machine learning algorithms. The output of the machine learning algorithms are combined to determine the psychological or physiological state of the patient. The method of teaching the machine learning algorithms is also described. In the preferred form there are three machine learning algorithms including a support vector machine, a decision tree learning algorithm and a neural network.",A61B 5/16; G06F 19/00; G10L 17/00,"DIEDERICH, Joachim; THE UNIVERSITY OF QUEENSLAND; YELLOWLEES, Peter","DIEDERICH, Joachim; YELLOWLEES, Peter",2002951811 03.10.2002 AU; 2003901081 10.03.2003 AU,AU-2003265743; EP-2003798834; JP-null; US-10530155; CA-2500834
WO2018174873,PCT/US2017/023652,22.03.2017,WO/2018/174873,27.09.2018,WO,PRIVACY-PRESERVING MACHINE LEARNING,"New and efficient protocols are provided for privacy-preserving machine learning training (e.g., for linear regression, logistic regression and neural network using the stochastic gradient descent method). A protocols can use the two-server model, where data owners distribute their private data among two non-colluding servers, which train various models on the joint data using secure two-party computation (2PC). New techniques support secure arithmetic operations on shared decimal numbers, and propose MPC-friendly alternatives to non-linear functions, such as sigmoid and softmax.",G06N 99/00; G06F 21/62,VISA INTERNATIONAL SERVICE ASSOCIATION,"MOHASSEL, Payman; ZHANG, Yupeng",,CN-201780089839.9; EP-2017901848
WO2018081751,PCT/US2017/059119,30.10.2017,WO/2018/081751,03.05.2018,WO,VIDEO TAGGING SYSTEM AND METHOD,"An automatic video tagging system which learns from videos, their web context and comments shared on social networks is described. Massive multimedia collections are analyzed by Internet crawling and a knowledge base is maintained that updates in real time with no need of human supervision. As a result, each video is indexed with a rich set of labels and linked with other related contents. Practical applications of video recognition require a label scheme that is appealing to the end-user (i.e. obtained from social curation) and a training dataset that can be updated in real-time to be able to recognize new actions, scenes and people. To create this dataset that evolves in real-time and uses labels that are relevant to the users, a weakly-supervised deep learning approach is utilized combining both a machine-learning pre-processing stage together with a set of keywords obtained from the internet. The resulting tags combined with videos and summaries of videos are used with deep learning to train a neural network in an unsupervised manner that allows the tagging system to go from an image to a set of tags for the image and then to the visual representation of a tag.",G06E 1/00; G06F 17/30; G06N 5/02,"VILYNX, INC.","BOU BALUST, Elisenda; RIVEIRO INSUA, Juan Carlos; FERNANDEZ CAÑELLAS, Delia; ESPADALER RODÉS, Joan; ADURIZ BERASATEGI, Asier; VARAS GONZÁLEZ, David","62/414,308 28.10.2016 US; 62/552,369 30.08.2017 US",EP-2017866015
WO2012152290,PCT/EG2011/000011,11.05.2011,WO/2012/152290,15.11.2012,WO,A MOBILE DEVICE FOR LITERACY TEACHING,A mobile device for literacy teaching. The innovation in that invention is the utilization of interactive educational methods. These methods are based on Automatic Speech Recognition and Automatic Handwriting Recognition technologies for to evaluate the sample practice readings and handwritings of the literacy student and give him feedback on his errors and performance progress in a manner similar to the class teacher. This invention stimulates the self learning capabilities of the students which make the device an effective tool when the class teacher is not available.,G09B 5/04; G09B 11/00; G09B 19/06; G10L 15/06; G10L 15/14,"RASHWAN, Mohsen Abdel-Razik Ali; ESSAWY, Sherif Mahdy Abdou; RAAFAT, Hazem Mahmoud Mohamed; ISLAM, Muhammad Ahmed Muneer","RASHWAN, Mohsen Abdel-Razik Ali; ESSAWY, Sherif Mahdy Abdou; RAAFAT, Hazem Mahmoud Mohamed; ISLAM, Muhammad Ahmed Muneer",2011050739 11.05.2011 EG,
WO2019182974,PCT/US2019/022753,18.03.2019,WO/2019/182974,26.09.2019,WO,STEREO DEPTH ESTIMATION USING DEEP NEURAL NETWORKS,"Various examples of the present disclosure include a stereoscopic deep neural network (DNN) that produces accurate and reliable results in real-time. Both LIDAR data (supervised training) and photometric error (unsupervised training) may be used to train the DNN in a semi-supervised manner. The stereoscopic DNN may use an exponential linear unit (ELU) activation function to increase processing speeds, as well as a machine learned argmax function that may include a plurality of convolutional layers having trainable parameters to account for context. The stereoscopic DNN may further include layers having an encoder/decoder architecture, where the encoder portion of the layers may include a combination of three-dimensional convolutional layers followed by two-dimensional convolutional layers.",G06N 3/04; G06N 3/063; G06N 3/08; G01S 17/02; G06T 7/593,NVIDIA CORPORATION,"SMOLYANSKIY, Nikolai; KAMENEV, Alexey; BIRCHFIELD, Stan","62/646,148 21.03.2018 US; 16/356,439 18.03.2019 US",
WO2017210690,PCT/US2017/035974,05.06.2017,WO/2017/210690,07.12.2017,WO,SPATIAL AGGREGATION OF HOLISTICALLY-NESTED CONVOLUTIONAL NEURAL NETWORKS FOR AUTOMATED ORGAN LOCALIZATION AND SEGMENTATION IN 3D MEDICAL SCANS,"Disclosed are systems and methods for localization and segmentation of organs (especially abnormally shaped, deformable, and/or smaller organs, such as the pancreas and lymph nodes) based on data from 3D medical imaging (e.g., CT and MRI scans) using holistically-nested convolutional neural networks (""HNNs""). Using as an example CT scan data and the pancreas, the methods can include localizing an organ from an entire 3D CT scan, providing a reliable bounding box for the more refined segmentation step. The methods can further comprise introducing a fully deep-learning approach, based on an efficient application of HNNs on the three orthogonal views. The resulting HNN per-pixel probability maps can then be fused using pooling to reliably produce a 3D bounding box of the pancreas that maximizes the recall. An introduced localizer compares favorably to both a conventional non-deep-learning method and a hybrid approach based on spatial aggregation of superpixels using random forest classification. The segmentation phase can operate within the computed bounding box and can integrate semantic mid-level cues of deeply-learned organ interior and boundary maps, obtained by two additional and separate realizations pf HNNs. By integrating these two mid-level cues, the disclosed methods are capable of generating boundary-preserving pixel-wise class label maps that result in exceptional final organ segmentations.",G06K 9/00; G06T 7/00,"THE UNITED STATES OF AMERICA, AS REPRESENTED BY THE SECRETARY, DEPARTMENT OF HEALTH AND HUMAN SERVICES","HARRISON, Adam P.; WANG, Xiaosong; SUMMERS, Ronald; NOGUES, Isabella-Emmanuella; ROTH, Holger; LU, Le","62/450,681 26.01.2017 US; 62/345,606 03.06.2016 US",
WO2011156001,PCT/US2011/001051,07.06.2011,WO/2011/156001,15.12.2011,WO,"VERSATILE VIDEO INTERPRETATION,VISUALIZATION, AND MANAGEMENT SYSTEM","A process and device for detecting colon cancer by classifying and annotating clinical features in video data containing colonoscopic features by applying a probabilistic analysis to intra-frame and inter-frame relationships between colonoscopic features in spatially and temporally neighboring portions of video frames, and classifying and annotating as clinical features any of the colonoscopic features that satisfy the probabilistic analysis as clinical features. Preferably the probabilistic analysis is Hidden Markove Model analysis, and the process is carried out by a computer trained using semi supervised learning from labeled and unlabeled examples of clinical features in video containing colonoscopic features.",G06K 9/00; A61B 1/06,"STI MEDICAL SYSTEMS, LLC; PARK, Sun, Young; SARGENT, Dustin; GUSTAFSSON, Ulf, Peter; LI, Wenjing; WOLTERS, Rolf; FLEISCHER, Stephen","PARK, Sun, Young; SARGENT, Dustin; GUSTAFSSON, Ulf, Peter; LI, Wenjing; WOLTERS, Rolf; FLEISCHER, Stephen","61/397,169 07.06.2010 US",
WO2018218155,PCT/US2018/034663,25.05.2018,WO/2018/218155,29.11.2018,WO,MACHINE-LEARNED MODEL SYSTEM,"Provided are methods, systems, devices, and tangible non-transitory computer readable media for providing data associated with a machine-learned model library. The disclosed technology can perform operations including providing a machine-learned model library that includes a plurality of machine-learned models trained to generate semantic observations based on sensor data associated with a vehicle. Each machine-learned model of the plurality of machine-learned models can be associated with one or more configurations supported by each machine-learned model. A request for a machine-learned model from the machine-learned model library can be received a remote computing device. Furthermore, based on the request, the machine-learned model can be provided to the remote computing device.",H04W 4/44; G05D 1/02; G06N 3/02,GOOGLE LLC,"MCGAVRAN, Christine; BUKOWSKI, Richard William; YACOBIAN, Abraham Jack; ASGHARBEYGI, Nima; SIMMONS, Matthew","62/511,526 26.05.2017 US",EP-2018734669
WO2018120123,PCT/CN2016/113741,30.12.2016,WO/2018/120123,05.07.2018,WO,GOAL NAVIGATION,"A method, apparatus and system for navigating to a goal. A start node and a target node may be determined among a plurality of nodes. Each node is associated with at least one training sample. Each training sample is associated with at least one individual attribute. One or more weights in connection with individual attributes associated with a first node may be calculated based on training samples associated with the first node with a machine learning model. The weights may be configured to navigate the first node to a second node. Information on at least one path navigated from the start node to the target node may be provided based on the weights in connection with the individual attributes associated with at least one node placed on the path.",G06F 17/30,"MICROSOFT TECHNOLOGY LICENSING, LLC; WANG, Dong; XIA, Yunqing; LIU, Xue; YU, Hong","WANG, Dong; XIA, Yunqing; LIU, Xue; YU, Hong",,
WO2018212710,PCT/SG2018/050233,15.05.2018,WO/2018/212710,22.11.2018,WO,PREDICTIVE ANALYSIS METHODS AND SYSTEMS,"Methods and systems for predictive analysis are disclosed, A predictive analysis method comprises: receiving a set of predictor variables as an input feature vector comprising a plurality of features; projecting each feature of the input feature vector onto a dense vector representation to obtain a set of embedding vectors presenting the input feature vector in an embedding space; calculating a set of interacted vectors, each interacted vector being an element-wise product of two embedding vectors of the set of embedding vectors; performing a weight sum over the interacted vectors, the weighted sum being weighted by a plurality of attention scores each corresponding to an interaction between a pair of features of the feature vector; and projecting the weighed sum to obtain a prediction score.",G06F 15/18; G06N 7/00; G06N 3/02,NATIONAL UNIVERSITY OF SINGAPORE,"HE, Xiangnan; ZHANG, Hanwang; CHUA, Tat-Seng",10201704115T 19.05.2017 SG,
WO2019099305,PCT/US2018/060158,09.11.2018,WO/2019/099305,23.05.2019,WO,META-LEARNING FOR MULTI-TASK LEARNING FOR NEURAL NETWORKS,"Methods and systems for meta-learning are described for automating learning of child tasks with a single neural network. The order in which tasks are learned by the neural network can affect performance of the network, and the meta-learning approach can use a task-level curriculum for multi-task training. The task-level curriculum can be learned by monitoring a trajectory of loss functions during training. The meta-learning approach can learn to adapt task loss balancing weights in the course of training to get improved performance on multiple tasks on real world datasets. Advantageously, learning to dynamically balance weights among different task losses can lead to superior performance over the use of static weights determined by expensive random searches or heuristics. Embodiments of the meta-learning approach can be used for computer vision tasks or natural language processing tasks, and the trained neural networks can be used by augmented or virtual reality devices.",G06N 3/02; G06N 20/00,"MAGIC LEAP, INC.","RABINOVICH, Andrew; BADRINARAYANAN, Vijay; RAJENDRAN, Srivignesh; LEE, Chen-Yu","62/586,154 14.11.2017 US",
WO2018208813,PCT/US2018/031645,08.05.2018,WO/2018/208813,15.11.2018,WO,DEEP ADAPTIVE SEMANTIC LOGIC NETWORK,"An artificial intelligence engine that has two or more modules cooperating with each other in order to create one or more machine learning models that use an adaptive semantic learning for knowledge representations and reasoning. The modules cause encoding the representations and reasoning from one or more sources in a particular field with terminology used by one or more human sources in that field into a set of rules that act as constraints and that are graphed into a neural network understandable by a first machine learning model, and then ii) adapting an interpretation of that set of encoded rules. The understanding of that set of encoded rules is adapted by i) allowing for semantically similar terms and ii) by conclusions derived from training data, to create an understanding of that set of encoded rules utilized by the machine learning model and the Al engine.",G06F 15/18,SRI INTERNATIONAL,"BYRNES, John; ROHWER, Richard","62/503,809 09.05.2017 US",EP-2018798256
WO2017091883,PCT/CA2015/051257,01.12.2015,WO/2017/091883,08.06.2017,WO,SYSTEM AND METHOD FOR IMPLEMENTING A VOCAL USER INTERFACE BY COMBINING A SPEECH TO TEXT SYSTEM AND A SPEECH TO INTENT SYSTEM,"The present disclosure relates to speech recognition systems and methods that enable personalized vocal user interfaces. More specifically, the present disclosure relates to combining a self-learning speech recognition system based on semantics with a speech-to- text system optionally integrated with a natural language processing system. The combined system has the advantage of automatically and continually training the semantics-based speech recognition system and increasing recognition accuracy.",G10L 15/02; G10L 15/197,FLUENT.AI INC.,"TOMAR, Vikrant; DESRUISSEAUX, Mathieu; SEETZEN, Helge",,US-15780576; EP-2015909433
WO2019051426,PCT/US2018/050290,10.09.2018,WO/2019/051426,14.03.2019,WO,PRUNING ENGINE,"A method and apparatus are disclosed for enhancing operable functionality of input source code files from a software program by preprocessing input source code files with codeword processing operations to generate a plurality of preprocessed input source code files, identifying candidate code snippets by pruning one or more preprocessed input source code files that do not meet a similarity threshold measure for library functions stored in the system library, and identifying at least a first validated code snippet from the one or more candidate code snippets that matches a first library function stored in the system memory on the basis of at least first and second matching metrics.",G06F 8/36; G06F 8/77; G06F 8/75; G06F 17/30; G06F 8/72,"VERSATA DEVELOPMENT GROUP, INC.","MAKKAR, Tushar","15/699,510 08.09.2017 US",
WO2018187608,PCT/US2018/026311,05.04.2018,WO/2018/187608,11.10.2018,WO,METHOD FOR UNDERSTANDING MACHINE-LEARNING DECISIONS BASED ON CAMERA DATA,"Described is a system for understanding machine-learning decisions. In an unsupervised learning phase, the system extracts, from input data, concepts represented by a machine-learning (ML) model in an unsupervised manner by clustering patterns of activity of latent variables of the concepts, where the latent variables are hidden variables of the ML model. The extracted concepts are organized into a concept network by learning functional semantics among the extracted concepts. In an operational phase, a subnetwork of the concept network is generated. Nodes of the subnetwork are displayed as a set of visual images that are annotated by weights and labels, and the ML model per the weights and labels.",G06N 99/00,"HRL LABORATORIES, LLC","MARTIN, Charles, E.; KOLOURI, Soheil; HOFFMANN, Heiko","62/482,938 07.04.2017 US",EP-2018780444; CN-201880015891.4
WO2019099805,PCT/US2018/061487,16.11.2018,WO/2019/099805,23.05.2019,WO,MACHINE-LEANING MODELS BASED ON NON-LOCAL NEURAL NETWORKS,"In one embodiment, a method includes training a baseline machine-learning model based on a neural network comprising a plurality of stages, wherein each stage comprises a plurality of neural blocks, accessing a plurality of training samples comprising: a plurality of content objects, respectively, determining one or more non-local operations, wherein each non-local operation is based on one or more pairwise functions and one or more unary functions, generating one or more non-local blocks based, on the plurality of training samples and the one or more non-local operations, determining a stage from the plurality of stages of the neural network, and training a non-local machine-learning model by inserting each of the one or more non-local blocks in between at least two of the plurality of neural blocks in the determined stage of the neural network.",G06N 3/08; G06N 3/04,"FACEBOOK, INC.","HE, Kaiming; GIRSHICK, Ross; WANG, Xiaolong","62/587,884 17.11.2017 US; 16/192,649 15.11.2018 US",
WO2004110030,PCT/US2004/015902,20.05.2004,WO/2004/110030,16.12.2004,WO,ASSISTIVE CALL CENTER INTERFACE,"Unstructured voice information from an incoming caller (12) is processed by automatic speech recognition (24) and semantic categorization system (44) to convert the information into structured data that may then be used to access one or more databases to retrieve associated supplemental data. The structured data and associated supplemental data are then made available through a presentation system that provides information to the center agent and, optionally, to the incoming caller. The system thus allows a call center information processing system to handle unstructured voice input for use by the live agent in handling the incoming call and for storage and retrieval at a later time. The semantic analysis system may be implemented by a global parser or by an information retrieval technique, such as latent semantic analysis. Co-occurrence of keywords may be used to associate prior calls with an incoming call to assist in understanding the purpose of the incoming call.",G10L 15/18,"MATSUSHITA ELECTRIC INDUSTRIAL CO., LTD.; APPLEBAUM, Ted; JUNQUA, Jean-Claude","APPLEBAUM, Ted; JUNQUA, Jean-Claude","10/454,716 04.06.2003 US",IN-5587/DELNP/2005
WO2018205922,PCT/CN2018/085987,08.05.2018,WO/2018/205922,15.11.2018,WO,METHODS AND SYSTEMS FOR PULMONARY FUNCTION TEST BASED ON DIAGNOSTIC MEDICAL IMAGING AND MACHINE LEARNING,"Described herein are methods pertaining to perform the pulmonary function test based on diagnostic imaging and machine learning. In an implementation, a set of diagnostic thoracic images are acquired from some imaging device at one or more time phase points in a succession during respiration of a subject; left and right lung are segmented from the images and each lung is segmented into a plurality of regions of interest; the condition of each region of interest is classified into one specific category; a set of features are extracted from the images, reconstructed regions and their categories; and the pulmonary function indicators are derived using machine learning models from these features.",G06T 7/00,SUZHOU COMPLEXIS MEDICAL INC.,"ZHOU, Yin; LIU, Hui; ZHU, Taofeng; ZHU, Meng; HUI, Zhouguang",PCT/CN2017/083431 08.05.2017 CN,
