Time:,21.04.2020 00:26:58,...3,...4,...5,...6,...7,...8,...9,...10,...11,...12,...13
WO2019203872,PCT/US2018/045177,03.08.2018,WO/2019/203872,24.10.2019,WO,PROCESSING MULTIMODAL USER INPUT FOR ASSISTANT SYSTEMS,"In one embodiment, a method includes receiving from a client system associated with, a first user a user input based on one or more modalities, at least one of which is a visual modality, identifying one or more subjects associated with the user input based on the visual modality based on one or more machine-learning models, determining one or more attributes associated with the one or more subjects respectively based on the one or more machine-learning models, resolving one or more entities corresponding to the one or more subjects based on the determined one or more attributes, executing one or more tasks associated with the one or more resolved entities, and sending instructions for presenting a communication content including information associated with the executed one or more tasks responsive to user input to the client system associated with the first user.",G06F 16/00; G06N 3/08,"FACEBOOK, INC.","NATARAJAN, Vivek; MEI, Shawn, C.P.; ZUO, Zhengping","16/053,600 02.08.2018 US; 62/660,876 20.04.2018 US",
WO2019204252,PCT/US2019/027598,16.04.2019,WO/2019/204252,24.10.2019,WO,AUTOMATED ASSISTANTS THAT ACCOMMODATE MULTIPLE AGE GROUPS AND/OR VOCABULARY LEVELS,"Techniques are described herein for enabling an automated assistant to adjust its behavior depending on a detected age range and/or ""vocabulary level"" of a user who is engaging with the automated assistant. In various implementations, data indicative of a user's utterance may be used to estimate one or more of the user's age range and/or vocabulary level. The estimated age range/vocabulary level may be used to influence various aspects of a data processing pipeline employed by an automated assistant. In various implementations, aspects of the data processing pipeline that may be influenced by the user's age range/vocabulary level may include one or more of automated assistant invocation, speech-to-text (""STT"") processing, intent matching, intent resolution (or fulfillment), natural language generation, and/or text-to-speech (""TTS"") processing. In some implementations, one or more tolerance thresholds associated with one or more of these aspects, such as grammatical tolerances, vocabularic tolerances, etc., may be adjusted.",G10L 15/22; G06F 17/27; G10L 15/18,GOOGLE LLC,"ANDERS, Pedro Gonnet; CARBUNE, Victor; KEYSERS, Daniel; DESELAERS, Thomas; FEUZ, Sandro","15/954,174 16.04.2018 US",EP-2019720325
WO2018208931,PCT/US2018/031824,09.05.2018,WO/2018/208931,15.11.2018,WO,PROCESSES AND TECHNIQUES FOR MORE EFFECTIVELY TRAINING MACHINE LEARNING MODELS FOR TOPICALLY-RELEVANT TWO-WAY ENGAGEMENT WITH CONTENT CONSUMERS,"This relates to processes and techniques for more effectively training machine learning models (i.e., via unsupervised, semi-supervised, and/or supervised training) with relation to a specific context (e.g., products, services, brands, etc.), and more specifically, to processes and techniques-and a system for facilitating such processes and techniques-for more effectively training machine learning models by leveraging the principles of content development and distribution in content marketing operations as well as two-way engagement with content consumers for the purpose of continuously improving the quality of two-way engagement (e.g. conversation) and increasing the engagement around specific topics. In one example process, a system can receive content. The system can analyze the content to identify one or more key phrases and one or more entities, wherein the one or more key phrases and the one or more entities correspond to one or more topics. The system can then generate one or more interaction points based on the one or more key phrases, one or more entities, and one or more topics. After generating the one or more interaction points, the system can insert the one or more interaction points into the content and distribute the content with the one or more inserted interaction points to consumers. The system can then receive interaction data, which represents interactions of the one or more consumers with the content and the one or more interaction points. After, the system generates metrics or analytics based on the interaction data, and trains one or more machine learning models using the metrics or analytics.",G06N 5/04; G06N 99/00,TAYGO INC.,"GHAJAR, Sepi; D'SOUZA, Alberto","62/503,832 09.05.2017 US; 62/551,085 28.08.2017 US; 15/960,142 23.04.2018 US",
WO2020006495,PCT/US2019/039955,28.06.2019,WO/2020/006495,02.01.2020,WO,DEEP LEARNING-BASED DIAGNOSIS AND REFERRAL OF DISEASES AND DISORDERS USING NATURAL LANGUAGE PROCESSING,Disclosed herein are methods and systems for Artificial Intelligence (AI)-based methods for performing medical diagnosis of diseases and conditions. An automated natural language processing (NLP) system performs deep learning techniques to extract clinically relevant information from electronic health records (EHRs). This framework provides a high diagnostic accuracy that demonstrates a successful AI-based method for systematic disease diagnosis and management.,G06F 17/28; G16H 50/70,AI TECHNOLOGIES INC.; THE REGENTS OF THE UNIVERSITY OF CALIFORNIA,"ZHANG, Kang; LI, Zhihuan; ZHENG, Lianghong","62/692,572 29.06.2018 US; 62/749,612 23.10.2018 US; 62/783,962 21.12.2018 US",
EP205081796,17163780,30.03.2017,3229157,11.10.2017,EP,IMAGE ANALYTICS QUESTION ANSWERING,A computer-implemented method for predicting answers to questions concerning medical image analytics reports includes splitting a medical image analytics report into a plurality of sentences and generating a plurality of sentence embedding vectors by applying a natural language processing framework to the plurality of sentences. A question related to subject matter included in the medical image analytics report is received and a question embedding vector is generated by applying the natural language processing framework to the question. A subset of the sentence embedding vectors most similar to the question embedding vector is identified by applying a similarity matching process to the sentence embedding vectors and the question embedding vector. A trained recurrent neural network (RNN) is used to determine a predicted answer to the question based on the subset of the sentence embedding vectors.,G06F 19/00; G06F 17/30,SIEMENS HEALTHCARE GMBH,LIU WEN; MODI ASHUTOSH; GEORGESCU BOGDAN; PEREIRA FRANCISCO,201662319572 07.04.2016 US; 201715455591 10.03.2017 US,
WO2019108386,PCT/US2018/060838,13.11.2018,WO/2019/108386,06.06.2019,WO,COOPERATIVELY OPERATING A NETWORK OF SUPERVISED LEARNING PROCESSORS TO CONCURRENTLY DISTRIBUTE SUPERVISED LEARNING PROCESSOR TRAINING AND PROVIDE PREDICTIVE RESPONSES TO INPUT DATA,"A supervised learning processing (SLP) system and non-transitory, computer program product provides cooperative operation of a network of supervised learning processors to concurrently distribute supervised learning processor training, generate predictions, and provide prediction driven responses to input objects, such as NL statements. The SLP system includes SLP stages that are distributed across multiple SLP subsystems. Concurrently training SLP's provides accurate predictions of input objects and responses thereto, the SLP system and non-transitory, computer program product enhance the network by providing high quality value predictions and responses and avoiding potential training and operational delays. The SLP system can enhance the network of SLP subsystems by providing flexibility to incorporate multiple SLP models into the network and train at least a proper subset of the SLP models while concurrently using the SLP system and non-transitory, computer program product in commercial operation.",G06N 3/04; G06N 3/08; G06N 5/02,"OJO LABS, INC.","LEVY, Joshua Howard; LEGAULT, Jacy Myles; RUBIN, David Robert; BERKOWITZ, John Kenneth; PRATT, David Ross","15/826,151 29.11.2017 US",
WO2014137758,PCT/US2014/019141,27.02.2014,WO/2014/137758,12.09.2014,WO,USING HUMAN WIZARDS IN A CONVERSATIONAL UNDERSTANDING SYSTEM,"A wizard control panel may be used by a human wizard to adjust the operation of a Natural Language (NL) conversational system during a real-time dialog flow. Input to the wizard control panel is detected and used to interrupt/change an automatic operation of one or more of the NL conversational system components used during the flow. For example, the wizard control panel may be used to adjust results determined by an Automated Speech Recognition (ASR) component, a Natural Language Understanding (NLU) component, a Dialog Manager (DM) component, and a Natural Language Generation (NLG) before the results are used to perform an automatic operation within the flow. A timeout may also be set such that when the timeout expires, the conversational system performs an automated operation by using the results shown in the wizard control panel (edited/not edited).",G10L 15/22,"MICROSOFT TECHNOLOGY LICENSING, LLC","STIFELMAN, Lisa; HAKKANI-TUR, Dilek; HECK, Larry; CHINTHAKUNTA, Madhusudan","13/784,449 04.03.2013 US",
WO2019071095,PCT/US2018/054558,05.10.2018,WO/2019/071095,11.04.2019,WO,METHODS AND APPARATUS FOR USING MACHINE LEARNING ON MULTIPLE FILE FRAGMENTS TO IDENTIFY MALWARE,"In some embodiments, a method includes processing at least a portion of a received file into a first set of fragments and analyzing each fragment from the first set of fragments using a machine learning model to identify within each fragment first information potentially relevant to whether the file is malicious. The method includes forming a second set of fragments by combining adjacent fragments from the first set of fragments and analyzing each fragment from the second set of fragments using the machine learning model to identify second information potentially relevant to whether the file is malicious. The method includes identifying the file as malicious based on the first information within at least one fragment from the first set of fragments and the second information within at least one fragment from the second set of fragments. The method includes performing a remedial action based on identifying the file as malicious.",G06F 9/45; G06F 11/36; G06F 21/00,SOPHOS LIMITED,"SAXE, Joshua Daniel; HARANG, Richard","15/727,035 06.10.2017 US",
WO2019099899,PCT/US2018/061615,16.11.2018,WO/2019/099899,23.05.2019,WO,ANALYZING SPATIALLY-SPARSE DATA BASED ON SUBMANIFOLD SPARSE CONVOLUTIONAL NEURAL NETWORKS,"In one embodiment, a method includes accessing a plurality- of content -objects, generating a plurality of voxelized representations for the plurality.of content objects, respectively, generating one or more building blocks based on one or more sparse convolutions, which includes determining one or mere active sites tor each of the plurality of content objects based on the voxelized representation of each of the plurality of content objects and applying the one or more sparse convolutions to the one or more active sites, and training a machine-learning model based on a convolutional network including the one or more building blocks.",G06T 15/08; G06T 15/00; G06N 3/04; G06N 3/08; G06Q 50/00,"FACEBOOK, INC.","GRAHAM, Benjamin Thomas; VAN DER MAATEN, Laurentius Johannes Paulus; ENGELCKE, Martin Helmut","16/193,735 16.11.2018 US; 62/587,985 17.11.2017 US",
WO2017210613,PCT/US2017/035767,02.06.2017,WO/2017/210613,07.12.2017,WO,NATURAL LANGUAGE GENERATION IN A SPOKEN DIALOGUE SYSTEM,"Described herein are systems and methods for providing a natural language generator in a spoken dialogue system that considers both lexicalized and delexicalized dialogue act slot-value pairs when translating one or more dialogue act slot-value pairs into a natural language output. Each slot and value associated with the slot in a dialogue act are represented as (dialogue act + slot, value), where the first term (dialogue act + slot) is delexicalized and the second term (value) is lexicalized. Each dialogue act slot-value representation is processed to produce to produce at least one delexicalized sentence as an output. A lexicalized sentence is produced by replacing each delexicalized slot with the value associated with the delexicalized slot.",G06F 17/28,MALUUBA INC.,"SHARMA, Shikhar; HE, Jing; SULEMAN, Kaheer; BACHMAN, Philip; SCHULZ, Hannes","62/345,456 03.06.2016 US",CN-201780033548.8; EP-2017730017
WO2019183568,PCT/US2019/023714,22.03.2019,WO/2019/183568,26.09.2019,WO,CONTROLLING A ROBOT BASED ON FREE-FORM NATURAL LANGUAGE INPUT,"Implementations relate to using deep reinforcement learning to train a model that can be utilized, at each of a plurality of time steps, to determine a corresponding robotic action for completing a robotic task. Implementations additionally or alternatively relate to utilization of such a model in controlling a robot. The robotic action determined at a given time step utilizing such a model can be based on: current sensor data associated with the robot for the given time step, and free-form natural language input provided by a user. The free-form natural language input can direct the robot to accomplish a particular task, optionally with reference to one or more intermediary steps for accomplishing the particular task. For example, the free-form natural language input can direct the robot to navigate to a particular landmark, with reference to one or more intermediary landmarks to be encountered in navigating to the particular landmark.",G06N 3/00; G06F 17/27; G06N 3/04,GOOGLE LLC,"SHAH, Pararth; HAKKANI-TUR, Dilek; KEW, Juliana; FISER, Marek; FAUST, Aleksandra","62/647,425 23.03.2018 US",
WO2018220368,PCT/GB2018/051471,30.05.2018,WO/2018/220368,06.12.2018,WO,TENSOR NETWORK MACHINE LEARNING SYSTEM,"The invention is machine learning based method of, or system configured for, identifying candidate, small, drug-like molecules, in which a tensor network representation of molecular quantum states of a dataset of small, drug-like molecules is provided as an input to a machine learning system, such as a neural network system. The machine learning method or system may is itself configured as a tensor network. A training dataset may be used to train the machine learning system, and the training dataset is a tensor network representation of the molecular quantum states of small drug- like molecules.",G06N 3/04; G06N 3/08; G06N 99/00,GTN LTD,"STOJEVIC, Vid; SHAKER, Noor; BAL, Matthias",1708609.1 30.05.2017 GB; 1714861.0 15.09.2017 GB,EP-2018739577
WO2019203863,PCT/US2018/033116,17.05.2018,WO/2019/203863,24.10.2019,WO,AGGREGATING SEMANTIC INFORMATION FOR IMPROVED UNDERSTANDING OF USERS,"In one embodiment, a method includes receiving a user input by the first nser from a client system associated with a first user, parsing the user input to identify one or more n-grams associated with the user input, accessing a user profile associated with the first user, wherein the user profile is stored in a first data store, accessing ontology data based on the one or more identified n-grams from one or more information graphs, wherein the one or more information graphs are stored in one or more second data stores, respectively, determining contextual information associated with the user input, generating semantic information by aggregating the user profile, ontology data, and contextual information, generating a feature representation for the identified one or more n~grams based on the semantic information, and resolving one or more entities associated with the one or more n-grams based on the feature representation.",G10L 15/187; G06F 15/16; G10L 15/26; G06Q 50/00; G06F 17/20,"FACEBOOK, INC.","NATARAJAN, Vivek; LIU, Baiyang; LIU, Xiaohu; ALY, Ahmed","15/967,342 30.04.2018 US; 62/660,876 20.04.2018 US",
WO2018085703,PCT/US2017/060016,03.11.2017,WO/2018/085703,11.05.2018,WO,CONSTRUCTING AND PROCESSING COMPUTATIONAL GRAPHS FOR DYNAMICALLY STRUCTURED MACHINE LEARNING MODELS,"Methods, systems, and apparatus, including computer programs encoded on computer storage media, for constructing and processing computational graphs that represent dynamically structured machine learning models are disclosed. An example system receives data identifying a plurality of operations that can be performed on input data for processing by a dynamically structured machine learning model. The system also receives a plurality of labels corresponding to arguments for the plurality of operations. A directed computational graph representing a comprehensive layer of the dynamically structured machine learning model. The system then receives an input for processing and specifies data flow through the directed computational graph. By constructing a single computational graph in accordance with various implementations, a machine learning system can accept and efficiently process input data with different characteristics. In particular, the system can process inputs of various shapes without requiring that the computational graph be rewritten for each input.",G06N 99/00; G06F 8/41,GOOGLE LLC,"HERRESHOFF, Marcello Mathias","15/344,160 04.11.2016 US",CN-201780067874.0; EP-2017805334
EP219994053,17203852,27.11.2017,3333851,13.06.2018,EP,AUTOMATED OBJECT AND ACTIVITY TRACKING IN A LIVE VIDEO FEED,"An apparatus is provided for automated object and activity tracking in a live video feed. The apparatus receives and processes a live video feed to identify a plurality of objects and activities therein. The apparatus also generates natural language text that describes a storyline of the live video feed using the plurality of objects and activities so identified. The live video feed is processed using computer vision, natural language processing and machine learning, and a catalog of identifiable objects and activities. The apparatus then outputs the natural language text audibly or visually with a display of the live video feed.",G11B 27/28; G06K 9/00; G11B 27/031,BOEING CO,PAN JAN WEI; LEVCHUK YURI; JORGENSEN ZACHARY,201615374463 09.12.2016 US,
EP225889572,18157120,16.02.2018,3373141,12.09.2018,EP,SYSTEMS AND METHODS FOR PROVIDING AUTOMATED NATURAL LANGUAGE DIALOGUE WITH CUSTOMERS,"A system includes one or more memory devices storing instructions, and one or more processors configured to execute the instructions to perform steps of a providing automated natural dialogue with a customer. The system may generate one or more events and commands temporarily stored in queues to be processed by one or more of a dialogue management device, an API server, and an NLP device. The dialogue management device may create adaptive responses to customer communications using a customer context, a rules-based platform, and a trained-machine learning model.",G06F 9/54; G10L 15/22,CAPITAL ONE SERVICES LLC,ZOLLER GREGORY W; KARP SCOTT; JACOB SUJAY ELIPHAZ; MUELLER ERIK; HAY STEPHANIE; PAYNTER ADAM ROY,201715665960 01.08.2017 US; 201762469193 09.03.2017 US,
WO2019203864,PCT/US2018/034604,25.05.2018,WO/2019/203864,24.10.2019,WO,ASSISTING USERS WITH PERSONALIZED AND CONTEXTUAL COMMUNICATION CONTENT,"In one embodiment, a method includes receiving, from a client system associated with a first user, a first user input by the first user, wherein the first user input is associated with a current dialog session, identifying a first language register associated with the first user based on the first user input, accessing a plurality of language-register models associated with a plurality of language registers stored in a data store, selecting a first language-register model from the plurality of language-register models based on the identified first language register, and generating a first communication content responsive to the first user input, the first communication content being personalized for the first user based on the selected first language- register model.",G06F 16/00; G06N 99/00,"FACEBOOK, INC.","MARTIN, Scott","62/660,876 20.04.2018 US; 15/966,455 30.04.2018 US",
WO2019108367,PCT/US2018/060188,09.11.2018,WO/2019/108367,06.06.2019,WO,MACHINE LEARNING OF RESPONSE SELECTION TO STRUCTURED DATA INPUT,"A machine learning of response selection to structured data input enables a machine to flexibly and responsively actively engage with a response recipient through a device, such as any electronic device connected to a data network. In at least one embodiment, the response selection module improves response selection to the structure data input by initially filtering a library of templates to identify candidate templates that best respond to the input. In at least one embodiment, the response selection module ranks the identified candidate templates to provide the response to the device. The response selection module learns by receiving feedback, such as a linked recipient action result signal.",G06F 17/27; G06F 17/24; G06N 20/00; G06F 17/28,"OJO LABS, INC.","LEVY, Joshua Howard","15/826,151 29.11.2017 US; 15/897,885 15.02.2018 US",
WO2018195307,PCT/US2018/028357,19.04.2018,WO/2018/195307,25.10.2018,WO,SCALABLE FRAMEWORK FOR AUTONOMOUS ARTIFICIAL INTELLIGENCE CHARACTERS,"One or more sensory inputs of an autonomous artificial intelligence (AI) computer character are received. One or more beliefs of the autonomous AI computer character are determined using a computer processor and one or more goals of the autonomous AI computer character are identified. A machine learning model is used to automatically determine an action of the autonomous AI computer character based at least in part on the one or more sensory inputs, the one or more beliefs, and the one or more goals of the autonomous AI computer character. A specification of a problem using an artificial intelligence planning language is received. Machine learning features are determined using a computer processor and the specification of the problem. Using a trained machine learning model that is trained to approximate an automated planner and the determined machine learning features, a machine learning model result is determined. An action to perform is determined based on the machine learning model result.",G06F 15/18,"AIBRAIN, INC.","SHINN, Hong, Shik; KOVÁCS, Dániel, László; LEE, Jinhwal; KANG, Taejun","62/487,418 19.04.2017 US; 62/487,404 19.04.2017 US; 15/956,636 18.04.2018 US; 15/956,396 18.04.2018 US",
WO2019203867,PCT/US2018/039268,25.06.2018,WO/2019/203867,24.10.2019,WO,BUILDING CUSTOMIZED USER PROFILES BASED ON CONVERSATIONAL DATA,"In one embodiment, a method includes accessing a plurality of content objects associated with a first user from an online social network, accessing a baseline profile, wherein the baseline profile is based on ontology data from one or more information graphs, accessing conversational data associated with the first user, determining one or more subjects associated with the first user based on the plurality of content objects and conversational data associated with the first user, and generating a customized user profile for the first user based on the baseline profile, wherein the user profile comprises one or more confidence scores associated with the respective one or more subjects associated with the first user, wherein the one or more confidence scores are calculated based on the plurality of content objects associated with the first user and the conversational data associated with the first user.",G06Q 50/00; G06N 99/00; G06F 16/00,"FACEBOOK, INC.","NATARAJAN, Vivek; YANG, Wenhai; LIU, Honglei; KUMAR, Anuj","15/967,239 30.04.2018 US; 62/660,876 20.04.2018 US",
WO2019063449,PCT/EP2018/075705,21.09.2018,WO/2019/063449,04.04.2019,WO,SEMANTIC SEARCH ENGINE AND VISUALIZATION PLATFORM,"Disclosed herein are systems, devices, and methods for translating natural language queries into data source-specific structured queries and automatically identifying visualization options based on the result of executing a structured query. In one embodiment, a method comprises receiving a natural language query; generating one or more interpretations based on the natural language query using one or more natural language processing procedures; generating a structured query based on the one or more interpretations, the structured query generated based on an identified data source type; executing a search on the data source using the structured query, the execution of the search resulting a result set; identifying a visualization type based on a type of data included within the result set; and generating a visualization based on the visualization type and the result set.",G06F 17/30,"NOVABASE SGPS, S.A.","ANTUNES, Bruno; VERRUMA, Pedro; QUINTAS, Ricardo; LEAL, João; PINTO, Sara; MATEUS, Tiago","15/720,662 29.09.2017 US",
WO2020039247,PCT/IB2019/000353,08.01.2019,WO/2020/039247,27.02.2020,WO,AUTOMATICALLY DETERMINING LANGUAGE FOR SPEECH RECOGNITION OF SPOKEN UTTERANCE RECEIVED VIA AN AUTOMATED ASSISTANT INTERFACE,"Implementations relate to determining a language for speech recognition of a spoken utterance, received via an automated assistant interface, for interacting with an automated assistant. In various implementations, audio data indicative of a voice input that includes a natural language request from a user may be applied as input across multiple speech-to-text (""STT"") machine learning models to generate multiple candidate speech recognition outputs. Each STT machine learning model may trained in a particular language. For each respective STT machine learning model of the multiple STT models, the multiple candidate speech recognition outputs may be analyzed to determine an entropy score for the respective STT machine learning model. Based on the entropy scores, a target language associated with at least one STT machine learning model of the multiple STT machine learning models may be selected. The automated assistant may respond to the request using the target language.",G10L 15/00; G10L 15/32,GOOGLE LLC,"MORENO, Ignacio Lopez; LOPATOVSKY, Lukas; WEISZ, Ágoston","62/721,982 23.08.2018 US",EP-2019732435
WO2015179510,PCT/US2015/031765,20.05.2015,WO/2015/179510,26.11.2015,WO,CONTEXT INTERPRETATION IN NATURAL LANGUAGE PROCESSING USING PREVIOUS DIALOG ACTS,"Features are disclosed for processing and interpreting natural language, such as interpretations of user utterances, in multi-turn dialog interactions. Context information regarding interpretations of user utterances and system responses to the user utterances can be maintained. Subsequent user utterances can be interpreted using the context information, rather than being interpreted without context. In some cases, interpretations of subsequent user utterances can be merged with interpretations of prior user utterances using a rule-based framework. Rules may be defined to determine which interpretations may be merged and under what circumstances they may be merged.",G10L 15/22; G10L 15/18; G10L 15/30,"AMAZON TECHNOLOGIES, INC.","DI FABBRIZIO, Giuseppe; BHARATHI, Shishir, Sridhar; SHI, Ying; MATHIAS, Lambert","14/283,017 20.05.2014 US",JP-2016567966; EP-2015727199
WO2018175291,PCT/US2018/023087,19.03.2018,WO/2018/175291,27.09.2018,WO,DETECTION OF MISSION CHANGE IN CONVERSATION,"Methods, systems, and computer programs are presented for detecting a mission changes in a conversation. A user utterance from a user device is received. The user utterance is part of a conversation with an intelligent assistant. The conversation includes preceding user utterances in pursuit of a first mission. It is determined that the user utterance indicates a mission change from the first mission to a second mission based on an application of a machine-learned model to the user utterance and the preceding user utterances. The machine-learned model has been trained repeatedly with past utterances of other users over a time period, the determining based on a certainty of the indication satisfying a certainty threshold. Responsive to the determining that the user utterance indicates the mission change from the first mission to a second mission, a reply to the user utterance is generated to further the second mission rather than the first mission.",G06F 3/00; G06F 13/00; G06F 17/30; G06N 5/04; G09G 5/00,EBAY INC.,"SCHOENMACKERS, Stefan; SRIVASTAVA, Amit; COLAGIOVANNI, Lawrence William; HEWAVITHARANA, Sanjika; KALE, Ajinkya Gorakhnath; KHUC, Vinh","62/473,816 20.03.2017 US",KR-1020197030669; CN-201880033380.5
WO2020046807,PCT/US2019/048125,26.08.2019,WO/2020/046807,05.03.2020,WO,CROSS-LINGUAL CLASSIFICATION USING MULTILINGUAL NEURAL MACHINE TRANSLATION,"Training and/or using a multilingual classification neural network model to perform a natural language processing classification task, where the model reuses an encoder portion of a multilingual neural machine translation model. In a variety of implementations, a client device can generate a natural language data stream from a spoken input from a user. The natural language data stream can be applied as input to an encoder portion of the multilingual classification model. The output generated by the encoder portion can be applied as input to a classifier portion of the multilingual classification model. The classifier portion can generate a predicted classification label of the natural language data stream. In many implementations, an output can be generated based on the predicted classification label, and a client device can present the output.",G06N 3/04; G06N 3/08; G06F 17/28,GOOGLE LLC,"JOHNSON PREMKUMAR, Melvin Jose; ERIGUCHI, Akiko; FIRAT, Orhan","62/725,245 30.08.2018 US",
WO2016166417,PCT/FI2016/050244,13.04.2016,WO/2016/166417,20.10.2016,WO,METHOD FOR GENERATING NATURAL LANGUAGE COMMUNICATION,"The present invention relates to a method implementable on a computing device configured for generating natural language communication, and a computer program product implementing the method. The method comprises displaying in a user interface a first number of recipient-specific pseudo-predefined elements. A semantic allocation of the elements is received from a user, in which allocation at least part of said first number of recipient-specific pseudo-predefined elements are allocated into at least two different classes. The semantically allocated elements are further allocated into at least one logical class, wherein said logical class defines, for each semantically allocated element, a specific portion and/or context of said communication to be automatically generated. At least one natural language sentence is generated in each logical class containing at least one of said semantically allocated elements. The generated sentence may include said elements allocated to the respective logical class in said at least one generated sentence or the sentence may include words describing a semantic meaning of said elements allocated to the respective logical class. The invention further discloses a computer program product comprising computer executable instructions configured for providing a user interface for a natural language processing system.",G06F 17/28; G06Q 10/10; G06Q 30/02; G06Q 50/20,EQUIVALENTOR OY,"LATVALA, Joni; VALKAMA, Saku",20155267 13.04.2015 FI,US-15565460
