Time:,21.04.2020 00:08:23,...3,...4,...5,...6,...7,...8,...9,...10,...11,...12,...13
WO2019136375,PCT/US2019/012535,07.01.2019,WO/2019/136375,11.07.2019,WO,GUIDING VEHICLES THROUGH VEHICLE MANEUVERS USING MACHINE LEARNING MODELS,"In various examples, a trigger signal may be received that is indicative of a vehicle maneuver to be performed by a vehicle. A recommended vehicle trajectory for the vehicle maneuver may be determined in response to the trigger signal being received. To determine the recommended vehicle trajectory, sensor data may be received that represents a field of view of at least one sensor of the vehicle. A value of a control input and the sensor data may then be applied to a machine learning model(s) and the machine learning model(s) may compute output data that includes vehicle control data that represents the recommended vehicle trajectory for the vehicle through at least a portion of the vehicle maneuver. The vehicle control data may then be sent to a control component of the vehicle to cause the vehicle to be controlled according to the vehicle control data.",B62D 15/02; G05D 1/02; B60W 30/00; G06N 3/00,NVIDIA CORPORATION,"CHEN, Chenyi; PROVODIN, Artem; MULLER, Urs","62/614,466 07.01.2018 US",CN-201980000745.9; DE-112019000070
WO2018218155,PCT/US2018/034663,25.05.2018,WO/2018/218155,29.11.2018,WO,MACHINE-LEARNED MODEL SYSTEM,"Provided are methods, systems, devices, and tangible non-transitory computer readable media for providing data associated with a machine-learned model library. The disclosed technology can perform operations including providing a machine-learned model library that includes a plurality of machine-learned models trained to generate semantic observations based on sensor data associated with a vehicle. Each machine-learned model of the plurality of machine-learned models can be associated with one or more configurations supported by each machine-learned model. A request for a machine-learned model from the machine-learned model library can be received a remote computing device. Furthermore, based on the request, the machine-learned model can be provided to the remote computing device.",H04W 4/44; G05D 1/02; G06N 3/02,GOOGLE LLC,"MCGAVRAN, Christine; BUKOWSKI, Richard William; YACOBIAN, Abraham Jack; ASGHARBEYGI, Nima; SIMMONS, Matthew","62/511,526 26.05.2017 US",EP-2018734669
WO2018164716,PCT/US2017/053243,25.09.2017,WO/2018/164716,13.09.2018,WO,PROCESSOR FOR IMPLEMENTING REINFORCEMENT LEARNING OPERATIONS,"A reinforcement learning processor specifically configured to execute reinforcement learning operations by the way of implementing an application-specific instruction set is envisaged. The application-specific instruction set incorporates 'Single Instruction Multiple Agents (SiMA)' instructions. SiMA type instructions are specifically designed to be implemented simultaneously on a plurality of reinforcement learning agents which interact with corresponding reinforcement learning environments. The SiMA type instructions are specifically configured to receive either a reinforcement learning agent ID or a reinforcement learning environment ID as the operand. The reinforcement learning processor uses neural network data paths to communicate with a neural network, which in turn uses the actions, state-value functions, Q-values and reward values generated by the reinforcement learning processor to approximate an optimal state-value function as well as an optimal reward function.",G06N 99/00,ALPHAICS CORPORATION,"NAGARAJA, Nagendra","15/455,126 09.03.2017 US",
WO2018125434,PCT/US2017/062504,20.11.2017,WO/2018/125434,05.07.2018,WO,ENTROPY-BASED WEIGHTING IN RANDOM FOREST MODELS,"A weighting value is determined for each of a plurality of decision trees in a random forest model hosted on a particular device, where the weighting is based on entropy of the respective decision tree. A new decision tree is received at the particular device and a weighting value is determined for the new decision tree based on entropy of the new decision tree. Based on the determined weighting value, it is determined whether to add the new the decision tree to the random forest model. A classification for data generated at the particular device is predicted using the random forest model.",G06N 99/00,INTEL CORPORATION,"TSOU, Yu-Lin; YANG, Shao-Wen; CHU, Hong-Min","15/393,825 29.12.2016 US",
WO2018004580,PCT/US2016/040259,30.06.2016,WO/2018/004580,04.01.2018,WO,DEVICE-BASED ANOMALY DETECTION USING RANDOM FOREST MODELS,"Training data generated at a particular device deployed in a machine-to-machine network is used to train a first plurality of decision trees for inclusion in a random forest model for use in anomaly detection. Copies of the trained first plurality of decision trees are sent to at least one other device deployed in the machine-to-machine network and copies of a second plurality of decision trees are received from the other device, which were trained at the other device using training data generated by the other device. The random forest model is generated to include the first and second plurality of decision trees. The random forest model is used by the particular device to detect anomalies in data generated by the particular device.",G06F 15/18; G06F 15/163; G06N 99/00; H04W 4/00,INTEL CORPORATION,"TSOU, Yu-Lin; YANG, Shao-Wen",,
WO2020041026,PCT/US2019/046178,12.08.2019,WO/2020/041026,27.02.2020,WO,EFFICENTLY BUILDING DEEP NEURAL NETWORKS,"A computer system uses a pool of predefined functions and pre-trained networks to accelerate the process of building a large neural network or building a combination of (i) an ensemble of other machine learning systems with (ii) a deep neural network. Copies of a predefined function node or network may be placed in multiple locations in a network being built. In building a neural network using a pool of predefined networks, the computer system only needs to decide the relative location of each copy of a predefined network or function. The location may be determined by (i) the connections to a predefined network from source nodes and (ii) the connections from a predefined network to nodes in an upper network. The computer system may perform an iterative process of selecting trial locations for connecting arcs and evaluating the connections to choose the best ones.",G06N 3/02; G06N 3/04; G06N 3/063; G06N 3/08,D5AI LLC,"BAKER, James, K.","62/721,754 23.08.2018 US",
WO2016039902,PCT/US2015/044171,07.08.2015,WO/2016/039902,17.03.2016,WO,MULTILAYER PERCEPTRON FOR DUAL SIM DUAL ACTIVE INTERFERENCE CANCELLATION,"The various embodiments include methods and apparatuses for cancelling nonlinear interference during concurrent communication of dual-technology wireless communication devices. Nonlinear interference may be estimated using a multilayer perceptron neural network by augmenting aggressor signal(s) by weight factors, executing a linear combination of the augmented aggressor signals, and executing a nonlinear sigmoid function for the combined aggressor signals at a hidden layer of multilayer perceptron neural network to produce a hidden layer output signal. Multiple hidden layers may repeat the process for the hidden layer output signals. At an output layer, hidden layer output signals may be augmented by weight factors, and the augmented hidden layer output signals may be linearly combined to produce an estimated nonlinear interference used to cancel the nonlinear interference of a victim signal. The weight factors may be trained based on a determination of an error of the estimated nonlinear interference.",H04B 1/525; G05B 13/02,QUALCOMM INCORPORATED,"ABRISHAMKAR, Farrokh; TU, Sheng-Yuan; HUANG, Yin; SHENTAL, Ori; KANG, Insung","62/048,519 10.09.2014 US; 14/510,907 09.10.2014 US",
WO2005002313,PCT/US2004/021307,01.07.2004,WO/2005/002313,13.01.2005,WO,MACHINE LEARNING FOR CLASSIFICATION OF MAGNETO CARDIOGRAMS,"The use of machine learning for pattern recognition in magnetocardiography (MCG) that measures magnetic fields emitted by the electrophysiological activity of the heart is disclosed herein. Direct kernel methods are used to separate abnormal MCG heart patterns from normal ones. For unsupervised learning, Direct Kernel based Self-Organizing Maps are introduced. For supervised learning Direct Kernel Partial Least Squares and (Direct) Kernel Ridge Regression are used. These results are then compared with classical Support Vector Machines and Kernel Partial Least Squares. The hyper-parameters for these methods are tuned on a validation subset of the training data before testing. Also investigated is the most effective pre-processing, using local, vertical, horizontal and two-dimensional (global) Mahanalobis scaling, wavelet transforms, and variable selection by filtering. The results, similar for all three methods, were encouraging, exceeding the quality of classification achieved by the trained experts. Thus, a device and associated method for classifying cardiography data is disclosed, comprising applying a kernel transform to sensed data acquired from sensors sensing electromagnetic heart activity, resulting in transformed data, prior to classifying the transformed data using machine learning.",A61B 5/08,"CARDIOMAG IMAGING, INC. (CMI); STERNICKEL, Karsten; EMBRECHTS, Mark, J.; SZYMANSKI, Boleslaw, K.","STERNICKEL, Karsten; EMBRECHTS, Mark, J.; SZYMANSKI, Boleslaw, K.","60/483,961 01.07.2003 US",JP-2006518791; US-2007167846; CN-200480018683.8; CA-2542937; US-10561285; EP-2004777442
WO2020002124,PCT/EP2019/066338,20.06.2019,WO/2020/002124,02.01.2020,WO,METHOD OF OPERATING A POWER DISTRIBUTION SYSTEM,"The invention relates to a method of operating a node of a power distribution system in an optimised manner so as to minimise transmission losses on an external power bus. A power generator (15) feeds in electrical energy via an inverter (17) capable of carrying out Volt/VAR control under the command of an optimiser (23) associated with a supervised learning model such as a support vector machine. This optimisation takes place in two distinct training phases, one in which the supervised learning model is trained, another in which optimal control parameters for the inverter are obtained.",H02J 3/16; G05B 13/02; G05B 13/04; H02J 3/38,CSEM CENTRE SUISSE D'ELECTRONIQUE ET DE MICROTECHNIQUE SA - RECHERCHE ET DÉVELOPPEMENT,"MARTIN, William",18179730.9 26.06.2018 EP,
WO2019018533,PCT/US2018/042701,18.07.2018,WO/2019/018533,24.01.2019,WO,NEURO-BAYESIAN ARCHITECTURE FOR IMPLEMENTING ARTIFICIAL GENERAL INTELLIGENCE,"The present disclosure envisages a processor architecture designed tor artificial general intelligence operations. The engine for Neuro-Bayesian teaming (eN-BLe) further includes a hierarchical Neuro Bayesian Network module, a reinforcement learning module, a supervised learning, module, and a planning, imagination, and simulation module, for planning, imagination, and decision making under uncertainty. The engine for Neuro-Bayesian learning is communicably coupled to a user application and receives input data from the user application. The hierarchical Neuro-Bayesian Network (H-NBN) acts as a probabilistic internal model of an application or unknown environment. The H-NBN is capable of probabilistic and Bayesian inference, prediction, and unsupervised learning. Thereafter, the outputs of the H-NBN are provided to supervised NBNs for classification or regression of input states. Additionally, the output of the H-NBN is provided to the reinforcement learning module, which in turn comprises Value-NBNs (V-NBNs) and Policy-NBNs (P-NBNs), to compute expected reward and select optimal actions under uncertainty.",G06E 1/00,NEUBAY INC,"RAO, Rajesh Perampalli Nekkar; KATHIRISETTI, Satish; DURAIRAJ, Ramesh","62/534,040 18.07.2017 US",
EP215642798,17200012,03.11.2017,3319016,09.05.2018,EP,CONTROL SYSTEMS USING DEEP REINFORCEMENT LEARNING,Data indicative of a plurality of observations of an environment are received at a control system. Machine learning using deep reinforcement learning is applied to determine an action based on the observations. The deep reinforcement learning applies a convolutional neural network or a deep auto encoder to the observations and applies a training set to locate one or more regions having a higher reward. The action is applied to the environment. A reward token indicative of alignment between the action and a desired result is received. A policy parameter of the control system is updated based on the reward token. The updated policy parameter is applied to determine a subsequent action responsive to a subsequent observation.,G06N 3/04; G05B 13/02; G06N 3/08,UNITED TECH CORPORATION,GIERING MICHAEL J; REDDY KISHORE K; VENUGOPALAN VIVEK; SURANA AMIT; SARKAR SOUMALYA,201662417804 04.11.2016 US,
WO2019094843,PCT/US2018/060205,09.11.2018,WO/2019/094843,16.05.2019,WO,SYSTEMS AND METHODS FOR SAFE AND RELIABLE AUTONOMOUS VEHICLES,"Autonomous driving is one of the world's most challenging computational problems. Very large amounts of data from cameras, RADARs, LIDARs, and HD-Maps must be processed to generate commands to control the car safely and comfortably in real-time. This challenging task requires a dedicated supercomputer that is energy-efficient and low-power, complex high-performance software, and breakthroughs in deep learning Al algorithms. To meet this task, the present technology provides advanced systems and methods that facilitate autonomous driving functionality, including a platform for autonomous driving Levels 3, 4, and/or 5. In preferred embodiments, the technology provides an end-to-end platform with a flexible architecture, including an architecture for autonomous vehicles that leverages computer vision and known ADAS techniques, providing diversity and redundancy, and meeting functional safety standards. The technology provides for a faster, more reliable, safer, energy-efficient and space- efficient System-on-a-Chip, which may be integrated into a flexible, expandable platform that enables a wide-range of autonomous vehicles, including cars, taxis, trucks, and buses, as well as watercraft and aircraft.",G05D 1/02; G06N 3/00; G06N 3/04; G06F 15/16; G05D 1/00; B60W 30/00,NVIDIA CORPORATION,"DITTY, Mike; HICOK, Gary; SWEEDLER, Jonathan; FARABET, Clement; YOUSUF, Mohammed, Abdulla; CHAN, T.Y.; GANAPATHI, Ram; SRINIVASAN, Ashok; TRUOG, Mike; GREB, Karl; MATHIESON, John; NISTER, David; FLORY, Kevin; PERRIN, Daniel; HETTENA, Dan","62/584,549 10.11.2017 US",
WO2007147166,PCT/US2007/071488,18.06.2007,WO/2007/147166,21.12.2007,WO,CONSILENCE OF DATA-MINING,"The present invention relates to an integrated framework providing dynamic discovery of knowledge (106), construction of predictive models (105), and decision support services (107). The framework can efficiently exploit dynamically changing data from distributed sources, and is scaleable over local and distributed processor environments. A priori background knowledge (101) is included to gain learning efficiency and to apply logical constraints to the learned models. Extended graphical models are generated by single or iterative uses of the framework, supporting a concentration of the most useful model components (105), and the development of multiple layers of model abstraction. Constructed virtual models can act as proxies for the data they represent, and can be used to build subsequent models on data that is not typically available as an integrated body. The system exploits information about cross-domain models to find information unifying relationships.",G05B 13/02; G06F 17/00; G06N 7/00; G06N 7/08,"QUANTUM LEAP RESEARCH, INC.; VAIDYANATHAN, Akhileswar Ganesh; FAULKNER, Eli T.; PERRY, Benjamin B.; ANGELINE, Peter J.; KALRA, Gunjan; KALLURKAR, Srikanth V.; SHEPHERD, David C.; HOLNESS, Gary F.; JOHNSON, Apperson H.","VAIDYANATHAN, Akhileswar Ganesh; FAULKNER, Eli T.; PERRY, Benjamin B.; ANGELINE, Peter J.; KALRA, Gunjan; KALLURKAR, Srikanth V.; SHEPHERD, David C.; HOLNESS, Gary F.; JOHNSON, Apperson H.","60/814,425 16.06.2006 US; 60/892,846 03.03.2007 US",
WO1992002863,PCT/US1991/005257,25.07.1991,WO/1992/002863,20.02.1992,WO,NEURAL NETWORK/EXPERT SYSTEM PROCESS CONTROL SYSTEM AND METHOD,"A neural network/expert system process control system and method combines the decision-making capabilities of expert systems with the predictive capabilities of neural networks for improved process control. Neural networks provide predictions of measurements which are difficult to make, or supervisory or regulatory control changes which are difficult to implement using classical control techniques. Expert systems make decisions automatically based on knowledge which is well-known and can be expressed in rules or other knowledge representation forms. Sensor and laboratory data is effectively used. In one approach, the output data from the neural network can be used by the controller in controlling the process, and the expert system can make a decision using sensor or lab data to control the controller(s). In another approach, the output data of the neural network can be used by the expert system in making its decision, and control of the process carried out using lab or sensor data. In another approach, the output data can be used both to control the process and to make decisions.",G05B 13/02; G06N 3/04,E.I. DU PONT DE NEMOURS AND COMPANY,"SKEIRIK, Richard, D.","562,327 03.08.1990 US",EP-1991917194; CA-2066739
WO2010030794,PCT/US2009/056531,10.09.2009,WO/2010/030794,18.03.2010,WO,MACHINE LEARNING METHODS AND SYSTEMS FOR IDENTIFYING PATTERNS IN DATA,"Methods for training machines to categorize data, and/or recognize patterns in data, and machines and systems so trained. Variations of the invention relates to methods for training machines that include providing one or more training data samples encompassing one or more data classes, identifying patterns in the one or more training data samples, providing one or more data samples representing one or more unknown classes of data, identifying patterns in the one or more of the data samples of unknown class(es), and predicting one or more classes to which the data samples of unknown class(es) belong by comparing patterns identified in said one or more data samples of unknown class with patterns identified in said one or more training data samples. Support vector machines (SVMs) are also provided in which methods, features, software and processors utilize specialized methods to analyze data.",G06F 15/18,"DIGITAL INFUZION, INC.; VIRKAR, Hemant; STARK, Karen; BORGMAN, Jacob","VIRKAR, Hemant; STARK, Karen; BORGMAN, Jacob","61/095,731 10.09.2008 US",
WO2019165388,PCT/US2019/019466,25.02.2019,WO/2019/165388,29.08.2019,WO,SYSTEM FOR DISCOVERING HIDDEN CORRELATION RELATIONSHIPS FOR RISK ANALYSIS USING GRAPH-BASED MACHINE LEARNING,"A system, method, and computer readable device that detects hidden correlation relationships among entities, such as companies and/or individuals is presented. A dataset that corresponds to a predefined set of correlation relationships of these companies and/or individuals may be collected. The dataset may be stored in a graph database and a machine learning system may be built using features computed from the graph database. At least a new pair of companies or a new pair of an individual and a company may be evaluated. The system, method, and/or computer readable device may determine whether a hidden correlation relationship exists between them.",G06F 17/30; G06F 19/20; G06F 19/24; G06F 21/31; G06F 21/45,"GRAPHEN, INC.","CHENG, Lishui; LIN, Ching-Yung; LU, Jie; LO-TIEN YEH, Danny","62/634,883 25.02.2018 US",
WO2019113074,PCT/US2018/063851,04.12.2018,WO/2019/113074,13.06.2019,WO,LEARNING AND APPLYING EMPIRICAL KNOWLEDGE OF ENVIRONMENTS BY ROBOTS,"Techniques described herein relate to generating a posteriori knowledge about where objects are typically located within environments to improve object location. In various implementations, output from vision sensor(s) of a robot may include visual frame(s) that capture at least a portion of an environment in which a robot operates/will operate. The visual frame(s) may be applied as input across a machine learning model to generate output that identifies potential location(s) of an object of interest. The robot's position/pose may be altered based on the output to relocate one or more of the vision sensors. One or more subsequent visual frames that capture at least a not-previously-captured portion of the environment may be applied as input across the machine learning model to generate subsequent output identifying the object of interest. The robot may perform task(s) that relate to the object of interest.",B25J 9/16; G05B 13/02; G06N 3/02; G06N 3/08,X DEVELOPMENT LLC,"GREENBERG, Alexa","15/832,705 05.12.2017 US",
WO2018217903,PCT/US2018/034147,23.05.2018,WO/2018/217903,29.11.2018,WO,REAL-TIME ADAPTIVE CONTROL OF ADDITIVE MANUFACTURING PROCESSES USING MACHINE LEARNING,"Disclosed herein are machine learning-based methods and systems for automated object defect classification and adaptive, real-time control of additive manufacturing and/or welding processes.",G06N 99/00; B23K 9/095; B23K 31/12; B29C 67/00,"RELATIVITY SPACE, INC.","MEHR, Edward; ELLIS, Tim; NOONE, Jordan","15/604,473 24.05.2017 US",EP-2018806932; CA-3064593; RU-2019141479
EP215320862,17199603,01.11.2017,3316156,02.05.2018,EP,METHODS AND APPARATUS FOR MACHINE LEARNING PREDICTIONS OF MANUFACTURE PROCESSES,"The subject technology is related to methods and apparatus for discretization and manufacturability analysis of computer assisted design models. In one embodiment, the subject technology implements a computer-based method for the reception of an electronic file with a digital model representative of a physical object. The computer-based method determines geometric and physical attributes from a discretized version of the digital model, a cloud point version of the digital model, and symbolic functions generated through evolutionary algorithms. A set of predictive machine learning models is utilized to infer predictions related to the manufacture process of the physical object.",G06F 17/50; G05B 19/401; G06N 99/00,XOMETRY INC,COFFMAN VALERIE R; CHEN YUAN; HENDRIX LUKE S; SANKEY WILLIAM J; SMITH JOSHUA RYAN; WHEELER DANIEL,201615340338 01.11.2016 US,
WO2017203262,PCT/GB2017/051481,25.05.2017,WO/2017/203262,30.11.2017,WO,METHOD AND SYSTEM FOR PREDICTING GARMENT ATTRIBUTES USING DEEP LEARNING,"There is provided a computer implemented method for predicting garment or accessory attributes using deep learning techniques, comprising the steps of: (i) receiving and storing one or more digital image datasets including images of garments or accessories; (ii) training a deep model for garment or accessory attribute identification, using the stored one or more digital image datasets, by configuring a deep neural network model to predict (a) multiple-class discrete attributes; (b) binary discrete attributes, and (c ) continuous attributes, (iii) receiving one or more digital images of a garment or an accessory, and (iv) extracting attributes of the garment or the accessory from the one or more received digital images using the trained deep model for garment or accessory attribute identification. A related system is also provided.",G06K 9/00; G06K 9/46; G06K 9/62,METAIL LIMITED,"CHEN, Yu; SHANKAR, Sukrit; DOWNING, Jim; TOWNSEND, Joe; ROBERTSON, Duncan; ADEYOOLA, Tom",1609245.4 25.05.2016 GB; 1620670.8 05.12.2016 GB; 1702930.7 23.02.2017 GB,EP-2017734807
WO2020006247,PCT/US2019/039529,27.06.2019,WO/2020/006247,02.01.2020,WO,PROVIDING ACTIONABLE UNCERTAINTIES IN AUTONOMOUS VEHICLES,"Systems and methods are provided for detecting objects of interest. A computing system can input sensor data to one or more first machine-learned models associated with detecting objects external to an autonomous vehicle. The computing system can obtain as an output of the first machine-learned models, data indicative of one or more detected objects. The computing system can determine data indicative of at least one uncertainty associated with the one or more detected objects and input the data indicative of the one or more detected objects and the data indicative of the at least one uncertainty to one or more second machine-learned models. The computing system can obtain as an output of the second machine-learned models, data indicative of at least one prediction associated with the one or more detected objects. The at least one prediction can be based at least in part on the detected objects and the uncertainty.",G05D 1/02,"UBER TECHNOLOGIES, INC.","GULINO, Cole Christian; ANSARI, Alexander Rashid","62/691,124 28.06.2018 US; 16/043,759 24.07.2018 US",
WO2008137346,PCT/US2008/061549,25.04.2008,WO/2008/137346,13.11.2008,WO,SYSTEM AND METHOD FOR BRAIN MACHINE INTERFACE (BMI) CONTROL USING REINFORCEMENT LEARNING,"A Brain Machine Interface (BMI) agent (1 10) is provided, that when operatively coupled to a subject during a mental task by the subject to control a prosthetic device (130), monitors one or more states (125) of neural activity of the subject, receives feedback associated with a behavior of the prosthetic device responsive to the control, learns a functional mapping between the mental task and the behavior in view of the feedback, and applies at least one control action (1 15) to the prosthetic device in accordance with the learning to control the prosthetic device for a targeted behavior.",A61N 1/05; G06F 17/00; A61B 5/04; A61F 2/68; G05B 13/02; G06N 3/08; A61F 2/72; G06F 3/01,"UNIVERSITY OF FLORIDA RESEARCH FOUNDATION, INC.; DIGIOVANNA, John, F.; MAHMOUDI, Babak; MITZELFELT, Jeremiah, D.; SANCHEZ, Justin, C.; PRINCIPE, Jose, C.","DIGIOVANNA, John, F.; MAHMOUDI, Babak; MITZELFELT, Jeremiah, D.; SANCHEZ, Justin, C.; PRINCIPE, Jose, C.","60/915,469 02.05.2007 US",US-12598217
WO2020014477,PCT/US2019/041395,11.07.2019,WO/2020/014477,16.01.2020,WO,"METHODS, SYSTEMS, AND COMPUTER READABLE MEDIA FOR IMAGE ANALYSIS WITH DEEP LEARNING TO PREDICT BREAST CANCER CLASSES","A method for image analysis using deep learning to predict breast cancer classes, includes receiving a test image. The method further includes generating test image instances from the test image. The method further includes inputting the test image instances into a convolutional neural network (CNN), which extracts features from each of the test image instances. The method further includes applying an instance support vector machine (SVM) to the features to predict breast cancer classes for each of the instances. The method further includes aggregating outputs from the instance SVM to predict breast cancer classes for the test image.",G16H 50/70; G16H 50/20; G16H 30/40; A61B 5/00,THE UNIVERSITY OF NORTH CAROLINA AT CHAPEL HILL; CITY OF HOPE,"PEROU, Charles, Maurice; COUTURE, Heather Dunlop; WILLIAMS, Lindsay Almquist; NYANTE, Sarah; MARRON, James Stephen; TROESTER, Melissa; NIETHAMMER, Marc; GERADTS, Joseph; BUTLER, Ebonee","62/696,464 11.07.2018 US; 62/757,746 08.11.2018 US",
WO2016094091,PCT/US2015/062853,28.11.2015,WO/2016/094091,16.06.2016,WO,ACTIVE MACHINE LEARNING,"Technologies are described herein for active machine learning. An active machine learning method can include initiating active machine learning through an active machine learning system configured to train an auxiliary machine learning model to produce at least one new labeled observation, refining a capacity of a target machine learning model based on the active machine learning, and retraining the auxiliary machine learning model with the at least one new labeled observation subsequent to refining the capacity of the target machine learning model. Additionally, the target machine learning model is a limited-capacity machine learning model according to the description provided herein.",G06N 7/00,"MICROSOFT TECHNOLOGY LICENSING, LLC","CHICKERING, David, Maxwell; MEEK, Christopher, A.; SIMARD, Patrice, Y.; IYER, Rishabh Krishnan","14/562,747 07.12.2014 US",
WO2010124284,PCT/US2010/032420,26.04.2010,WO/2010/124284,28.10.2010,WO,METHODS FOR MAPPING DATA INTO LOWER DIMENSIONS,"Methods and systems for creating ensembles of hypersurfaces in high-dimensional feature spaces, and to machines and systems relating thereto. More specifically, exemplary aspects of the invention relate to methods and systems for generating supervised hypersurfaces based on user domain expertise, machine learning techniques, or other supervised learning techniques. These supervised hypersurfaces may optionally be combined with unsupervised hypersurfaces derived from unsupervised learning techniques. Lower-dimensional subspaces may be determined by the methods and systems for creating ensembles of hypersurfaces in high- dimensional feature spaces. Data may then be projected onto the lower-dimensional subspaces for use, e.g., in further data discovery, visualization for display, or database access. Also provided are tools, systems, devices, and software implementing the methods, and computers embodying the methods and/or running the software, where the methods, software, and computers utilize various aspects of the present invention relating to analyzing data.",G06K 9/62,"VIRKAR, Hemant; STARK, Karen; BORGMAN, Jacob","VIRKAR, Hemant; STARK, Karen; BORGMAN, Jacob","61/172,380 24.04.2009 US",EP-2010767888
