Time:,20.04.2020 23:16:00,...3,...4,...5,...6,...7,...8,...9,...10,...11,...12,...13
WO2017132010,PCT/US2017/013836,18.01.2017,WO/2017/132010,03.08.2017,WO,MACHINE LEARNING THROUGH PARALLELIZED STOCHASTIC GRADIENT DESCENT,"Systems, methods, and computer media for machine learning through a symbolic, parallelized stochastic gradient descent (SGD) analysis are provided. An initial data portion analyzer can be configured to perform, using a first processor, SGD analysis on an initial portion of a training dataset. Values for output model weights for the initial portion are initialized to concrete values. Local model builders can be configured to perform, using an additional processor for each local model builder, symbolic SGD analysis on an additional portion of the training dataset. The symbolic SGD analysis uses a symbolic representation as an initial state for output model weights for the corresponding portions of the training dataset. The symbolic representation allows the SGD analysis and symbolic SGD analysis to be performed in parallel. A global model builder can be configured to combine outputs of the local model builders and the initial data portion analyzer into a global model.",G06N 99/00,"MICROSOFT TECHNOLOGY LICENSING, LLC","MYTKOWICZ, Todd; MUSUVATHI, Madanlal; DING, Yufei","15/006,892 26.01.2016 US",
WO2018013495,PCT/US2017/041408,10.07.2017,WO/2018/013495,18.01.2018,WO,AUGMENTED REALITY METHODS AND DEVICES,"Augmented reality methods and systems are described. According to one aspect, an augmented reality computer system includes processing circuitry configured to access an image of the real world, wherein the image includes a real world object, and evaluate the image using a neural network to determine a plurality of augmented reality estimands which are indicative of a pose of the real world object and which are useable to generate augmented content regarding the real world object. Other methods and systems are disclosed including additional aspects directed towards training and using neural networks.",G06F 17/00; G06K 9/00; G06K 9/62,"GRAVITY JACK, INC.","RICHEY, Aaron, Luke; RIDGWAY, Randall, Sewell; POINDEXTER, Shawn, David; ROLLINS, Marc, Andrew; ABEL, Joshua, Adam","62/360,889 11.07.2016 US",
WO2019241667,PCT/US2019/037244,14.06.2019,WO/2019/241667,19.12.2019,WO,AUGMENTED REALITY DEEP GESTURE NETWORK,"A computer implemented method for recognizing a hand gesture using a random forest model includes training the random forest model. The method also includes obtaining image data. The method further includes clustering a plurality of pixels from the image data to generate a plurality of clusters. Moreover, the method includes analyzing the plurality of clusters using a rejection cascade to generate a plurality of selected candidates. In addition, the method includes analyzing the plurality of selected candidates using a classification decision tree from the random forest model. The method also includes skeletonizing the plurality of selected candidates to generate a one dimension plus branches hand model. The method further includes analyzing the one dimension plus branches hand model using a regression decision tree from the random forest model.",G06K 9/52; G06K 9/62; G06F 16/35; G06F 16/55; H04N 19/88; H04N 19/182,"MAGIC LEAP, INC.","LEE, Douglas, Bertram","62/685,262 14.06.2018 US",
WO2018081751,PCT/US2017/059119,30.10.2017,WO/2018/081751,03.05.2018,WO,VIDEO TAGGING SYSTEM AND METHOD,"An automatic video tagging system which learns from videos, their web context and comments shared on social networks is described. Massive multimedia collections are analyzed by Internet crawling and a knowledge base is maintained that updates in real time with no need of human supervision. As a result, each video is indexed with a rich set of labels and linked with other related contents. Practical applications of video recognition require a label scheme that is appealing to the end-user (i.e. obtained from social curation) and a training dataset that can be updated in real-time to be able to recognize new actions, scenes and people. To create this dataset that evolves in real-time and uses labels that are relevant to the users, a weakly-supervised deep learning approach is utilized combining both a machine-learning pre-processing stage together with a set of keywords obtained from the internet. The resulting tags combined with videos and summaries of videos are used with deep learning to train a neural network in an unsupervised manner that allows the tagging system to go from an image to a set of tags for the image and then to the visual representation of a tag.",G06E 1/00; G06F 17/30; G06N 5/02,"VILYNX, INC.","BOU BALUST, Elisenda; RIVEIRO INSUA, Juan Carlos; FERNANDEZ CAÑELLAS, Delia; ESPADALER RODÉS, Joan; ADURIZ BERASATEGI, Asier; VARAS GONZÁLEZ, David","62/414,308 28.10.2016 US; 62/552,369 30.08.2017 US",EP-2017866015
WO2017151466,PCT/US2017/019599,27.02.2017,WO/2017/151466,08.09.2017,WO,MODULAR DEEP LEARNING MODEL,"The technology described herein uses a modular model to process speech. A deep learning based acoustic model comprises a stack of different types of neural network layers. The sub-modules of a deep learning based acoustic model can be used to represent distinct non-phonetic acoustic factors, such as accent origins (e.g. native, non-native), speech channels (e.g. mobile, bluetooth, desktop etc.), speech application scenario (e.g. voice search, short message dictation etc.), and speaker variation (e.g. individual speakers or clustered speakers), etc. The technology described herein uses certain sub-modules in a first context and a second group of sub-modules in a second context.",G10L 15/065; G06N 3/04; G10L 15/16,"MICROSOFT TECHNOLOGY LICENSING, LLC","HUANG, Yan; LIU, Chaojun; KUMAR, Kshitiz; KALGAONKAR, Kaustubh Prakash; GONG, Yifan","62/304,133 04.03.2016 US; 15/199,346 30.06.2016 US",EP-2017711396
WO2017153445,PCT/EP2017/055384,08.03.2017,WO/2017/153445,14.09.2017,WO,CONTENT-BASED MEDICAL IMAGING RENDERING BASED ON MACHINE LEARNING,"An artificial intelligence agent is machine trained (14) and used (34) to provide physically-based rendering settings. By using deep learning (16, 36) and/or other machine training (14), settings of multiple rendering parameters may be provided (40) for consistent imaging even in physically-based rendering (42).",G06T 15/08; G06T 19/20; G06T 5/00; G06N 3/04; G06K 9/62,SIEMENS HEALTHCARE GMBH,"COMANICIU, Dorin; ENGEL, Klaus; GEORGESCU, Bogdan; MANSI, Tommaso; MIAO, Shun; PETKOV, Kaloian; YU, Daphne","62/306,407 10.03.2016 US; 15/191,043 23.06.2016 US",EP-2017711584; CN-201780016345.8
WO2019033381,PCT/CN2017/097979,18.08.2017,WO/2019/033381,21.02.2019,WO,EFFICIENT NEURAL NETWORKS WITH ELABORATE MATRIX STRUCTURES IN MACHINE LEARNING ENVIRONMENTS,"A mechanism is described for facilitating efficient neural networks with elaborate matrix structures in machine learning environments. A method of embodiments, as described herein, includes facilitating selection of one or more paths associated with one or more matrix structures for a neural network associated with deep learning processes performed by a processor of a computing device. The method further includes training the neural network based on the one or more paths and the corresponding one or more matrix structure to facilitate customization of the deep learning processes.",G06N 3/02; G06N 3/08,"INTEL CORPORATION; CHEN, Yurong; LI, Jianguo; NI, Renkun","CHEN, Yurong; LI, Jianguo; NI, Renkun",,
WO2019092698,PCT/IL2018/051179,06.11.2018,WO/2019/092698,16.05.2019,WO,"DEVICE, SYSTEM AND METHOD FOR IMPROVING MOTION ESTIMATION USING A HUMAN MOTION MODEL","A device, system and method is provided for estimating movement based on a human movement model in a virtual, augmented or mixed reality environment. In an offline phase, a human movement model may be stored that assigns a non-uniform probability of spatiotemporal representations of movements that occur in a human body. In an online phase, a user's movements may be recorded. The user's movements may be estimated by spatiotemporal representations of a plurality of (N) degrees of freedom (DOF) that maximize a joint probability comprising a first probability that the measured movements match the estimated movements and a second probability that the human movement model assigns to the spatiotemporal representations of the estimated movements. A virtual, augmented or mixed reality image may be displayed that is rendered based on the NDOF spatiotemporal representations of the estimated movements.",G06K 9/00; G06T 7/20,INFINITY AUGMENTED REALITY ISRAEL LTD.,"PROTTER, Matan; ROTEM, Efrat","62/584,257 10.11.2017 US",
WO2019226686,PCT/US2019/033373,21.05.2019,WO/2019/226686,28.11.2019,WO,DEEP LEARNING SYSTEM,"A machine learning system is provided to enhance various aspects of machine learning models. In some aspects, a substantially photorealistic three-dimensional (3D) graphical model of an object is accessed and a set of training images of the 3D graphical mode are generated, the set of training images generated to add imperfections and degrade photorealistic quality of the training images. The set of training images are provided as training data to train an artificial neural network.",G06N 3/08; G06N 20/00; G06T 17/10; G06T 19/00,MOVIDIUS LTD.,"MOLONEY, David Macdara; BUCKLEY, Léonie Raideen; RODRIGUEZ MARTÍN DE LA SIERRA, Luis M.; MÁRQUEZ RODRÍGUEZ-PERAL, Carlos; BRICK, Cormac M.; BYRNE, Jonathan David; XU, Xiaofan; PEÑA CARRILLO, Dexmont Alejandro; PARK, Mi Sun; PALLA, Alessandro","62/675,601 23.05.2018 US",
WO2018204253,PCT/US2018/030186,30.04.2018,WO/2018/204253,08.11.2018,WO,AUTOMOTIVE DIAGNOSTICS USING SUPERVISED LEARNING MODELS,"The systems and methods described herein use sensor-enabled services to provide advantages to a consumer (or other vehicle operator), a mechanic, and even vehicle manufacturers. The approach eliminates reliance on static sensors that are hardwired to Onboard Diagnostic (OBD) systems. It also reduces the need to rely on the extent of a mechanics personal knowledge, and may be especially helpful in managing driverless vehicle fleets.",G06F 19/00,"PIMIOS, LLC","ANTHONY, Nicholas","62/492,504 01.05.2017 US",
WO2020056190,PCT/US2019/050889,12.09.2019,WO/2020/056190,19.03.2020,WO,NEUROADAPTIVE INTELLIGENT VIRTUAL REALITY LEARNING SYSTEM AND METHOD,"A computer-implemented method of providing virtual reality (VR) or Augmented Reality (AR) training includes adapting the VR/AR training based on feedback on the user's biometric data, which may include electroencephalogram (EEG) data and other biometric data. Associations are determined between the biometric data and psychological/neurological factors related to learning, such as a cognitive load, attention, anxiety, and motivation. In one implementation, predictive analytics are used to adapt the VR/AR training to maintain the user with an optimal learning zone during the training.",A61B 5/05; A61B 5/16; G06F 3/01,"SINGULARITY EDUCATION GROUP, DBA SINGULARITY UNIVERSITY","NEL, Kyle; MANNA, Amanda; SNYDER, Michael","62/742,910 08.10.2018 US; 62/730,436 12.09.2018 US; 62/743,351 09.10.2018 US",
WO2018226990,PCT/US2018/036505,07.06.2018,WO/2018/226990,13.12.2018,WO,"FACE LIVENESS DETECTION METHOD AND APPARATUS, AND ELECTRONIC DEVICE","A first deep learning model is trained based on general facial images. A second deep learning model is trained based on extracted facial images cropped from the general facial images. Face liveness detection is performed based on the trained first deep learning model to obtain a first prediction score and the trained second deep learning model to obtain a second prediction score. A prediction score result is generated based on the first prediction score and the second prediction score, and the prediction score result is compared with a threshold to determine a face liveness detection result for the extracted facial images.",G06K 9/00,ALIBABA GROUP HOLDING LIMITED,"MA, Chenguang",201710421333.5 07.06.2017 CN,SG-11201904072R; KR-1020197013124; AU-2018280235; EP-2018735070; RU-2019113511; MX-MX/a/2019/005352; JP-2019524077; CA-3043230
WO2019141748,PCT/EP2019/051087,17.01.2019,WO/2019/141748,25.07.2019,WO,MEDICAL ANALYSIS METHOD FOR PREDICTING METASTASES IN A TEST TISSUE SAMPLE,"The present disclosure relates to a computer implemented medical analysis method for predicting metastases (300) in a test tissue sample, the method comprising: providing a first machine learning model (154) having an input and an output, receiving a description (401) of a tumor (304) and first image data (148) of a test tissue sample of an anatomy region (306), the test tissue sample being free of metastases (300), providing the first image data (148) and the tumor description (401) to the input of the first machine learning model (154), in response to the providing, receiving from the output of the first machine learning model (154) a prediction of occurrence of metastases (300) originating from the tumor (304) in the test tissue sample, and providing the prediction.",G06T 7/00; G06K 9/00,KONINKLIJKE PHILIPS N.V.,"KATSCHER, Ulrich; SOMMER, Karsten; SAALBACH, Axel",18152265.7 18.01.2018 EP,
WO2019136375,PCT/US2019/012535,07.01.2019,WO/2019/136375,11.07.2019,WO,GUIDING VEHICLES THROUGH VEHICLE MANEUVERS USING MACHINE LEARNING MODELS,"In various examples, a trigger signal may be received that is indicative of a vehicle maneuver to be performed by a vehicle. A recommended vehicle trajectory for the vehicle maneuver may be determined in response to the trigger signal being received. To determine the recommended vehicle trajectory, sensor data may be received that represents a field of view of at least one sensor of the vehicle. A value of a control input and the sensor data may then be applied to a machine learning model(s) and the machine learning model(s) may compute output data that includes vehicle control data that represents the recommended vehicle trajectory for the vehicle through at least a portion of the vehicle maneuver. The vehicle control data may then be sent to a control component of the vehicle to cause the vehicle to be controlled according to the vehicle control data.",B62D 15/02; G05D 1/02; B60W 30/00; G06N 3/00,NVIDIA CORPORATION,"CHEN, Chenyi; PROVODIN, Artem; MULLER, Urs","62/614,466 07.01.2018 US",CN-201980000745.9; DE-112019000070
WO2019060208,PCT/US2018/050946,13.09.2018,WO/2019/060208,28.03.2019,WO,AUTOMATICALLY ANALYZING MEDIA USING MACHINE LEARNING ANALYSIS,"A stream of media eligible to be automatically shared is received. Using a machine learning model trained using engagement information regarding one or more previously shared media, a media included in the stream of media is analyzed to output an engagement analysis. Based on the engagement analysis, a determination is made on whether the media included in the stream of media is desirable to be automatically shared. The media is automatically shared in an event it is determined that the media included in the stream of media is desirable to be automatically shared. A media and a context information associated with the media are received. A first machine learning model and a second machine learning model are trained using different machine learning training data sets. Using the first machine learning model, the media is analyzed to determine a classification result. Using the second machine learning model, the classification result and the context information are analyzed to determine whether the media is likely not desirable to share. In an event the media is not identified as not desirable to share, the media is automatically shared.",G06F 15/18,"GET ATTACHED, INC.","AZOUT, Albert; IMBRUCE, Douglas; PAPE, Gregory, T.","15/714,741 25.09.2017 US; 15/714,737 25.09.2017 US",
EP242633176,18207432,21.11.2018,3489886,29.05.2019,EP,UTILIZING A MACHINE LEARNING MODEL TO IDENTIFY ACTIVITIES AND DEVIATIONS FROM THE ACTIVITIES BY AN INDIVIDUAL,,G06Q 50/22; A61B 5/00,ACCENTURE GLOBAL SOLUTIONS LTD,ERIKSSON LAETITIA CAILLETEAU; CHAN KAR LOK; VALLI FAISAL AHMED; ASHLEY CHRISTOPHER PAUL,201762590077 22.11.2017 US; 201816191363 14.11.2018 US,
WO2020036622,PCT/US2018/067774,28.12.2018,WO/2020/036622,20.02.2020,WO,SYSTEM AND METHOD FOR DETECTING GENERATED DOMAIN,"A computer-implemented method for domain analysis comprises: obtaining, by a computing device, a domain; and inputting, by the computing device, the obtained domain to a trained detection model to determine if the obtained domain was generated by one or more domain generation algorithms. The detection model comprises a neural network model, a n-gram-based machine learning model, and an ensemble layer. Inputting the obtained domain to the detection model comprises inputting the obtained domain to each of the neural network model and the n-gram-based machine learning model. The neural network model and the n-gram-based machine learning model both output to the ensemble layer. The ensemble layer outputs a probability that the obtained domain was generated by the domain generation algorithms.",G06F 21/50; G06N 20/20; G06F 17/21; H04L 29/06,"DIDI RESEARCH AMERICA, LLC","HUANG, Tao; LI, Shuaiji; CHANG, Yinhong; ZHANG, Fangfang; QIN, Zhiwei","62/718,736 14.08.2018 US; 16/220,360 14.12.2018 US",
WO2019178665,PCT/CA2018/050351,23.03.2018,WO/2019/178665,26.09.2019,WO,MACHINE LEARNING INFERENCE ROUTING,"According to embodiments described in the specification, an exemplary method and a system including a server is provided for performing a session handshake with an electronic device, receiving an intervention request and contextual data parameters from the electronic device, activating a subset of data sets and at least one Machine Learning (ML) container from a graph data structure maintained by the server, adjusting weight data parameters of the activated data sets, routing the activated data sets to the activated ML container or containers to generate a ML inference or inferences, and providing a notification of the result of the intervention request based on the generated ML inference or inferences.",G06F 15/18; H04L 12/16,FLYBITS INC.,"RAHNAMA, Hossein",,CA-3027916
EP222886323,17210831,28.12.2017,3343441,04.07.2018,EP,SYSTEMS AND METHODS FOR PROVIDING AUGMENTED REALITY OVERLAYS,"Systems, methods, and non-transitory computer-readable media can identify one or more objects depicted in a camera view of a camera application displayed on a display of a user device. An augmented reality overlay is determined based on the one or more objects identified in the camera view. The camera view is modified based on the augmented reality overlay.",G06K 9/00; G06F 17/30; G06T 19/00,FACEBOOK INC,BARNETT JOHN SAMUEL; DAVIS DANTLEY; LU CONGXI; MORTON JONATHAN; VAJDA PETER; HARRIS JOSHUA CHARLES,201662441091 30.12.2016 US; 2017067986 21.12.2017 US; 201715849577 20.12.2017 US; 201715849611 20.12.2017 US,
WO2017116488,PCT/US2016/018367,18.02.2016,WO/2017/116488,06.07.2017,WO,IDENTIFYING ENTITIES USING A DEEP-LEARNING MODEL,"In one embodiment, a method includes accessing a first set of entities, with which a user has interacted, and a second set of entities in a social-networking system. A first set of vector representations of the first set of entities are determined using a deep-learning model. A target entity is selected from the first set of entities, and the vector representation of the target entity is removed from the first set. The remaining vector representations in the first set are combined to determine a vector representation of the user. A second set of vector representations of the second set of entities are determined using the deep-learning model. Similarity scores are computed between the user and each of the target entity and the entities in the second set of entities. Vector representations of entities in the second set of entities are updated based on the similarity scores using the deep-learning model.",G06N 99/00; G06N 3/08; G06Q 50/30,"FACEBOOK, INC.","WESTON, Jason E.; ADAMS, Keith; CHOPRA, Sumit","14/984,956 30.12.2015 US",KR-1020187021851; MX-MX/a/2018/008104; JP-2018534041; IL-260165; AU-2016380683; CA-3009157
WO2018125428,PCT/US2017/062365,17.11.2017,WO/2018/125428,05.07.2018,WO,AUTOMATIC CONTROL OF WEARABLE DISPLAY DEVICE BASED ON EXTERNAL CONDITIONS,"Embodiments of a wearable device can include a head-mounted display (HMD) which can be configured to display virtual content. While the user is interacting with visual or audible virtual content, the user of the wearable may encounter a triggering event such as, for example, an emergency condition or an unsafe condition, detecting one or more triggering objects in an environment, or determining characteristics of the user's environment (e.g., home or office). Embodiments of the wearable device can automatically detect the triggering event and automatically control the HMD to deemphasize, block, or stop displaying the virtual content. The HMD may include a button that can be actuated by the user to manually deemphasize, block, or stop displaying the virtual content.",G06F 3/00; G06F 19/00; G06T 11/00; G06T 19/00,"MAGIC LEAP, INC.","POWDERLY, James, M.; NILES, Savannah; SAMEC, Nicole, Elizabeth; AMIRHOOSHMAND, Ali; ROBAINA, Nastasja, U.; HARRISES, Christopher, M.; BAERENRODT, Mark; CINTRON, Carlos, A.rivera; SMITH, Brian, Keith","62/440,099 29.12.2016 US",IL-267683; CA-3051060; KR-1020197021805; EP-2017888654; AU-2017387781; JP-2019535899; CN-201780087609.9
WO2017203262,PCT/GB2017/051481,25.05.2017,WO/2017/203262,30.11.2017,WO,METHOD AND SYSTEM FOR PREDICTING GARMENT ATTRIBUTES USING DEEP LEARNING,"There is provided a computer implemented method for predicting garment or accessory attributes using deep learning techniques, comprising the steps of: (i) receiving and storing one or more digital image datasets including images of garments or accessories; (ii) training a deep model for garment or accessory attribute identification, using the stored one or more digital image datasets, by configuring a deep neural network model to predict (a) multiple-class discrete attributes; (b) binary discrete attributes, and (c ) continuous attributes, (iii) receiving one or more digital images of a garment or an accessory, and (iv) extracting attributes of the garment or the accessory from the one or more received digital images using the trained deep model for garment or accessory attribute identification. A related system is also provided.",G06K 9/00; G06K 9/46; G06K 9/62,METAIL LIMITED,"CHEN, Yu; SHANKAR, Sukrit; DOWNING, Jim; TOWNSEND, Joe; ROBERTSON, Duncan; ADEYOOLA, Tom",1609245.4 25.05.2016 GB; 1620670.8 05.12.2016 GB; 1702930.7 23.02.2017 GB,EP-2017734807
WO2019098573,PCT/KR2018/013061,31.10.2018,WO/2019/098573,23.05.2019,WO,ELECTRONIC DEVICE AND METHOD FOR CHANGING CHATBOT,"An artificial intelligence (AI) system which utilizes machine learning algorithm such as deep learning and application is provided. The artificial intelligence (AI) system includes a controlling method of an electronic device for determining a chatbot using an artificial intelligence learning model includes receiving a voice uttered by a user, processing the voice and acquiring text information corresponding to the voice, and displaying the text information on a chat screen, determining a chatbot for providing a response message regarding the voice by inputting the acquired text information and chat history information regarding the chat screen to a model which is trained to determine the chatbot by inputting text information and chat history information, transmitting the acquired text information and the chat history information regarding the chat screen to a server for providing the determined chatbot, and receiving a response message from the server and displaying the response message on the chat screen.",G06Q 50/30; G06N 99/00,"SAMSUNG ELECTRONICS CO., LTD.","YUN, Ji Hwan; RYU, Won Ho; CHOI, Won Jong",10-2017-0154939 20.11.2017 KR,EP-2018879732
WO2020060380,PCT/KR2019/095033,10.09.2019,WO/2020/060380,26.03.2020,WO,REFRIGERATOR AND METHOD OF CONTROLLING THEREOF,"A refrigerator including a main body including a storage room, a door coupled to the main body and rotatable in front of a side of the storage room, and including a display on a front surface of the door, a camera disposed to capture the storage room, and a processor configured to acquire an augmented-reality object corresponding to a food included in an image captured by the camera using a trained artificial intelligence model, to control the display to display the acquired augmented-reality object and the captured image as being overlapped with each other, and based on a user input being acquired while the acquired augmented-reality object is displayed, to provide a response to the user input based on the acquired augmented-reality object. The refrigerator can utilize an artificial intelligence model trained according to at least one of machine learning, neural network or deep learning algorithm.",F25D 29/00; G06Q 50/12; G06K 9/00; G06F 3/16; G06T 19/00,"SAMSUNG ELECTRONICS CO., LTD.","JEONG, Kye Young; KANG, Minjeong",10-2018-0111257 18.09.2018 KR; 10-2019-0019986 20.02.2019 KR,
WO2016165120,PCT/CN2015/076857,17.04.2015,WO/2016/165120,20.10.2016,WO,DEEP NEURAL SUPPORT VECTOR MACHINES,"Aspects of the technology described herein relates to a new type of deep neural network (DNN). The new DNN is described herein as a deep neural support vector machine (DNSVM). Traditional DNNs use the multinomial logistic regression (softmax activation) at the top layer and underlying layers for training. The new DNN instead uses a support vector machine (SVM) as one or more layers, including the top layer. The technology described herein can use one of two training algorithms to train the DNSVM to learn parameters of SVM and DNN in the maximum-margin criteria. The first training method is a frame-level training. In the frame-level training, the new model is shown to be related to the multiclass SVM with DNN features. The second training method is the sequence-level training. The sequence-level training is related to the structured SVM with DNN features and HMM state transition features.",G10L 15/02,"MICROSOFT TECHNOLOGY LICENSING, LLC; ZHANG, Shixiong; LIU, Chaojun; YAO, Kaisheng; GONG, Yifan","ZHANG, Shixiong; LIU, Chaojun; YAO, Kaisheng; GONG, Yifan",,EP-2015888825
WO2019109613,PCT/CN2018/090032,06.06.2018,WO/2019/109613,13.06.2019,WO,SYSTEMS AND METHODS FOR IMAGE PROCESSING,The disclosure relates to systems and methods for image processing. A trained deep learning model may be determined. An input image may be acquired. A processing result may be generated by processing the input image based on the trained deep learning model. The trained deep learning model may be obtained according to a process including: acquiring a preliminary deep learning model; acquiring a sample image; generating a plurality of sub-images based on the sample image; and training the preliminary deep learning model based on the plurality of sub-images to obtain the trained deep learning model.,G06K 9/62; G06T 1/20,"SHANGHAI UNITED IMAGING HEALTHCARE CO., LTD.","LYU, Chuanfeng",201711288530.0 07.12.2017 CN,
WO2020076871,PCT/US2019/055263,08.10.2019,WO/2020/076871,16.04.2020,WO,DIGITAL IMAGE SUITABILITY DETERMINATION TO GENERATE AR/VR DIGITAL CONTENT,"Techniques image suitability determination to generate augmented reality/virtual reality (AR/VR) digital content are described. A two-dimensional digital image is received. Using machine-learning, a determination as to whether an object captured by the two-dimensional digital image is suitable for generating AR/VR digital content for display in an AR/VR environment is made. If the object is suitable, an indication is provided and an option to view the object in an AR/VR environment is provided. If the object is not suitable, a suggestion indicating why the object as captured is not suitable and/or how to correct the capture of the object in a subsequent digital image such that it is suitable for generating AR/VR digital content.",G06K 9/00; G06K 9/03; G06K 9/20; G06K 9/22; G06K 9/62; G06T 19/00,EBAY INC.,"FANG, Fang; SHASTRI, Surabhi; HE, Changchen; SHETTY, Krutika","16/596,394 08.10.2019 US; 62/743,468 09.10.2018 US",
