Time:,21.04.2020 00:30:14,...3,...4,...5,...6,...7,...8,...9,...10,...11,...12,...13
WO2019113648,PCT/AU2018/051340,14.12.2018,WO/2019/113648,20.06.2019,WO,"USER CUSTOMISED SEARCH ENGINE USING MACHINE LEARNING, NATURAL LANGUAGE PROCESSING AND READABILITY ANALYSIS","A computer implemented method, computerised system and computer readable recording medium are disclosed. In one aspect, the computer implemented method comprises steps of: generating an index of electronic objects, comprising steps of: performing, upon each electronic object, natural language processing, using a natural language processor, and readability analysis, using a readability analyser, to generate natural language processing data and a readability score for the respective object; and storing in the index, for each electronic object, electronic object data indicative of the electronic object and associated meta-data indicative of the natural language processing data and the readability score; receiving, from a user operating a user processing system, a request to perform a search of the index, wherein the request has associated therewith input data; performing, upon the input data, natural language processing, using the natural language processor to generate natural language processing data and a readability range for the input data; searching, using a search engine, the index based upon the readability range and the natural language processing data for the input data, to determine a plurality of correlated electronic objects; generating, using a ranking engine, a ranked list of the plurality of correlated electronic objects based on a correlation level for each of the plurality of electronic objects and a machine learned rating generated by a machine learned rating prediction system trained according to a profile associated with the user, the profile being indicative of natural language processing data generated, by the natural language processor, based on previous search requests received from the user and performed by the search engine; and transferring, to the user processing system, search results indicative of at least a portion of the ranked list of the plurality of correlated electronic objects.",G06F 16/332; G06F 16/33; G06F 16/9032; G06F 17/27,INQUISITIVE PTY LIMITED,"POWER, Timothy; TOMES, Luke; LANE, Mitchell",2017905009 14.12.2017 AU,
EP279871094,18179004,21.06.2018,3588328,01.01.2020,EP,ASSESSING A NATURAL LANGUAGE PROCESSING (NLP) ENGINE,,G06F 17/27; G10L 15/18,VODAFONE GMBH,GUERRA VIEIRA DOS SANTOS JOÃO JOSÉ; NEUMANN THOMAS,18179004 21.06.2018 EP,
WO2020050987,PCT/US2019/047669,22.08.2019,WO/2020/050987,12.03.2020,WO,MACHINE LEARNING SYSTEMS AND METHODS FOR ASSESSING MEDICAL INTERVENTIONS FOR UTILIZATION REVIEW,"Systems and methods are disclosed for determining the appropriateness of medical interventions. In one embodiment, a machine learning system for determining the appropriateness of a selected medical intervention includes health-related data sources, the health-related data sources providing at least one data file of a first type, and a second data file of a second type. A machine learning module is configured to receive the first and second data files, perform a normalization procedure on at least one of the first and second data files, and apply at least one previously trained machine learning model to the normalized data files to produce a prediction output. The prediction output may include a confidence level associated with an appropriateness of the selected medical intervention.",G16H 50/20; G16H 30/40; G06N 5/04; G06N 99/00,"LIEBERMAN, Daniel, M.","LIEBERMAN, Daniel, M.","16/122,100 05.09.2018 US",
WO2018213763,PCT/US2018/033487,18.05.2018,WO/2018/213763,22.11.2018,WO,NATURAL LANGUAGE PROCESSING USING CONTEXT-SPECIFIC WORD VECTORS,"A system is provided for natural language processing. In some embodiments, the system includes an encoder for generating context-specific word vectors for at least one input sequence of words. The encoder is pre-trained using training data for performing a first natural language processing task. A neural network performs a second natural language processing task on the at least one input sequence of words using the context-specific word vectors. The first natural language process task is different from the second natural language processing task and the neural network is separately trained from the encoder. In some embodiments, the first natural processing task can be machine translation, and the second natural processing task can be one of sentiment analysis, question classification, entailment classification, and question answering.",G06N 3/04; G06F 17/28,"SALESFORCE.COM, INC.","MCCANN, Bryan; XIONG, Caiming; SOCHER, Richard","62/508,977 19.05.2017 US; 62/536,959 25.07.2017 US; 15/982,841 17.05.2018 US",CN-201880033016.9; CA-3062891; DE-112018002601
WO2019083519,PCT/US2017/058229,25.10.2017,WO/2019/083519,02.05.2019,WO,NATURAL LANGUAGE PROCESSING WITH AN N-GRAM MACHINE,"The present disclosure provides systems and a method that perform machine-learned natural language processing. A computing system includes a machine-learned natural language processing model that includes an encoder model trained to receive a natural language text body and output a knowledge graph and a programmer model trained to receive a natural language question and output a program. The computing system includes a computer-readable medium storing instructions that, when executed, cause the processor to perform operations. The operations include obtaining the natural language text body, inputting the natural language text body into the encoder model, receiving, as an output of the encoder model, the knowledge graph, obtaining the natural language question, inputting the natural language question into the programmer model, receiving the program as an output of the programmer model, and executing the program on the knowledge graph to produce an answer to the natural language question.",G06F 17/27; G06F 17/30; G06N 3/02,GOOGLE LLC,"LAO, Ni; NIE, Jiazhong; YANG, Fan",,EP-2017795150
WO2020040776,PCT/US2018/047793,23.08.2018,WO/2020/040776,27.02.2020,WO,PROACTIVE DEFENSE OF UNTRUSTWORTHY MACHINE LEARNING SYSTEM,"Methods and systems for inducing model shift in a malicious computer's machine learning model is disclosed. A data processor can determine that a malicious computer uses a machine learning model with a boundary function to determine outcomes. The data processor can then generate transition data intended to shift the boundary function and then provide the transition data to the malicious computer. The data processor can repeat generating and providing the transition data, thereby causing the boundary function to shift over time.",G06N 99/00; G06F 21/55,VISA INTERNATIONAL SERVICE ASSOCIATION,"GADDAM, Ajit; JERMAKYAN, Ara; JOGLEKAR, Pushkar",,
WO2019090023,PCT/US2018/058855,02.11.2018,WO/2019/090023,09.05.2019,WO,SYSTEM AND METHOD FOR INTERACTIVE REPRESENTATION LEARNING TRANSFER THROUGH DEEP LEARNING OF FEATURE ONTOLOGIES,"A method for interactive representation learning transfer to a convolutional neural network (CNN) is presented. The method includes obtaining at least first and second input image datasets from first and second imaging modalities. Furthermore, the method includes performing at least one of jointly training a first supervised learning CNN based on labels associated with the first input image dataset and a second supervised learning CNN based on labels associated with the second input image dataset to generate one or more common feature primitives and corresponding mapping functions and jointly training a first unsupervised learning CNN and a second unsupervised learning CNN with the first and second input image dataset respectively to learn compressed representations of the input image datasets, including common feature primitives and corresponding mapping functions and storing the common feature primitives and the corresponding mapping functions in a feature primitive repository.",G06N 3/04; G06N 3/08; G06T 7/00; G06K 9/62,GENERAL ELECTRIC COMPANY,"VAIDYA, Vivek Prabhakar; MULLICK, Rakesh; SHRIRAM, Krishna Seetharam; RANJAN, Sohan Rashmi; ANNANGI, Pavan Kumar V; THIRUVENKADAM, Sheshadri; ALADAHALLI, Chandan Kumar Mallappa; SREEKUMARI, Arathi",201741039221 03.11.2017 IN,
WO2018226492,PCT/US2018/035275,31.05.2018,WO/2018/226492,13.12.2018,WO,ASYNCHRONOUS AGENTS WITH LEARNING COACHES AND STRUCTURALLY MODIFYING DEEP NEURAL NETWORKS WITHOUT PERFORMANCE DEGRADATION,"Methods and computer systems improve a trained base deep neural network by structurally changing the base deep neural network to create an updated deep neural network, such that the updated deep neural network has no degradation in performance relative to the base deep neural network on the training data. The updated deep neural network is subsequently training. Also, an asynchronous agent for use in a machine learning system comprises a second machine learning system ML2 that is to be trained to perform some machine learning task. The asynchronous agent further comprises a learning coach LC and an optional data selector machine learning system DS. The purpose of the data selection machine learning system DS is to make the second stage machine learning system ML2 more efficient in its learning (by selecting a set of training data that is smaller but sufficient) and/or more effective (by selecting a set of training data that is focused on an important task). The learning coach LC is a machine learning system that assists the learning of the DS and ML2. Multiple asynchronous agents could also be in communication with each others, each trained and grown asynchronously under the guidance of their respective learning coaches to perform different tasks.",G06N 3/02; G06N 3/08; G06F 15/18; G06F 17/30,D5AI LLC,"BAKER, James K.","62/515,142 05.06.2017 US",EP-2018813951
WO2014204970,PCT/US2014/042754,17.06.2014,WO/2014/204970,24.12.2014,WO,DATA INTELLIGENCE USING MACHINE LEARNING,"Apparatuses, systems, methods, and computer program products are presented for performing data analytics using machine learning 222. An unsupervised learning module 208 is configured to assemble an unstructured data set into multiple versions of an organized data set. A supervised learning module 206 is configured to generate one or more machine learning ensembles 222 based on each version of multiple versions of an organized data set and to determine which machine learning ensemble 222 exhibits a highest predictive performance.",G06F 17/27; G06N 5/02,"PUREPREDICTIVE, INC.","PHILLIPPS, Kelly D.; WELLMAN, Richard W.; RAHMAN, Sardar Monzurur; PHILLIPS, Matthew B.","61/836,135 17.06.2013 US; 14/266,119 30.04.2014 US",
WO2009087431,PCT/IB2008/000018,07.01.2008,WO/2009/087431,16.07.2009,WO,A FRAMEWORK FOR NATURAL LANGUAGE PROCESSING,"A framework provides a method by which Natural Language Processing (NLP) modules (and any other additional modules) can be combined in a modular manner period. This frame work offers a very flexible, module-independent and efficient platform to build NLP applications such as machine translation, search engines, information extraction system and cross language information retrieval systems. This approach is particularly suitable in artificial intelligence (Al), in general, where modules may or may not be able to perform their task with 100% accuracy, and yet must work together without significant drop in over all accuracy.",G06F 17/27,"INTERNATIONAL INSTITUTE OF INFORMATION TECHNOLOGY; SANGAL, Rajeev","SANGAL, Rajeev",,
WO2018174873,PCT/US2017/023652,22.03.2017,WO/2018/174873,27.09.2018,WO,PRIVACY-PRESERVING MACHINE LEARNING,"New and efficient protocols are provided for privacy-preserving machine learning training (e.g., for linear regression, logistic regression and neural network using the stochastic gradient descent method). A protocols can use the two-server model, where data owners distribute their private data among two non-colluding servers, which train various models on the joint data using secure two-party computation (2PC). New techniques support secure arithmetic operations on shared decimal numbers, and propose MPC-friendly alternatives to non-linear functions, such as sigmoid and softmax.",G06N 99/00; G06F 21/62,VISA INTERNATIONAL SERVICE ASSOCIATION,"MOHASSEL, Payman; ZHANG, Yupeng",,CN-201780089839.9; EP-2017901848
WO2017091883,PCT/CA2015/051257,01.12.2015,WO/2017/091883,08.06.2017,WO,SYSTEM AND METHOD FOR IMPLEMENTING A VOCAL USER INTERFACE BY COMBINING A SPEECH TO TEXT SYSTEM AND A SPEECH TO INTENT SYSTEM,"The present disclosure relates to speech recognition systems and methods that enable personalized vocal user interfaces. More specifically, the present disclosure relates to combining a self-learning speech recognition system based on semantics with a speech-to- text system optionally integrated with a natural language processing system. The combined system has the advantage of automatically and continually training the semantics-based speech recognition system and increasing recognition accuracy.",G10L 15/02; G10L 15/197,FLUENT.AI INC.,"TOMAR, Vikrant; DESRUISSEAUX, Mathieu; SEETZEN, Helge",,US-15780576; EP-2015909433
WO2018081751,PCT/US2017/059119,30.10.2017,WO/2018/081751,03.05.2018,WO,VIDEO TAGGING SYSTEM AND METHOD,"An automatic video tagging system which learns from videos, their web context and comments shared on social networks is described. Massive multimedia collections are analyzed by Internet crawling and a knowledge base is maintained that updates in real time with no need of human supervision. As a result, each video is indexed with a rich set of labels and linked with other related contents. Practical applications of video recognition require a label scheme that is appealing to the end-user (i.e. obtained from social curation) and a training dataset that can be updated in real-time to be able to recognize new actions, scenes and people. To create this dataset that evolves in real-time and uses labels that are relevant to the users, a weakly-supervised deep learning approach is utilized combining both a machine-learning pre-processing stage together with a set of keywords obtained from the internet. The resulting tags combined with videos and summaries of videos are used with deep learning to train a neural network in an unsupervised manner that allows the tagging system to go from an image to a set of tags for the image and then to the visual representation of a tag.",G06E 1/00; G06F 17/30; G06N 5/02,"VILYNX, INC.","BOU BALUST, Elisenda; RIVEIRO INSUA, Juan Carlos; FERNANDEZ CAÑELLAS, Delia; ESPADALER RODÉS, Joan; ADURIZ BERASATEGI, Asier; VARAS GONZÁLEZ, David","62/414,308 28.10.2016 US; 62/552,369 30.08.2017 US",EP-2017866015
WO2020049182,PCT/EP2019/073911,08.09.2019,WO/2020/049182,12.03.2020,WO,COGNITIVE COMPUTING METHODS AND SYSTEMS BASED ON BIOLOGICAL NEURAL NETWORKS,"A Biological Neural Network (BNN) core unit comprising a neural cell culture, an input stimulation unit, an output readout unit may be controlled through its various life cycles to provide data processing functionality. An automation system comprising an environmental and chemical controller unit adapted to operate with the BNN stimulation and readout data interfaces facilitates the monitoring and adaptation of the BNN core unit parameters. Pre-processing and post-processing of the BNN interface signals may further facilitate the training and reinforcement learning by the BNN. Multiple BNN core units may also be assembled together as a stack. The proposed system provides a BNN Operating System as a core component for a wetware server to receive, process and transmit data for different client applications without exposing the BNN core unit components to the client user while requiring significantly less energy than conventional silicon-based hardware and software information processing for high-level cognitive computing tasks.",G06N 3/06; G06N 3/04; G06N 3/12; G06N 5/00,ALPVISION S.A.,"JORDAN, Frédéric; KUTTER, Martin; DELACRETAZ, Yves","62/728,765 08.09.2018 US",
WO2019105543,PCT/EP2017/080806,29.11.2017,WO/2019/105543,06.06.2019,WO,BYZANTINE TOLERANT GRADIENT DESCENT FOR DISTRIBUTED MACHINE LEARNING WITH ADVERSARIES,"The present application concerns a computer-implemented method for training a machine learning model in a distributed fashion, using Stochastic Gradient Descent, SGD, wherein the method is performed by a first computer in a distributed computing environment and comprises performing a learning round, comprising broadcasting a parameter vector to a plurality of worker computers in the distributed computing environment, receiving an estimate update vector (gradient) from all or a subset of the worker computers, wherein each received estimate vector is either an estimate of a gradient of a cost function, or an erroneous vector, and determining an updated parameter vector for use in a next learning round based only on a subset of the received estimate vectors. The method aggregates the gradients while guaranteeing resilience to up to half workers being compromised (malfunctioning, erroneous or modified by attackers).",G06N 3/08; G06N 3/04,ECOLE POLYTECHNIQUE FEDERALE DE LAUSANNE (EPFL),"BLANCHARD, Peva; EL MHAMDI, El Mahdi; GUERRAOUI, Rachid; STAINER, Julien",,
WO2017136802,PCT/US2017/016637,06.02.2017,WO/2017/136802,10.08.2017,WO,ACCELERATING DEEP NEURAL NETWORK TRAINING WITH INCONSISTENT STOCHASTIC GRADIENT DESCENT,Aspects of the present disclosure describe techniques for training a convolutional neural network using an inconsistent stochastic gradient descent (ISGD) algorithm. Training effort for training batches used by the ISGD algorithm are dynamically adjusted according to a determined loss for a given training batch which are classified into two sub states - well-trained or under-trained. The ISGD algorithm provides more iterations for under-trained batches while reducing iterations for well-trained ones.,G06N 3/08; G06N 3/04; G06N 99/00,"NEC LABORATORIES AMERICA, INC.","WANG, Linnan; YANG, Yi; MIN, Renqiang; CHAKRADHAR, Srimat","62/291,554 05.02.2016 US; 15/423,360 02.02.2017 US",DE-112017000670; JP-2018540057
WO2019108386,PCT/US2018/060838,13.11.2018,WO/2019/108386,06.06.2019,WO,COOPERATIVELY OPERATING A NETWORK OF SUPERVISED LEARNING PROCESSORS TO CONCURRENTLY DISTRIBUTE SUPERVISED LEARNING PROCESSOR TRAINING AND PROVIDE PREDICTIVE RESPONSES TO INPUT DATA,"A supervised learning processing (SLP) system and non-transitory, computer program product provides cooperative operation of a network of supervised learning processors to concurrently distribute supervised learning processor training, generate predictions, and provide prediction driven responses to input objects, such as NL statements. The SLP system includes SLP stages that are distributed across multiple SLP subsystems. Concurrently training SLP's provides accurate predictions of input objects and responses thereto, the SLP system and non-transitory, computer program product enhance the network by providing high quality value predictions and responses and avoiding potential training and operational delays. The SLP system can enhance the network of SLP subsystems by providing flexibility to incorporate multiple SLP models into the network and train at least a proper subset of the SLP models while concurrently using the SLP system and non-transitory, computer program product in commercial operation.",G06N 3/04; G06N 3/08; G06N 5/02,"OJO LABS, INC.","LEVY, Joshua Howard; LEGAULT, Jacy Myles; RUBIN, David Robert; BERKOWITZ, John Kenneth; PRATT, David Ross","15/826,151 29.11.2017 US",
WO2019040173,PCT/US2018/038683,21.06.2018,WO/2019/040173,28.02.2019,WO,COMPRESSION OF WORD EMBEDDINGS FOR NATURAL LANGUAGE PROCESSING SYSTEMS,"Described herein are systems and methods that provide a natural language processing system (NLPS) that employs compressed word embeddings. An auto-encoder that includes encoder circuitry and decoder circuitry can be used to produce the compressed word embeddings. The decoder circuitry is trained to decompress the word embeddings with reduced or minimal differences between the original uncompressed word embeddings and the corresponding decompressed word embeddings. One or more parameters of the trained decoder circuitry are transferred to the NLPS, where the NLPS is then trained using the compressed word embeddings to improve the correctness of the responses or actions determined by the NLPS.",G06F 17/27; G06N 5/00; G06K 9/00; G10L 15/00,"MICROSOFT TECHNOLOGY LICENSING, LLC","LIN, Xihui; MCNAMARA, Andrew James; SULEMAN, Kaheer","15/685,929 24.08.2017 US",
WO2020048721,PCT/EP2019/071308,08.08.2019,WO/2020/048721,12.03.2020,WO,SYSTEM AND METHOD FOR NATURAL LANGUAGE PROCESSING,"A natural language processing system configured for receiving an input sequence of input tokens representing a first sequence of words in a natural language of a first text and generating an output sequence of output tokens representing a second sequence of words in a natural language of a second text. The natural language processing system has at least one sequence-to-sequence (seq2seq) model and a policy gradient generator. The seq2seq model comprises an encoder, an attention module and a decoder. The encoder and the decoder each comprise a forward recurrent neural network RNN and a backward RNN, and the attention module is configured for applying weights to the encoded representations.",G06F 17/27; G06F 16/34,SIEMENS AKTIENGESELLSCHAFT,"KUMAR KARN, Sanjeev; KROMPASS, Denis; WALTINGER, Ulli",18192464.8 04.09.2018 EP,
WO2018212710,PCT/SG2018/050233,15.05.2018,WO/2018/212710,22.11.2018,WO,PREDICTIVE ANALYSIS METHODS AND SYSTEMS,"Methods and systems for predictive analysis are disclosed, A predictive analysis method comprises: receiving a set of predictor variables as an input feature vector comprising a plurality of features; projecting each feature of the input feature vector onto a dense vector representation to obtain a set of embedding vectors presenting the input feature vector in an embedding space; calculating a set of interacted vectors, each interacted vector being an element-wise product of two embedding vectors of the set of embedding vectors; performing a weight sum over the interacted vectors, the weighted sum being weighted by a plurality of attention scores each corresponding to an interaction between a pair of features of the feature vector; and projecting the weighed sum to obtain a prediction score.",G06F 15/18; G06N 7/00; G06N 3/02,NATIONAL UNIVERSITY OF SINGAPORE,"HE, Xiangnan; ZHANG, Hanwang; CHUA, Tat-Seng",10201704115T 19.05.2017 SG,
WO2020072383,PCT/US2019/053880,30.09.2019,WO/2020/072383,09.04.2020,WO,DEEP LEARNING PARTICLE CLASSIFICATION PLATFORM,"Methods and systems for a deep-learning platform for sorting cell populations. An example method includes executing a software-platform associated with analyzing received flow cytometry data obtained via an acquisition device in communication with the computing system, and the software-platform sorting cell populations indicated in the flow cytometry data. User input is received indicating selection of a deep-learning module, the deep-learning module being obtained via a network to supplement the software-platform. The flow cytometry data is analyzed and a machine learning model is selected which was trained based on similar phenotype information as indicated in the flow cytometry data. The machine learning model is applied based on the flow cytometry data, the information being normalized based on the UMI counts associated with the flow cytometry data. A graphical representation of cell populations indicated in the flow cytometry data is presented, the graphical representation sorting the cell populations according to phenotype information.",G06K 9/00; G06K 9/62,"FLOWJO, LLC; BECTON, DICKINSON AND COMPANY","LAI, Janice H.; VELAZQUEZ-PALAFOX, Miguel; TAYLOR, Ian","62/739,796 01.10.2018 US",
EP205081796,17163780,30.03.2017,3229157,11.10.2017,EP,IMAGE ANALYTICS QUESTION ANSWERING,A computer-implemented method for predicting answers to questions concerning medical image analytics reports includes splitting a medical image analytics report into a plurality of sentences and generating a plurality of sentence embedding vectors by applying a natural language processing framework to the plurality of sentences. A question related to subject matter included in the medical image analytics report is received and a question embedding vector is generated by applying the natural language processing framework to the question. A subset of the sentence embedding vectors most similar to the question embedding vector is identified by applying a similarity matching process to the sentence embedding vectors and the question embedding vector. A trained recurrent neural network (RNN) is used to determine a predicted answer to the question based on the subset of the sentence embedding vectors.,G06F 19/00; G06F 17/30,SIEMENS HEALTHCARE GMBH,LIU WEN; MODI ASHUTOSH; GEORGESCU BOGDAN; PEREIRA FRANCISCO,201662319572 07.04.2016 US; 201715455591 10.03.2017 US,
