Time:,21.04.2020 00:38:01,...3,...4,...5,...6,...7,...8,...9,...10,...11,...12,...13
WO2014078692,PCT/US2013/070358,15.11.2013,WO/2014/078692,22.05.2014,WO,PREDICTIVE ANALYTICS FACTORY,"An apparatus, system, method, and computer program product are disclosed for a predictive analytics factory 102, 404. A receiver module 202 is configured to receive training data for forming a predictive ensemble 304 customized for the training data. A function generator module 204 is configured to determine a plurality of learned functions 502, 504, 506 based on the training data. A predictive compiler module 206 is configured to form a predictive ensemble 304 comprising a subset of multiple learned functions 502, 504, 506 from the plurality of learned functions 502, 504, 506. The multiple learned functions 502, 504, 506 may be selected and combined based on evaluation metadata 314 for the plurality of learned functions 502, 504, 506. The predictive ensemble 304 may include a rule set 322 synthesized from the evaluation metadata 314 to direct data through the multiple learned functions 502, 504, 506.",G06F 17/00,"PUREPREDICTIVE, INC.","WELLMAN, Richard, W.; PHILLIPPS, Kelly, D.","61/727,114 15.11.2012 US; 13/870,861 25.04.2013 US",EP-2013854635
WO2017129564,PCT/EP2017/051433,24.01.2017,WO/2017/129564,03.08.2017,WO,PREDICTIVE MODEL FOR OPTIMIZING CLINICAL WORKFLOW,"A system and method are provided for generating a predictive model for use in optimizing a clinical workflow. The predictive model may be generated as follows. Workflow metadata is obtained which is indicative of the clinical workflow. A viewer log is obtained of an image viewer used by a physician to review one or more medical images. The viewer log may be indicative of one or more viewing actions performed by the physician using the image viewer. A diagnostic value of the one or more medical images is then estimated based on the viewing actions. The above steps are performed for different clinical workflows. A machine learning technique is then applied to the resulting plurality of diagnostic values and plurality of workflow metadata to generate the predictive model. The generated predictive model is predictive of the diagnostic value of medical images acquired by a particular clinical workflow given the workflow metadata of the particular clinical workflow. Advantageously, the predictive model can be used to modify the clinical workflow so as to increase the diagnostic value of the acquired images.",G06F 19/00,KONINKLIJKE PHILIPS N.V.,"AMTHOR, Thomas, Erik; SÉNÉGAS, Julien; STEHLE, Thomas, Heiko; HANSIS, Eberhard, Sebastian",16152878.1 27.01.2016 EP,US-16069599; JP-2018537854; EP-2017701852
WO2014071023,PCT/US2013/067783,31.10.2013,WO/2014/071023,08.05.2014,WO,SYSTEMS AND METHODS FOR IMPROVING SCHEDULING INEFFICIENCIES USING PREDICTIVE MODELS,"Systems and methods are presented for scheduling appointments efficiently by generating predictive models using historical appointment data and using these models to predict in advance whether an appointment will be a no-show or a cancellation. The predictive models may be based on logistic regression methods, support vector machines, or neural networks. If the model predicts that an appointment in a particular time-slot will probably be a no- show/cancellation, a scheduling system may decide to double-book that time-slot in order to reduce scheduling inefficiency.",G06F 15/18; G06Q 10/00,"MOSES, Christopher; SUTHERLAND, Joel","MOSES, Christopher; SUTHERLAND, Joel","61/720,446 31.10.2012 US",
WO2019045637,PCT/SG2017/050422,28.08.2017,WO/2019/045637,07.03.2019,WO,A PREDICTIVE ANALYTICS SOLUTION FOR PERSONALIZED CLINICAL DECISION SUPPORT,"A predictive analytics solution that leverages multimodal patient datasets (e.g., physiological, administrative and medical records data) for personalized clinical decision-support is provided. An intelligent clinical decision support tool is developed to facilitate and improve treatment decisions and patient care management. The clinical decision support tool employs machine learning algorithms to learn from multimodal patient data, and formulates a predictive model that maps the patient data to outcomes of interest. The tool has the ability to learn from every new patient just like a clinician accumulates knowledge from clinical experiences. The predictive model developed is integrated with multivariate optimization and clustering techniques to derive optimal treatment decisions that may facilitate improved patient care. Importantly, the optimization technique incorporates relevant constraints so that the optimal decisions are (a) personalized for a given patient, and (b) actionable in the clinical setting.",G06Q 50/22; G06F 19/00,"AGENCY FOR SCIENCE, TECHNOLOGY AND RESEARCH","KRISHNASWAMY, Pavitra; SRINATH, Sridharan; RAMASAMY, Savitha",,
WO2019070978,PCT/US2018/054371,04.10.2018,WO/2019/070978,11.04.2019,WO,ECG-BASED CARDIAC EJECTION-FRACTION SCREENING,"Systems, methods, devices, and techniques for estimating an ejection-fraction characteristic of a mammal. An electrocardiogram (ECG) procedure is performed on a mammal, and a computer system obtains ECG data that describes results of the ECG over a period of time. The system provides a predictive input that is based on the ECG data to an ejection-fraction predictive model, such as a neural network or other machine-learning model. In response, the ejection-fraction predictive model processes the input to generate an estimated ejection-fraction characteristic of the mammal. The system outputs the estimated ejection-fraction characteristic of the mammal for presentation to a user.",A61B 5/0402; A61B 5/0456; G06F 19/10; G06F 19/24,MAYO FOUNDATION FOR MEDICAL EDUCATION AND RESEARCH,"ATTIA, Itzhak Zachi; FRIEDMAN, Paul A.; LOPEZ-JIMENEZ, Francisco; KAPA, Suraj","62/569,268 06.10.2017 US; 62/599,163 15.12.2017 US",
WO2018085756,PCT/US2017/060120,06.11.2017,WO/2018/085756,11.05.2018,WO,QUANTIFICATION FOR INVESTMENT VEHICLE MANAGEMENT AND INSURANCE PROCESS MANAGEMENT,"A system for investment vehicle quantification employing an advanced decision platform comprises a data retrieval module configured to retrieve investment related data. A predictive analytics module performs predictive analytics on investment data using investment specific and machine learning functions. A predictive simulation module performs predictive simulation functions on the investment data. An indexed global tile module retrieves geospatial and map overlay data, and serves as an interface for geospatial data requests. An interactive display module displays the results of predictive analytics and predictive simulation. A system, for insurance process management employing an advanced decision platform has been developed. A high speed data retrieval and storage module retrieves insurance related data from a plurality of sources. A predictive analytics module performs predictive analytics functions on normalized insurance related data. A predictive simulation module performs predictive simulation functions on normalized insurance related data. An interactive display module displays results of activity of the predictive analytics module and the predictive simulation module.",G06Q 10/06; G06Q 40/06; G06Q 40/08; G06N 5/00,"FRACTAL INDUSTRIES, INC.","CRABTREE, Jason; SELLERS, Andrew","15/376,657 13.12.2016 US; 15/343,209 04.11.2016 US",AU-2017355658; EP-2017867012
WO2015066386,PCT/US2014/063265,30.10.2014,WO/2015/066386,07.05.2015,WO,PREDICTING RECOGNITION QUALITY OF A PHRASE IN AUTOMATIC SPEECH RECOGNITION SYSTEMS,"A method for predicting a speech recognition quality of a phrase comprising at least one word includes: receiving, on a computer system including a processor and memory storing instructions, the phrase; computing, on the computer system, a set of features comprising one or more features corresponding to the phrase; providing the phrase to a prediction model on the computer system and receiving a predicted recognition quality value based on the set of features; and returning the predicted recognition quality value.",G10L 15/01; G10L 15/02; G10L 15/183,"GREENEDEN U.S. HOLDINGS II, LLC","LEV-TOV, Amir; FAIZAKOF, Avraham; KONIG, Yochai","14/067,732 30.10.2013 US",CN-201480071972.8; EP-2014858418
WO2013182915,PCT/IB2013/001986,30.05.2013,WO/2013/182915,12.12.2013,WO,TEMPORAL PREDICTIVE ANALYTICS,"A fuzzy complex event processing (CEP) system successfully processing noisy, incomplete, multi-source data in support of near real-time decision-making. The fuzzy CEP solution of the present invention supports decision-making by identifying and exploiting patterns hidden in complex data and can operate in a forensic mode against historical data, near real-time mode for proactive decision-making, or any combination thereof. Fusion algorithms and techniques are applied to observation data that may only partially satisfy an event description in time, space, or other relevant dimensions. Using context propagation, Bayesian reasoning, and spatiotemporal analysis, the present invention provides both predictive awareness of upcoming events and likelihood analysis for events that may have already occurred, but were not evident in the collected data, while at the same time minimizing false detections.",G06N 7/00; G06N 5/04,"INTELLIGENT SOFTWARE SOLUTIONS, INC.","GERKEN, Mark; PAVLIK, Rick; DALY, Kevin","61/655,407 04.06.2012 US; 13/906,101 30.05.2013 US",
EP242529291,18206360,14.11.2018,3486807,22.05.2019,EP,"METHODS, SYSTEMS AND APPARATUSES FOR IMPROVING SPEECH RECOGNITION USING TOUCH-BASED PREDICTIVE MODELING","Methods, systems and apparatuses are provided for speech recognition using a touch prediction model for a multi-modal system which include: pre-training the touch prediction model of the multi-model system to enable a prediction of probable commands of a subsequent user based on a trained model wherein the trained model is trained using a history of a set of touch actions by plurality of users; sending at least parameter data associated with a current page displayed to a particular user at an instance of interaction with the multi-model system by the particular user; receiving inputs from a group including: previous touch actions, system parameters and contextual parameters of the plurality of users; and using a set of options associated with the top n-most probable commands upon receipt of speech commands by the user by using a vocabulary associated with a reduced set of probable commands for recognition.",G06F 17/20; G10L 15/24,HONEYWELL INT INC,LETSU-DAKE EMMANUEL; MOGHADAM FALAHI MOHAMMAD,201715815252 16.11.2017 US,
WO2018098442,PCT/US2017/063301,27.11.2017,WO/2018/098442,31.05.2018,WO,GENERATING STRUCTURED TEXT CONTENT USING SPEECH RECOGNITION MODELS,"Methods, systems, and apparatus, including computer programs encoded on computer storage media, to generate structured text content using speech recognition models, based on an input acoustic sequence representing one or more utterances. One method includes obtaining an input acoustic sequence, the input acoustic sequence representing one or more utterances; processing the input acoustic sequence using a speech recognition model to generate a transcription of the input acoustic sequence, wherein the speech recognition model comprises a domain-specific language model; and providing the generated transcription of the input acoustic sequence as input to a domain-specific predictive model to generate structured text content that is derived from the transcription of the input acoustic sequence.",G10L 15/26; G10L 15/18; G06F 17/24; G06F 17/28,GOOGLE LLC,"CO, Christopher S.; JAITLY, Navdeep; PENG, Lily Hao Yi; CHOU, Katherine Irene; SANKAR, Ananth","15/362,643 28.11.2016 US",CN-201780073503.3; EP-2017811802
WO2019134873,PCT/EP2018/086840,24.12.2018,WO/2019/134873,11.07.2019,WO,PREDICTION MODEL PREPARATION AND USE FOR SOCIOECONOMIC DATA AND MISSING VALUE PREDICTION,"The present disclosure pertains to a system configured to prepare and use prediction models for socioeconomic data and missing value prediction. Some embodiments may: extract, from received population segment data, a training set of socioeconomic parameter values for each population segment; provide, to a prediction model as input, first parameter values of the respective training set for the prediction of additional parameter values of the training set such that the prediction of the additional parameter values is performed without reliance on the additional parameter values; provide, for each of the training sets, the additional parameter values to the prediction model as reference feedback for the prediction model's prediction of the additional parameter values to train the prediction model; and predict, based on a working set of parameter values for a population segment, additional values for the working set using the prediction model subsequent to its training.",G06N 3/02; G16H 50/80; G16H 10/60,KONINKLIJKE PHILIPS N.V.,"XIN, Wang; SIMHON, Eran; SHARIFI SEDEH, Reza; ABDOLAHI, Amir; MEIJER, Cecilia","62/612,829 02.01.2018 US",
WO2015116047,PCT/US2014/013500,29.01.2014,WO/2015/116047,06.08.2015,WO,PREDICTIVE ANALYTICS UTILIZING REAL TIME EVENTS,"A method and system for providing predictive analytics which include calculating forecast trend curves utilizing historical events, determining which of the forecast trend curves best fit the historical events to form a first best fit forecast trend curve, comparing predicted events from the first best fit forecast trend curve with real-time events, based on the real-time security events deviating from the first best fit forecast trend curve by a threshold amount, calculating additional forecast trend curves utilizing the real-time events, and determining which of the forecast trend curves and first best fit forecast trend curve best fits the real-time events to form a second best fit forecast trend curve.",G06F 21/50; G06F 17/00,HEWLETT PACKARD ENTERPRISE DEVELOPMENT LP,"SINGLA, Anurag",,EP-2014880424; US-15031503
WO2018071579,PCT/US2017/056196,11.10.2017,WO/2018/071579,19.04.2018,WO,INTEGRATED DISEASE MANAGEMENT SYSTEM,"An integrated disease management system provides patients with simple, quick, and readily available counseling regarding a healthy diabetic lifestyle. The system can include an interactive engine with predictive analytics and machine learning to provide a customized experience for a user. The system can be configured to transmit data to a remote server to perform analysis of received data (e.g., disease management data), to provide feedback to the user (e.g., customized feedback with curated content based on a user's data and interface interactions), and send all or a portion of the data and/or curated content to another user device or remote health management access point (e.g., as cloud storage) where the information can be accessed by healthcare stakeholder.",G06Q 50/22; G06Q 50/24; G06F 19/00; G06F 17/30; A61G 12/00; A61B 5/00,"BECTON, DICKINSON AND COMPANY","HOAR, Michael; MCCLURE, Douglas; SALTIEL-BERZIN, Rita; LIEBOWITZ, Edward","62/407,367 12.10.2016 US; 62/545,889 15.08.2017 US",CN-201780063056.3; CA-3039682; JP-2019519646; EP-2017860326
WO2018017467,PCT/US2017/042356,17.07.2017,WO/2018/017467,25.01.2018,WO,"DISTRIBUTED MACHINE LEARNING SYSTEMS, APPARATUS, AND METHODS","A distributed, online machine learning system is presented. Contemplated systems include many private data servers, each having local private data. Researchers can request that relevant private data servers train implementations of machine learning algorithms on their local private data without requiring de-identification of the private data or without exposing the private data to unauthorized computing systems. The private data servers also generate synthetic or proxy data according to the data distributions of the actual data. The servers then use the proxy data to train proxy models. When the proxy models are sufficiently similar to the trained actual models, the proxy data, proxy model parameters, or other learned knowledge can be transmitted to one or more non-private computing devices. The learned knowledge from many private data servers can then be aggregated into one or more trained global models without exposing private data.",G06N 99/00; G06N 5/04,"NANTOMICS, LLC; NANT HOLDINGS IP, LLC","SZETO, Christopher; BENZ, Stephen, Charles; WITCHEY, Nicholas, J.","62/363,697 18.07.2016 US",EP-2017831625; SG-11201900220R; KR-1020197004647; MX-MX/a/2019/000713; AU-2017300259; IL-264281; CA-3031067; JP-2019502045; CN-201780056525.9
WO2020053057,PCT/EP2019/073669,05.09.2019,WO/2020/053057,19.03.2020,WO,MODIFYING A NEURAL NETWORK,"The invention discloses an apparatus for modifying a neural network. The apparatus (100) comprises a processor (102) configured to: modify an architecture of a neural network trained for performing a task, by adding at least one unit to the architecture of the neural network, wherein the at least one unit comprises a predictive model configured to determine transformation parameters to be applied to input data; and train the predictive model of the at least one unit to determine the transformation parameters. Methods and a computer program product are also disclosed.",G06N 3/08; G06N 3/04; G06T 7/00,KONINKLIJKE PHILIPS N.V.,"ARDON, Roberto, José; BERTRAND, Hadrien, Raphaël",18290098.5 11.09.2018 EP,
WO2018155898,PCT/KR2018/002118,21.02.2018,WO/2018/155898,30.08.2018,WO,METHOD AND APPARATUS FOR PROCESSING HISTOLOGICAL IMAGE CAPTURED BY MEDICAL IMAGING DEVICE,"A method for processing one or more histological images captured by a medical imaging device is disclosed. In this method, the histological image is received, and target regions each of which corresponds to a candidate type of tissue are identified based on a predictive model as sociating one more sample histological images with one or more sample target histological images. One or more display characteristics associated with the identified at least one target histological image is applied to the histological image.",G06T 7/00; G06T 7/11; G16H 50/50,KOH YOUNG TECHNOLOGY INC,"SULLIVAN, Kenneth Mark; KANG, Jin Man","62/461,490 21.02.2017 US; 62/563,751 27.09.2017 US",EP-2018756616; JP-2019566558; CN-201880012805.4; KR-1020197027374
WO2017132072,PCT/US2017/014455,20.01.2017,WO/2017/132072,03.08.2017,WO,"METHODS, SYSTEMS AND COMPUTER PROGRAM PRODUCTS FOR CALCULATING AN ESTIMATED RESULT OF A TAX RETURN","A system for calculating an estimated result during preparation of an electronic tax return includes a server computer having a predictive model, and a tax return preparation computer having an electronic tax return preparation program. The server computer is configured to obtain a first taxpayer datum and execute the predictive model, which analyzes the first taxpayer datum to identify a most relevant taxpayer data category. The server computer is configured to communicate the taxpayer data category to the tax return preparation computer. The tax return preparation computer is configured to obtain a second taxpayer datum corresponding to the taxpayer data category, calculate the estimated result for the taxpayer based on the second taxpayer datum, and display the estimated result to a user during preparation of the electronic tax return.",G06Q 40/02; G06Q 10/10; G06F 15/16,INTUIT INC.,"CABRERA, Luis Felipe; STANSBURY, Henry Tayloe; LAASER, William T.","15/008,025 27.01.2016 US",
WO2013131555,PCT/EP2012/053793,06.03.2012,WO/2013/131555,12.09.2013,WO,"METHOD, SOFTWARE AND GRAPHICAL USER INTERFACE FOR FORMING A PREDICTION MODEL FOR CHEMOMETRIC ANALYSIS","A method for forming a prediction model for chemometric analysis is presented. A first graphical area 502 is configured to display a first set 512- 24 of graphical objects; each of the graphical objects 512-524 is representing a calculation module suitable for use in the prediction model. A second graphical area 504 is configured to display a second set 542-544 of graphical objects representing the set of the calculation modules added to a prediction model. The calculation modules are added to the second area by the user. By building the calculation modules in such a way that any of the calculation modules may follow or be followed by any of the calculation modules, the user is allowed to add one/several calculation module(s) in any order and number, without restrictions.",G06F 19/00; G06F 9/44; G06F 3/048,"FOSS ANALYTICAL AB; CARL, Janson","CARL, Janson",,US-14382395; EP-2012709825; AU-2012372484
WO2016137848,PCT/US2016/018820,20.02.2016,WO/2016/137848,01.09.2016,WO,"INTERNET OF THINGS BASED DETERMINATION OF MACHINE RELIABILITY AND AUTOMATED MAINTAINENACE, REPAIR AND OPERATION (MRO) LOGS","A computer implemented method and system for determining reliability of a machine includes receiving one of a machine data from one or more locations through an internet of things (IOT) based machine wearable sensor network. The method further includes storing the data in a distributed computer database communicatively coupled to an enterprise resource planning (ERP) system and extracting, through a computer server, one or more entity information from the data to compare against a pre-defined baseline. Further, mapping, though a big data machine learning engine, the extracted one or more entity information into a multi-classification model. The method includes indicating, through a machine learning engine coupled to a predictive analytics engine, on a user interface a set of analytical predictions for machine maintenance, repair and operation.",H04L 12/24,"PROPHECY SENSORS, LLC","PAL, Biplab","14/696,402 25.04.2015 US; 14/628,322 23.02.2015 US",
WO2018022708,PCT/US2017/043874,26.07.2017,WO/2018/022708,01.02.2018,WO,METHOD AND SYSTEM FOR IDENTIFYING AND ADDRESSING POTENTIAL HEALTHCARE-BASED FRAUD,"Methods and systems of the present disclosure include identifying and addressing potential healthcare-based fraud, according to one embodiment. The methods and systems identify potential healthcare-based fraud associated with potentially suspicious healthcare providers, patients, and/or claim submissions, in one embodiment. According to one embodiment, the methods and systems acquire data associated with a healthcare provider, patient, and/or claim submission; apply the data to one or more predictive models to generate one or more risk scores to identify potential healthcare-based fraud, and perform one or more risk reduction actions based on the one or more risk scores, according to one embodiment.",G06F 19/00; G06Q 50/22,INTUIT INC.,"GOLDMAN, Jonathan R.; HSU, Monica Tremont; FEINSTEIN, Efraim","15/220,981 27.07.2016 US",
WO2016145423,PCT/US2016/022224,11.03.2016,WO/2016/145423,15.09.2016,WO,SYSTEMS AND METHODS FOR PREDICTING OUTCOMES USING A PREDICTION LEARNING MODEL,"A method comprises receiving a network of a plurality of nodes and a plurality of edges, each of the nodes comprising members representative of at least one subset of training data points, each of the edges connecting nodes that share at least one data point, grouping the data points into a plurality of groups, each data point being a member of at least one group, creating a first transformation data set, the first transformation data set including the training data set as well as a plurality of feature subsets associated with at least one group, values of a particular data point for a particular feature subset for a particular group being based on values of the particular data point if the particular data point is a member of the particular group, and applying a machine learning model to the first transformation data set to generate a prediction model.",G06F 15/18,"AYASDI, INC.","CARLSSON, Gunnar","62/131,767 11.03.2015 US",EP-2016762687
WO2020033107,PCT/US2019/041693,12.07.2019,WO/2020/033107,13.02.2020,WO,"SYSTEM FOR PREDICTING PROPERTIES OF STRUCTURES, IMAGER SYSTEM, AND RELATED METHODS","A method of predicting virtual metrology data for a wafer lot that includes receiving first image data from an imager system, the first image data relating to at least one first wafer lot, receiving measured metrology data from metrology equipment relating to the at least one first wafer lot, applying one or more machine learning techniques to the first image data and the measured metrology data to generate at least one predictive model for predicting at least one of virtual metrology data or virtual cell metrics data of wafer lots, and utilizing the at least one generated predictive model to generate at least one of first virtual metrology data or first virtual cell metrics data for the first wafer lot.",G01N 21/95; H01L 21/66; G01N 21/88; G06T 7/00; H01L 21/67; G06N 20/00,"MICRON TECHNOLOGY, INC.","MAJUMDAR, Amitava; LIU, Qianlan; RAMACHANDRAN, Pradeep; LYONSMITH, Shawn D.; MCCANDLESS, Steve K.; TAYLOR, Ted L.; NOEMAUN, Ahmed N.; HALLER, Gordon A.","16/100,729 10.08.2018 US",
WO2016122636,PCT/US2015/013897,30.01.2015,WO/2016/122636,04.08.2016,WO,UPDATES TO A PREDICTION MODEL USING STATISTICAL ANALYSIS GROUPS,"Method, systems, and computer-readable storage devices for updating a prediction model are described. In one aspect, a statistical analysis group assignment may be received. The statistical analysis group assignment may group partition-level worker node and a first set of partition-level worker nodes as a statistical analysis group. A statistical analysis phase may then be executed where a group-level decision tree is generated from statistical data and other statistical data received from the first set of partition-level worker nodes. A decision tree analysis phase may then be executed, where a step decision tree may be generated based on a selection from the group-level tree and other group-level trees received from other statistical analysis groups. The prediction model may be caused to be updated using the step decision tree.",G06F 17/00; G06F 17/18,ENTIT SOFTWARE LLC,"PENG, Hao; MARWAH, Manish; VISWANATHAN, Krishnamurthy; ROY, Indrajit",,US-15545008
